»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'000908,æ∞∑Â“Ω“©,3.65,3.7,3.65,3.67,3.68,-0.03,-0.8152,1.1995,10553102,38829988.65,3211176381.15,3211176381.15
2019-12-26,'000908,æ∞∑Â“Ω“©,3.68,3.68,3.62,3.66,3.67,0.01,0.2725,1.1938,10502454,38306199.95,3237569611.68,3237569611.68
2019-12-25,'000908,æ∞∑Â“Ω“©,3.67,3.68,3.64,3.67,3.68,-0.01,-0.2717,1.2163,10700792,39168787.81,3228771868.17,3228771868.17
2019-12-24,'000908,æ∞∑Â“Ω“©,3.68,3.69,3.64,3.66,3.66,0.02,0.5464,1.1348,9983600,36597511.36,3237569611.68,3237569611.68
2019-12-23,'000908,æ∞∑Â“Ω“©,3.66,3.75,3.65,3.74,3.77,-0.11,-2.9178,1.6147,14205962,52548567.09,3219974124.66,3219974124.66
2019-12-20,'000908,æ∞∑Â“Ω“©,3.77,3.95,3.76,3.83,3.81,-0.04,-1.0499,2.8105,24726347,95752717.8,3316749303.27,3316749303.27
2019-12-19,'000908,æ∞∑Â“Ω“©,3.81,3.83,3.73,3.76,3.76,0.05,1.3298,1.5607,13730287,52050447.3,3351940277.31,3351940277.31
2019-12-18,'000908,æ∞∑Â“Ω“©,3.76,3.78,3.73,3.77,3.77,-0.01,-0.2653,1.5214,13385190,50227958.5,3307951559.76,3307951559.76
2019-12-17,'000908,æ∞∑Â“Ω“©,3.77,3.78,3.67,3.69,3.69,0.08,2.168,1.9474,17132647,63954853.52,3316749303.27,3316749303.27
2019-12-16,'000908,æ∞∑Â“Ω“©,3.69,3.7,3.63,3.66,3.66,0.03,0.8197,1.3619,11981650,43940498.3,3246367355.19,3246367355.19
2019-12-13,'000908,æ∞∑Â“Ω“©,3.66,3.69,3.64,3.65,3.64,0.02,0.5495,1.1614,10217809,37396552.24,3219974124.66,3219974124.66
2019-12-12,'000908,æ∞∑Â“Ω“©,3.64,3.66,3.63,3.65,3.64,0.0,0.0,0.6086,5354240,19510314.2,3202378637.64,3202378637.64
2019-12-11,'000908,æ∞∑Â“Ω“©,3.64,3.68,3.63,3.68,3.69,-0.05,-1.355,0.8026,7061200,25761684.0,3202378637.64,3202378637.64
2019-12-10,'000908,æ∞∑Â“Ω“©,3.69,3.69,3.66,3.69,3.7,-0.01,-0.2703,0.989,8701232,31960463.44,3246367355.19,3246367355.19
2019-12-09,'000908,æ∞∑Â“Ω“©,3.7,3.73,3.68,3.7,3.68,0.02,0.5435,0.8999,7917270,29270176.6,3255165098.7,3255165098.7
2019-12-06,'000908,æ∞∑Â“Ω“©,3.68,3.68,3.64,3.67,3.66,0.02,0.5464,0.7807,6868821,25117105.06,3237569611.68,3237569611.68
2019-12-05,'000908,æ∞∑Â“Ω“©,3.66,3.67,3.64,3.65,3.65,0.01,0.274,0.7101,6247271,22844717.85,3219974124.66,3219974124.66
2019-12-04,'000908,æ∞∑Â“Ω“©,3.65,3.67,3.63,3.65,3.67,-0.02,-0.545,0.7627,6710085,24452554.87,3211176381.15,3211176381.15
2019-12-03,'000908,æ∞∑Â“Ω“©,3.67,3.68,3.63,3.64,3.66,0.01,0.2732,0.6994,6153270,22446001.6,3228771868.17,3228771868.17
2019-12-02,'000908,æ∞∑Â“Ω“©,3.66,3.69,3.66,3.66,3.69,-0.03,-0.813,0.4971,4373440,16055651.4,3219974124.66,3219974124.66
2019-11-29,'000908,æ∞∑Â“Ω“©,3.69,3.7,3.62,3.64,3.64,0.05,1.3736,0.674,5929700,21750705.0,3246367355.19,3246367355.19
2019-11-28,'000908,æ∞∑Â“Ω“©,3.64,3.71,3.64,3.7,3.69,-0.05,-1.355,0.5358,4713670,17335921.4,3202378637.64,3202378637.64
2019-11-27,'000908,æ∞∑Â“Ω“©,3.69,3.76,3.66,3.69,3.74,-0.05,-1.3369,0.8658,7616670,28180616.74,3246367355.19,3246367355.19
2019-11-26,'000908,æ∞∑Â“Ω“©,3.74,3.79,3.61,3.64,3.66,0.08,2.1858,1.8367,16158906,59888693.88,3290356072.74,3290356072.74
2019-11-25,'000908,æ∞∑Â“Ω“©,3.66,3.69,3.61,3.69,3.65,0.01,0.274,0.6883,6055700,22091500.0,3219974124.66,3219974124.66
2019-11-22,'000908,æ∞∑Â“Ω“©,3.65,3.74,3.63,3.69,3.7,-0.05,-1.3514,1.1228,9877825,36294668.31,3211176381.15,3211176381.15
2019-11-21,'000908,æ∞∑Â“Ω“©,3.7,3.74,3.67,3.7,3.71,-0.01,-0.2695,0.9992,8790414,32539287.56,3255165098.7,3255165098.7
2019-11-20,'000908,æ∞∑Â“Ω“©,3.71,3.75,3.66,3.68,3.69,0.02,0.542,1.0841,9537834,35257483.08,3263962842.21,3263962842.21
2019-11-19,'000908,æ∞∑Â“Ω“©,3.69,3.69,3.6,3.62,3.63,0.06,1.6529,1.138,10011704,36634990.89,3246367355.19,3246367355.19
2019-11-18,'000908,æ∞∑Â“Ω“©,3.63,3.66,3.61,3.62,3.62,0.01,0.2762,0.678,5965293,21658058.86,3193580894.13,3193580894.13
2019-11-15,'000908,æ∞∑Â“Ω“©,3.62,3.68,3.6,3.68,3.68,-0.06,-1.6304,0.9539,8392121,30577957.34,3184783150.62,3184783150.62
2019-11-14,'000908,æ∞∑Â“Ω“©,3.68,3.69,3.59,3.63,3.64,0.04,1.0989,1.2612,11095701,40516865.66,3237569611.68,3237569611.68
2019-11-13,'000908,æ∞∑Â“Ω“©,3.64,3.7,3.63,3.7,3.72,-0.08,-2.1505,0.8499,7476874,27427663.66,3202378637.64,3202378637.64
2019-11-12,'000908,æ∞∑Â“Ω“©,3.72,3.73,3.62,3.67,3.68,0.04,1.087,1.0796,9497931,34912329.24,3272760585.72,3272760585.72
2019-11-11,'000908,æ∞∑Â“Ω“©,3.68,3.83,3.66,3.82,3.84,-0.16,-4.1667,1.8357,16150334,59858478.23,3237569611.68,3237569611.68
2019-11-08,'000908,æ∞∑Â“Ω“©,3.84,3.95,3.83,3.93,3.95,-0.11,-2.7848,2.225,19574771,75974243.84,3378333507.84,3378333507.84
2019-11-07,'000908,æ∞∑Â“Ω“©,3.95,4.02,3.89,3.95,3.95,0.0,0.0,2.5089,22072450,87059667.5,3475108686.45,3475108686.45
2019-11-06,'000908,æ∞∑Â“Ω“©,3.95,3.98,3.84,3.84,3.84,0.11,2.8646,3.0725,27031355,106281026.31,3475108686.45,3475108686.45
2019-11-05,'000908,æ∞∑Â“Ω“©,3.84,3.89,3.79,3.89,3.91,-0.07,-1.7903,1.9893,17501221,67052914.73,3378333507.84,3378333507.84
2019-11-04,'000908,æ∞∑Â“Ω“©,3.91,4.07,3.83,3.86,3.85,0.06,1.5584,2.7456,24154850,95507424.94,3439917712.41,3439917712.41
2019-11-01,'000908,æ∞∑Â“Ω“©,3.85,3.88,3.78,3.82,3.82,0.03,0.7853,1.795,15791779,60587508.78,3387131251.35,3387131251.35
2019-10-31,'000908,æ∞∑Â“Ω“©,3.82,4.02,3.79,3.97,3.95,-0.13,-3.2911,3.3358,29347935,114242729.32,3360738020.82,3360738020.82
2019-10-30,'000908,æ∞∑Â“Ω“©,3.95,4.15,3.95,4.1,4.2,-0.25,-5.9524,3.9792,35008110,141314454.7,3475108686.45,3475108686.45
2019-10-29,'000908,æ∞∑Â“Ω“©,4.2,4.48,4.2,4.45,4.56,-0.36,-7.8947,6.5714,57813881,250866437.12,3695052274.2,3695052274.2
2019-10-28,'000908,æ∞∑Â“Ω“©,4.56,4.83,4.51,4.51,4.6,-0.04,-0.8696,8.3166,73167451,339514725.02,4011771040.56,4011771040.56
2019-10-25,'000908,æ∞∑Â“Ω“©,4.6,4.87,4.52,4.77,4.96,-0.36,-7.2581,11.7842,103674378,489266845.39,4046962014.6,4046962014.6
2019-10-24,'000908,æ∞∑Â“Ω“©,4.96,4.96,4.72,4.72,4.51,0.45,9.9778,12.0929,106389956,524345801.0,4363680780.96,4363680780.96
2019-10-23,'000908,æ∞∑Â“Ω“©,4.51,4.51,4.31,4.51,4.1,0.41,10.0,9.1518,80514763,361493102.44,3967782323.01,3967782323.01
2019-10-22,'000908,æ∞∑Â“Ω“©,4.1,4.17,3.87,3.89,3.88,0.22,5.6701,2.3668,20822142,83765425.74,3607074839.1,3607074839.1
2019-10-21,'000908,æ∞∑Â“Ω“©,3.88,3.9,3.83,3.86,3.82,0.06,1.5707,0.8861,7795331,30112523.77,3413524481.88,3413524481.88
2019-10-18,'000908,æ∞∑Â“Ω“©,3.82,3.92,3.8,3.86,3.89,-0.07,-1.7995,1.1672,10268384,39651170.27,3360738020.82,3360738020.82
2019-10-17,'000908,æ∞∑Â“Ω“©,3.89,3.93,3.85,3.87,3.92,-0.03,-0.7653,1.1501,10118172,39253147.95,3422322225.39,3422322225.39
2019-10-16,'000908,æ∞∑Â“Ω“©,3.92,4.02,3.85,3.85,4.02,-0.1,-2.4876,2.2313,19630547,77070145.94,3448715455.92,3448715455.92
2019-10-15,'000908,æ∞∑Â“Ω“©,4.02,4.1,4.02,4.02,4.47,-0.45,-10.0671,1.8131,15951300,64226284.0,3536692891.02,3536692891.02
2019-10-14,'000908,æ∞∑Â“Ω“©,4.47,4.56,4.45,4.48,4.46,0.01,0.2242,0.9987,8786102,39500864.66,3932591348.97,3932591348.97
2019-10-11,'000908,æ∞∑Â“Ω“©,4.46,4.52,4.43,4.45,4.45,0.01,0.2247,0.7648,6728308,30154387.36,3923793605.46,3923793605.46
2019-10-10,'000908,æ∞∑Â“Ω“©,4.45,4.47,4.42,4.45,4.44,0.01,0.2252,0.5497,4836280,21492160.6,3914995861.95,3914995861.95
2019-10-09,'000908,æ∞∑Â“Ω“©,4.44,4.45,4.27,4.33,4.37,0.07,1.6018,0.6337,5575160,24299918.6,3906198118.44,3906198118.44
2019-10-08,'000908,æ∞∑Â“Ω“©,4.37,4.45,4.34,4.36,4.37,0.0,0.0,0.4594,4042028,17791815.68,3844613913.87,3844613913.87
2019-09-30,'000908,æ∞∑Â“Ω“©,4.37,4.47,4.31,4.35,4.35,0.02,0.4598,0.765,6730611,29644871.32,3844613913.87,3844613913.87
2019-09-27,'000908,æ∞∑Â“Ω“©,4.35,4.36,4.25,4.26,4.24,0.11,2.5943,0.5412,4761660,20476468.6,3827018426.85,3827018426.85
2019-09-26,'000908,æ∞∑Â“Ω“©,4.24,4.45,4.22,4.42,4.43,-0.19,-4.2889,0.9598,8443690,36384476.3,3730243248.24,3730243248.24
2019-09-25,'000908,æ∞∑Â“Ω“©,4.43,4.6,4.39,4.57,4.59,-0.16,-3.4858,1.1621,10223870,45759199.6,3897400374.93,3897400374.93
2019-09-24,'000908,æ∞∑Â“Ω“©,4.59,4.83,4.51,4.52,4.51,0.08,1.7738,2.1142,18600204,86754007.74,4038164271.09,4038164271.09
2019-09-23,'000908,æ∞∑Â“Ω“©,4.51,4.6,4.45,4.58,4.61,-0.1,-2.1692,0.8624,7587214,34169286.4,3967782323.01,3967782323.01
2019-09-20,'000908,æ∞∑Â“Ω“©,4.61,4.66,4.52,4.57,4.57,0.04,0.8753,1.0678,9394170,43074159.6,4055759758.11,4055759758.11
2019-09-19,'000908,æ∞∑Â“Ω“©,4.57,4.57,4.47,4.52,4.51,0.06,1.3304,0.7175,6312600,28566290.2,4020568784.07,4020568784.07
2019-09-18,'000908,æ∞∑Â“Ω“©,4.51,4.59,4.47,4.51,4.48,0.03,0.6696,0.7667,6745240,30534722.6,3967782323.01,3967782323.01
2019-09-17,'000908,æ∞∑Â“Ω“©,4.48,4.61,4.45,4.6,4.62,-0.14,-3.0303,1.1525,10139775,45716320.9,3941389092.48,3941389092.48
2019-09-16,'000908,æ∞∑Â“Ω“©,4.62,4.68,4.59,4.65,4.65,-0.03,-0.6452,1.0174,8950754,41437328.42,4064557501.62,4064557501.62
2019-09-12,'000908,æ∞∑Â“Ω“©,4.65,4.69,4.59,4.65,4.64,0.01,0.2155,1.0729,9438830,43731737.7,4090950732.15,4090950732.15
2019-09-11,'000908,æ∞∑Â“Ω“©,4.64,4.78,4.63,4.72,4.74,-0.1,-2.1097,1.469,12923986,60709057.48,4082152988.64,4082152988.64
2019-09-10,'000908,æ∞∑Â“Ω“©,4.74,4.78,4.65,4.73,4.71,0.03,0.6369,2.1815,19192368,90707046.87,4170130423.74,4170130423.74
