ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'002683,ºê´ó±¬ÆÆ,17.86,18.13,17.72,17.87,17.91,-0.05,-0.2792,1.3338,9356559,167835402.36,12628965864.9,12528575376.4
2019-12-26,'002683,ºê´ó±¬ÆÆ,17.91,18.07,17.57,17.79,17.84,0.07,0.3924,1.0998,7714742,137455817.66,12664321312.4,12563649775.5
2019-12-25,'002683,ºê´ó±¬ÆÆ,17.84,18.1,17.64,18.1,18.03,-0.19,-1.0538,1.4628,10261374,182839387.63,12614823685.8,12514545616.7
2019-12-24,'002683,ºê´ó±¬ÆÆ,18.03,18.2,17.6,17.88,17.83,0.2,1.1217,1.8001,12627403,225383644.85,12749174386.5,12647828333.5
2019-12-23,'002683,ºê´ó±¬ÆÆ,17.83,18.26,17.18,17.29,17.18,0.65,3.7835,2.6459,18560887,329118902.13,12607752596.3,12507530736.9
2019-12-20,'002683,ºê´ó±¬ÆÆ,17.18,17.76,16.94,17.01,17.01,0.17,0.9994,2.6552,18625720,322586761.11,12148131778.2,12051563547.9
2019-12-19,'002683,ºê´ó±¬ÆÆ,17.01,17.24,16.65,16.81,16.81,0.2,1.1898,1.9009,13334433,226145582.24,12027923256.5,11932310590.8
2019-12-18,'002683,ºê´ó±¬ÆÆ,16.81,17.28,16.76,17.12,17.0,-0.19,-1.1176,2.4912,17475457,295996903.31,11886501466.3,11792012994.2
2019-12-17,'002683,ºê´ó±¬ÆÆ,17.0,17.37,16.87,17.09,17.14,-0.14,-0.8168,2.4789,17388965,296892542.77,12020852167.0,11925295711.0
2019-12-16,'002683,ºê´ó±¬ÆÆ,17.14,17.35,16.72,16.75,16.78,0.36,2.1454,2.8321,19866578,338784813.58,12119847420.1,12023504028.6
2019-12-13,'002683,ºê´ó±¬ÆÆ,16.78,16.96,16.0,16.28,16.07,0.71,4.4182,3.2168,22565780,373361324.41,11865288197.8,11770968354.7
2019-12-12,'002683,ºê´ó±¬ÆÆ,16.07,16.67,15.8,16.16,16.16,-0.09,-0.5569,3.2383,22716402,367134885.15,11363240842.6,11272911886.8
2019-12-11,'002683,ºê´ó±¬ÆÆ,16.16,16.2,15.64,15.69,15.71,0.45,2.8644,2.3064,16178785,258681310.56,11426880648.2,11336045805.3
2019-12-10,'002683,ºê´ó±¬ÆÆ,15.71,15.9,15.23,15.4,15.39,0.32,2.0793,2.6385,18509093,289430204.49,11108681620.2,11020376212.9
2019-12-09,'002683,ºê´ó±¬ÆÆ,15.39,15.66,15.18,15.33,15.25,0.14,0.918,2.3659,16596722,255189954.2,10882406755.9,10795900058.4
2019-12-06,'002683,ºê´ó±¬ÆÆ,15.25,15.52,14.6,15.01,14.75,0.5,3.3898,4.2,29462149,444651019.74,10783411502.8,10697691740.8
2019-12-05,'002683,ºê´ó±¬ÆÆ,14.75,14.81,14.11,14.2,14.23,0.52,3.6543,2.275,15959042,232102384.97,10429857027.2,10346947749.2
2019-12-04,'002683,ºê´ó±¬ÆÆ,14.23,14.26,13.91,13.97,14.0,0.23,1.6429,1.2222,8573639,121219827.05,10062160372.7,9982173998.09
2019-12-03,'002683,ºê´ó±¬ÆÆ,14.0,14.13,13.8,13.93,13.93,0.07,0.5025,1.0494,7361284,102852080.5,9899525314.0,9820831762.0
2019-12-02,'002683,ºê´ó±¬ÆÆ,13.93,14.05,13.6,13.68,13.66,0.27,1.9766,1.3577,9523947,132655041.14,9850027687.43,9771727603.19
2019-11-29,'002683,ºê´ó±¬ÆÆ,13.66,13.8,13.39,13.8,13.74,-0.08,-0.5822,0.9814,6884129,93398810.77,9659108270.66,9582325847.78
2019-11-28,'002683,ºê´ó±¬ÆÆ,13.74,14.04,13.65,13.8,13.84,-0.1,-0.7225,0.7452,5227332,72291298.32,9715676986.74,9638444886.42
2019-11-27,'002683,ºê´ó±¬ÆÆ,13.84,14.11,13.53,13.7,13.73,0.11,0.8012,1.0794,7572200,105017206.0,9786387881.84,9708593684.72
2019-11-26,'002683,ºê´ó±¬ÆÆ,13.73,13.85,13.47,13.47,13.52,0.21,1.5533,0.9736,6830000,93820483.0,9708605897.23,9631430006.59
2019-11-25,'002683,ºê´ó±¬ÆÆ,13.52,13.68,13.25,13.5,13.47,0.05,0.3712,0.7812,5479700,73794255.2,9560113017.52,9484117530.16
2019-11-22,'002683,ºê´ó±¬ÆÆ,13.47,13.72,13.32,13.52,13.59,-0.12,-0.883,0.758,5317600,71883092.0,9524757569.97,9449043131.01
2019-11-21,'002683,ºê´ó±¬ÆÆ,13.59,13.72,13.35,13.44,13.51,0.08,0.5922,0.6709,4706447,63903604.96,9609610644.09,9533221688.97
2019-11-20,'002683,ºê´ó±¬ÆÆ,13.51,13.85,13.38,13.38,13.36,0.15,1.1228,1.1931,8369590,114002365.88,9553041928.01,9477102650.33
2019-11-19,'002683,ºê´ó±¬ÆÆ,13.36,13.47,13.11,13.25,13.15,0.21,1.597,1.0005,7018461,93401509.59,9446975585.36,9371879452.88
2019-11-18,'002683,ºê´ó±¬ÆÆ,13.15,13.18,12.91,12.99,13.09,0.06,0.4584,0.6696,4697057,61486864.21,9298482705.65,9224566976.45
2019-11-15,'002683,ºê´ó±¬ÆÆ,13.09,13.33,13.05,13.28,13.21,-0.12,-0.9084,0.6612,4638049,60885752.18,9256056168.59,9182477697.47
2019-11-14,'002683,ºê´ó±¬ÆÆ,13.21,13.32,13.05,13.21,13.24,-0.03,-0.2266,0.7811,5479164,72291734.99,9340909242.71,9266656255.43
2019-11-13,'002683,ºê´ó±¬ÆÆ,13.24,13.3,13.01,13.01,13.12,0.12,0.9146,0.6798,4768853,62858489.25,9362122511.24,9287700894.92
2019-11-12,'002683,ºê´ó±¬ÆÆ,13.12,13.3,12.81,13.05,13.09,0.03,0.2292,1.1025,7734153,100923427.36,9277269437.12,9203522336.96
2019-11-11,'002683,ºê´ó±¬ÆÆ,13.09,13.93,12.94,13.93,14.04,-0.95,-6.7664,2.2179,15558477,206841774.63,9256056168.59,9182477697.47
2019-11-08,'002683,ºê´ó±¬ÆÆ,14.04,14.39,13.94,14.31,14.27,-0.23,-1.6118,1.7537,12301702,173357017.08,9927809672.04,9848891281.32
2019-11-07,'002683,ºê´ó±¬ÆÆ,14.27,14.64,14.14,14.42,14.36,-0.09,-0.6267,1.0747,7539232,107911827.87,10090444730.8,10010233517.4
2019-11-06,'002683,ºê´ó±¬ÆÆ,14.36,14.75,14.28,14.48,14.63,-0.27,-1.8455,1.1632,8159816,118157266.81,10154084536.4,10073367435.9
2019-11-05,'002683,ºê´ó±¬ÆÆ,14.63,14.88,14.19,14.24,14.24,0.39,2.7388,2.0605,14453925,210934463.04,10345003953.1,10262769191.3
2019-11-04,'002683,ºê´ó±¬ÆÆ,14.24,14.48,14.09,14.22,14.22,0.02,0.1406,1.2057,8457630,120814671.8,10069231462.2,9989188877.92
2019-11-01,'002683,ºê´ó±¬ÆÆ,14.22,14.29,13.8,14.08,13.9,0.32,2.3022,1.0645,7467306,105339620.52,10055089283.2,9975159118.26
2019-10-31,'002683,ºê´ó±¬ÆÆ,13.9,14.55,13.72,13.72,13.85,0.05,0.361,2.086,14633228,207476083.49,9828814418.9,9750682963.7
2019-10-30,'002683,ºê´ó±¬ÆÆ,13.85,13.95,13.62,13.76,13.83,0.02,0.1446,0.6025,4226500,58431158.79,9793458971.35,9715608564.55
2019-10-29,'002683,ºê´ó±¬ÆÆ,13.83,14.04,13.72,13.84,13.76,0.07,0.5087,1.0251,7191046,99808893.75,9779316792.33,9701578804.89
2019-10-28,'002683,ºê´ó±¬ÆÆ,13.76,13.82,13.31,13.52,13.6,0.16,1.1765,1.3159,9230809,125564663.6,9729819165.76,9652474646.08
2019-10-25,'002683,ºê´ó±¬ÆÆ,13.6,13.76,13.29,13.37,13.38,0.22,1.6442,0.8231,5773950,78303075.5,9616681733.6,9540236568.8
2019-10-24,'002683,ºê´ó±¬ÆÆ,13.38,13.58,13.1,13.4,13.49,-0.11,-0.8154,0.7515,5271762,70375582.8,9461117764.38,9385909212.54
2019-10-23,'002683,ºê´ó±¬ÆÆ,13.49,13.85,13.15,13.16,13.26,0.23,1.7345,1.5445,10834647,147056118.53,9538899748.99,9463072890.67
2019-10-22,'002683,ºê´ó±¬ÆÆ,13.26,13.26,12.9,13.16,13.07,0.19,1.4537,0.7773,5452340,71507963.03,9376264690.26,9301730654.58
2019-10-21,'002683,ºê´ó±¬ÆÆ,13.07,13.13,12.72,13.03,13.03,0.04,0.307,0.6866,4816511,62504623.84,9241913989.57,9168447937.81
2019-10-18,'002683,ºê´ó±¬ÆÆ,13.03,13.45,13.01,13.28,13.4,-0.37,-2.7612,1.1605,8140439,107240758.14,9213629631.53,9140388418.49
2019-10-17,'002683,ºê´ó±¬ÆÆ,13.4,13.67,13.23,13.43,13.35,0.05,0.3745,0.9363,6567900,88405952.0,9475259943.4,9399938972.2
2019-10-16,'002683,ºê´ó±¬ÆÆ,13.35,13.89,13.35,13.69,13.69,-0.34,-2.4836,1.2112,8496705,115225846.75,9439904495.85,9364864573.05
2019-10-15,'002683,ºê´ó±¬ÆÆ,13.69,14.08,13.4,14.01,14.1,-0.41,-2.9078,1.9004,13331053,182389376.06,9680321539.19,9603370487.27
2019-10-14,'002683,ºê´ó±¬ÆÆ,14.1,14.43,14.0,14.17,14.07,0.03,0.2132,1.4407,10106580,143865283.9,9970236209.1,9890980560.3
2019-10-11,'002683,ºê´ó±¬ÆÆ,14.07,14.48,13.96,14.44,14.44,-0.37,-2.5623,1.0159,7126560,100627359.0,9949022940.57,9869935920.81
2019-10-10,'002683,ºê´ó±¬ÆÆ,14.44,14.44,13.9,13.9,13.9,0.54,3.8849,1.366,9582610,136812782.9,10210653252.4,10129486474.5
2019-10-09,'002683,ºê´ó±¬ÆÆ,13.9,14.03,13.5,13.74,13.88,0.02,0.1441,0.893,6264200,86434157.34,9828814418.9,9750682963.7
2019-10-08,'002683,ºê´ó±¬ÆÆ,13.88,14.26,13.79,13.95,13.78,0.1,0.7257,1.0006,7019429,98336825.61,9814672239.88,9736653204.04
2019-09-30,'002683,ºê´ó±¬ÆÆ,13.78,14.33,13.77,14.19,14.25,-0.47,-3.2982,0.9929,6965234,97699603.04,9743961344.78,9666504405.74
2019-09-27,'002683,ºê´ó±¬ÆÆ,14.25,14.47,14.04,14.2,14.02,0.23,1.6405,1.2495,8764837,125336356.38,10076302551.8,9996203757.75
2019-09-26,'002683,ºê´ó±¬ÆÆ,14.02,14.84,13.91,14.61,14.65,-0.63,-4.3003,1.9613,13758361,196014332.64,9913667493.02,9834861521.66
2019-09-25,'002683,ºê´ó±¬ÆÆ,14.65,15.19,14.58,15.15,15.09,-0.44,-2.9158,1.5979,11209176,166121059.65,10359146132.1,10276798951.0
2019-09-24,'002683,ºê´ó±¬ÆÆ,15.09,15.56,14.9,15.19,14.99,0.1,0.6671,2.0317,14251947,216345762.23,10670274070.6,10585453663.5
2019-09-23,'002683,ºê´ó±¬ÆÆ,14.99,15.41,14.6,15.3,15.44,-0.45,-2.9145,2.4897,17465157,261728878.21,10599563175.5,10515304865.2
2019-09-20,'002683,ºê´ó±¬ÆÆ,15.44,15.62,15.2,15.6,15.46,-0.02,-0.1294,2.2448,15746863,241430177.84,10917762203.4,10830974457.5
2019-09-19,'002683,ºê´ó±¬ÆÆ,15.46,15.7,14.48,14.48,14.48,0.98,6.768,4.6892,32893932,504902699.55,10931904382.5,10845004217.2
2019-09-18,'002683,ºê´ó±¬ÆÆ,14.48,14.85,14.3,14.78,14.78,-0.3,-2.0298,1.9664,13794034,200612269.45,10238937610.5,10157545993.8
2019-09-17,'002683,ºê´ó±¬ÆÆ,14.78,15.21,14.6,14.95,14.87,-0.09,-0.6052,1.6763,11759176,174954782.12,10451070295.8,10367992388.7
2019-09-16,'002683,ºê´ó±¬ÆÆ,14.87,15.29,14.7,15.13,14.98,-0.11,-0.7343,1.9517,13690607,204518670.59,10514710101.4,10431126307.2
2019-09-12,'002683,ºê´ó±¬ÆÆ,14.98,15.17,14.89,15.07,15.01,-0.03,-0.1999,1.1529,8087433,121369117.14,10592492086.0,10508289985.3
2019-09-11,'002683,ºê´ó±¬ÆÆ,15.01,15.55,14.81,14.81,15.0,0.01,0.0667,2.2482,15770992,240142401.21,10613705354.5,10529334624.8
2019-09-10,'002683,ºê´ó±¬ÆÆ,15.0,15.43,14.91,15.35,15.47,-0.47,-3.0381,2.5168,17655129,267039419.13,10606634265.0,10522319745.0
2019-09-09,'002683,ºê´ó±¬ÆÆ,15.47,15.76,15.2,15.48,15.43,0.04,0.2592,2.6387,18510190,286500205.66,10938975472.0,10852019097.0
2019-09-06,'002683,ºê´ó±¬ÆÆ,15.43,15.74,15.2,15.58,15.58,-0.15,-0.9628,2.0988,14722757,227807401.65,10910691113.9,10823959577.7
2019-09-05,'002683,ºê´ó±¬ÆÆ,15.58,15.58,14.81,14.94,14.88,0.7,4.7043,3.2055,22486428,341526868.18,11016757456.6,10929182775.1
2019-09-04,'002683,ºê´ó±¬ÆÆ,14.88,15.09,14.39,14.53,14.6,0.28,1.9178,2.5409,17824398,263112862.33,10521781190.9,10438141187.0
2019-09-03,'002683,ºê´ó±¬ÆÆ,14.6,15.07,14.4,14.69,14.8,-0.2,-1.3514,2.6378,18503946,272073713.06,10323790684.6,10241724551.8
2019-09-02,'002683,ºê´ó±¬ÆÆ,14.8,15.19,14.14,14.38,14.31,0.49,3.4242,4.0167,28176456,416965287.88,10465212474.8,10382022148.4
2019-08-30,'002683,ºê´ó±¬ÆÆ,14.31,14.7,13.98,14.48,14.3,0.01,0.0699,3.0446,21357642,306531584.36,10118729088.8,10038293036.7
2019-08-29,'002683,ºê´ó±¬ÆÆ,14.3,14.73,14.3,14.4,14.5,-0.2,-1.3793,2.1086,14791536,213799963.82,10111657999.3,10031278156.9
2019-08-28,'002683,ºê´ó±¬ÆÆ,14.5,15.33,14.1,14.16,14.16,0.34,2.4011,3.6793,25809694,377202605.29,10253079789.5,10171575753.5
2019-08-27,'002683,ºê´ó±¬ÆÆ,14.16,14.43,14.06,14.35,14.28,-0.12,-0.8403,2.5343,17778070,252961442.72,10012662746.2,9933069839.28
2019-08-26,'002683,ºê´ó±¬ÆÆ,14.28,14.41,13.74,13.74,13.99,0.29,2.0729,2.9826,20922626,296481198.3,10097515820.3,10017248397.2
2019-08-23,'002683,ºê´ó±¬ÆÆ,13.99,14.29,13.65,13.84,13.78,0.21,1.5239,2.843,19943341,278309191.67,9892454224.49,9813816882.17
2019-08-22,'002683,ºê´ó±¬ÆÆ,13.78,13.98,12.7,12.75,12.75,1.03,8.0784,4.1021,28775722,387459290.02,9743961344.78,9666504405.74
2019-08-21,'002683,ºê´ó±¬ÆÆ,12.75,12.93,12.63,12.66,12.72,0.03,0.2358,0.8917,6255390,79897998.0,9015639125.25,8943971783.25
2019-08-20,'002683,ºê´ó±¬ÆÆ,12.72,13.07,12.66,12.8,12.84,-0.12,-0.9346,1.2835,9003663,115134072.62,8994425856.72,8922927143.76
2019-08-19,'002683,ºê´ó±¬ÆÆ,12.84,12.9,12.36,12.66,12.34,0.5,4.0519,1.6374,11485960,145467478.2,9079278930.84,9007105701.72
2019-08-16,'002683,ºê´ó±¬ÆÆ,12.34,12.75,12.3,12.31,12.37,-0.03,-0.2425,1.3289,9322150,116669230.0,8725724455.34,8656361710.22
2019-08-15,'002683,ºê´ó±¬ÆÆ,12.37,12.43,11.8,11.89,12.18,0.19,1.5599,1.2157,8528012,104316067.44,8746937723.87,8677406349.71
2019-08-14,'002683,ºê´ó±¬ÆÆ,12.18,12.35,11.87,11.87,11.73,0.45,3.8363,1.4327,10050105,122319683.56,8612587023.18,8544123632.94
2019-08-13,'002683,ºê´ó±¬ÆÆ,11.73,11.87,11.5,11.73,11.87,-0.14,-1.1794,0.6672,4680283,54791760.76,8294387995.23,8228454040.59
2019-08-12,'002683,ºê´ó±¬ÆÆ,11.87,11.95,11.32,11.56,11.53,0.34,2.9488,1.1327,7945437,93061498.98,8393383248.37,8326662358.21
2019-08-09,'002683,ºê´ó±¬ÆÆ,11.53,12.0,11.5,11.99,11.99,-0.46,-3.8365,0.984,6902700,80847882.93,8152966205.03,8088156443.99
2019-08-08,'002683,ºê´ó±¬ÆÆ,11.99,12.05,11.5,11.68,11.58,0.41,3.5406,1.0323,7241502,86009924.59,8478236322.49,8410840916.17
