»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'002404,ºŒ–¿Àø≥Ò,6.6,7.03,6.56,6.78,6.86,-0.26,-3.7901,4.5514,26292247,178214504.5,3812646030.6,3812646030.6
2019-12-26,'002404,ºŒ–¿Àø≥Ò,6.86,7.05,6.47,6.55,6.54,0.32,4.893,5.588,32280229,217677510.63,3962841177.26,3962841177.26
2019-12-25,'002404,ºŒ–¿Àø≥Ò,6.54,6.74,6.43,6.52,6.6,-0.06,-0.9091,3.9307,22706575,148812787.17,3777985612.14,3777985612.14
2019-12-24,'002404,ºŒ–¿Àø≥Ò,6.6,6.84,6.22,6.32,6.42,0.18,2.8037,5.5334,31965181,208918653.47,3812646030.6,3812646030.6
2019-12-23,'002404,ºŒ–¿Àø≥Ò,6.42,6.66,6.21,6.3,6.23,0.19,3.0498,5.3498,30904522,198159750.4,3708664775.22,3708664775.22
2019-12-20,'002404,ºŒ–¿Àø≥Ò,6.23,6.37,6.07,6.22,6.19,0.04,0.6462,3.3214,19187117,119642525.87,3598906783.43,3598906783.43
2019-12-19,'002404,ºŒ–¿Àø≥Ò,6.19,6.43,6.18,6.32,6.67,-0.48,-7.1964,5.6141,32431459,203835704.14,3575799837.79,3575799837.79
2019-12-18,'002404,ºŒ–¿Àø≥Ò,6.67,6.74,6.42,6.43,6.13,0.54,8.8091,8.6596,50024384,332800424.92,3853083185.47,3853083185.47
2019-12-17,'002404,ºŒ–¿Àø≥Ò,6.13,6.38,6.04,6.15,6.16,-0.03,-0.487,4.1548,24001150,148138117.0,3541139419.33,3541139419.33
2019-12-16,'002404,ºŒ–¿Àø≥Ò,6.16,6.31,5.84,5.84,5.8,0.36,6.2069,4.2493,24547300,150023510.64,3558469628.56,3558469628.56
2019-12-13,'002404,ºŒ–¿Àø≥Ò,5.8,5.96,5.72,5.86,5.76,0.04,0.6944,2.1881,12639800,73764031.0,3350507117.8,3350507117.8
2019-12-12,'002404,ºŒ–¿Àø≥Ò,5.76,5.93,5.63,5.67,5.67,0.09,1.5873,2.764,15966961,92979871.83,3327400172.16,3327400172.16
2019-12-11,'002404,ºŒ–¿Àø≥Ò,5.67,5.72,5.62,5.67,5.7,-0.03,-0.5263,1.2975,7495545,42429482.15,3275409544.47,3275409544.47
2019-12-10,'002404,ºŒ–¿Àø≥Ò,5.7,5.73,5.5,5.53,5.57,0.13,2.3339,1.848,10675211,59989487.69,3292739753.7,3292739753.7
