�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2019-11-29,'002032,劼 眼 嫌,71.8,73.02,70.8,72.12,71.67,0.13,0.1814,0.3025,1849428,132973068.95,58956409538.0,43893198614.8
2019-11-28,'002032,劼 眼 嫌,71.67,72.17,71.15,71.15,71.22,0.45,0.6318,0.2397,1465392,105222989.51,58849663949.7,43813726249.6
2019-11-27,'002032,劼 眼 嫌,71.22,72.84,70.81,72.84,72.46,-1.24,-1.7113,0.3189,1949599,139394792.32,58480159990.2,43538629600.9
2019-11-26,'002032,劼 眼 嫌,72.46,74.45,71.81,74.2,73.14,-0.68,-0.9297,0.8192,5008241,364035067.72,59498348678.6,44296673699.6
2019-11-25,'002032,劼 眼 嫌,73.14,75.33,72.73,74.41,74.43,-1.29,-1.7332,0.2676,1636163,119772649.38,60056710217.4,44712375302.0
2019-11-22,'002032,劼 眼 嫌,74.43,76.4,73.5,75.49,75.09,-0.66,-0.8789,0.2781,1699888,127683714.12,61115954901.3,45500985695.0
2019-11-21,'002032,劼 眼 嫌,75.09,75.85,74.07,75.8,75.55,-0.46,-0.6089,0.2251,1376000,103150254.2,61657894041.9,45904460779.7
2019-11-20,'002032,劼 眼 嫌,75.55,78.0,75.22,77.8,77.63,-2.08,-2.6794,0.3351,2048687,155583935.36,62035609200.5,46185670687.3
2019-11-19,'002032,劼 眼 嫌,77.63,78.55,77.18,77.96,77.3,0.33,0.4269,0.1974,1206779,93800881.04,63743538613.3,47457228530.2
2019-11-18,'002032,劼 眼 嫌,77.3,77.49,75.69,76.72,76.86,0.44,0.5725,0.1668,1019477,78340066.31,63472569043.0,47255490987.8
2019-11-15,'002032,劼 眼 嫌,76.86,78.17,76.32,77.97,78.0,-1.14,-1.4615,0.203,1240952,95443921.04,63111276282.6,46986507598.0
2019-11-14,'002032,劼 眼 嫌,78.0,79.29,77.0,78.8,78.08,-0.08,-0.1025,0.1953,1193815,92853254.93,64047352980.0,47676851508.0
2019-11-13,'002032,劼 眼 嫌,78.08,78.79,76.81,77.93,77.38,0.7,0.9046,0.1665,1017549,79162840.15,64113042572.8,47725750842.9
2019-11-12,'002032,劼 眼 嫌,77.38,78.61,76.8,78.21,78.2,-0.82,-1.0486,0.1641,1002923,77705444.94,63538258635.8,47297881662.7
2019-11-11,'002032,劼 眼 嫌,78.2,79.5,77.9,79.5,79.75,-1.55,-1.9436,0.1866,1140677,89747147.78,64211576962.0,47799099845.2
2019-11-08,'002032,劼 眼 嫌,79.75,80.95,79.26,80.95,80.06,-0.31,-0.3872,0.2041,1247274,99984249.39,65484312822.5,48746524458.5
2019-11-07,'002032,劼 眼 嫌,80.06,80.06,78.91,79.62,79.85,0.21,0.263,0.2135,1304895,103712637.53,65738859994.6,48936009381.2
2019-11-06,'002032,劼 眼 嫌,79.85,81.1,79.4,81.01,80.36,-0.51,-0.6346,0.1675,1023605,81986918.0,65566424813.5,48807648627.1
2019-11-05,'002032,劼 眼 嫌,80.36,81.6,79.51,80.1,80.1,0.26,0.3246,0.3037,1856211,149435110.58,65985195967.6,49119381887.0
2019-11-04,'002032,劼 眼 嫌,80.1,81.28,78.51,79.23,79.21,0.89,1.1236,0.4066,2485531,197807562.1,65771704791.0,48960459048.6
2019-11-01,'002032,劼 眼 嫌,79.21,79.59,74.82,74.82,74.63,4.58,6.1369,0.5032,3075704,240230198.5,65040908071.1,48416453948.1
2019-10-31,'002032,劼 眼 嫌,74.63,75.85,74.37,74.45,74.38,0.25,0.3361,0.2532,1547570,116136398.86,61280178883.3,45616967026.2
2019-10-30,'002032,劼 眼 嫌,74.38,76.45,73.37,75.48,76.23,-1.85,-2.4269,0.3143,1921324,143422801.78,61074898905.8,45464156604.7
2019-10-29,'002032,劼 眼 嫌,76.23,77.23,75.8,76.88,76.67,-0.44,-0.5739,0.1576,963389,73635352.02,62593970739.3,46594953723.8
2019-10-28,'002032,劼 眼 嫌,76.67,77.82,75.9,76.11,75.96,0.71,0.9347,0.1695,1036185,79420823.27,62955263499.7,46863900065.6
2019-10-25,'002032,劼 眼 嫌,75.96,77.43,75.09,76.38,75.97,-0.01,-0.0132,0.1966,1201651,91408524.7,62372268363.6,46429918468.6
2019-10-24,'002032,劼 眼 嫌,76.23,78.33,75.66,77.44,77.38,-1.15,-1.4862,0.2109,1289309,98717668.36,62593970739.3,46594953723.8
2019-10-23,'002032,劼 眼 嫌,77.38,78.9,77.12,77.45,77.56,-0.18,-0.2321,0.1587,970099,75789394.13,63538258635.8,47297881662.7
2019-10-22,'002032,劼 眼 嫌,77.56,78.2,76.09,77.3,77.57,-0.01,-0.0129,0.1832,1119688,86485378.89,63686060219.6,47407905166.2
2019-10-21,'002032,劼 眼 嫌,77.57,78.47,76.88,77.0,77.0,0.57,0.7403,0.1366,835206,64722288.98,63694271418.7,47414017583.0
2019-10-18,'002032,劼 眼 嫌,77.0,78.44,76.87,78.13,77.59,-0.59,-0.7604,0.1387,848059,65673716.23,63226233070.0,47065609822.0
2019-10-17,'002032,劼 眼 嫌,77.59,79.17,76.87,78.36,77.9,-0.31,-0.3979,0.1613,986132,76603414.23,63710693816.9,47426242416.7
2019-10-16,'002032,劼 眼 嫌,77.9,79.3,76.8,76.83,76.67,1.23,1.6043,0.2497,1525991,119250323.61,63965240989.0,47615727339.4
2019-10-15,'002032,劼 眼 嫌,76.67,78.15,74.61,75.84,75.36,1.31,1.7383,0.3271,1999369,153345030.07,62955263499.7,46863900065.6
2019-10-14,'002032,劼 眼 嫌,75.36,75.36,73.58,74.08,73.31,2.05,2.7963,0.2834,1732356,129724916.9,61879596417.6,46063173457.0
2019-10-11,'002032,劼 眼 嫌,73.31,74.6,72.78,72.85,72.43,0.88,1.215,0.2284,1396315,103032983.59,60196300602.1,44810128000.7
2019-10-10,'002032,劼 眼 嫌,72.43,73.17,72.0,72.95,72.65,-0.22,-0.3028,0.171,1045142,75708378.34,59473715081.3,44272235317.0
2019-10-09,'002032,劼 眼 嫌,72.65,73.1,71.3,72.58,72.61,0.04,0.0551,0.1987,1214365,87740098.17,59654361461.5,44406708487.9
2019-10-08,'002032,劼 眼 嫌,72.61,73.16,71.08,71.08,71.73,0.88,1.2268,0.2206,1348466,97323854.64,59621516665.1,44382258820.5
2019-09-30,'002032,劼 眼 嫌,71.73,72.93,71.39,72.48,72.95,-1.22,-1.6724,0.1863,1138938,82234955.13,58898931144.3,43844366136.8
2019-09-27,'002032,劼 眼 嫌,72.95,74.49,71.86,73.48,74.0,-1.05,-1.4189,0.2954,1805839,131176643.64,59900697434.5,44590080993.7
2019-09-26,'002032,劼 眼 嫌,74.0,75.36,72.2,72.85,72.7,1.3,1.7882,0.2914,1781169,131430851.24,60762873340.0,45231884764.0
2019-09-25,'002032,劼 眼 嫌,72.7,73.18,72.1,72.92,72.38,0.32,0.4421,0.1606,981426,71329403.55,59695417457.0,44437270572.2
2019-09-24,'002032,劼 眼 嫌,72.38,73.69,71.85,72.09,72.44,-0.06,-0.0828,0.2305,1409013,102379003.38,59432659085.8,44241673232.7
2019-09-23,'002032,劼 眼 嫌,72.44,73.95,70.11,72.54,72.4,0.04,0.0552,0.3019,1845181,133095043.95,59481926280.4,44278347733.8
2019-09-20,'002032,劼 眼 嫌,72.4,73.53,71.61,73.5,72.7,-0.3,-0.4127,0.2326,1421536,102796549.67,59449081484.0,44253898066.4
2019-09-19,'002032,劼 眼 嫌,72.7,73.55,72.39,73.23,72.88,-0.18,-0.247,0.1849,1130470,82417045.91,59695417457.0,44437270572.2
2019-09-18,'002032,劼 眼 嫌,72.88,73.5,71.02,71.02,70.83,2.05,2.8943,0.278,1699494,123278964.12,59843219040.8,44547294075.7
2019-09-17,'002032,劼 眼 嫌,70.83,71.9,70.5,71.8,71.69,-0.86,-1.1996,0.1719,1050727,74766344.46,58159923225.3,43294248619.4
2019-09-16,'002032,劼 眼 嫌,71.69,71.96,70.06,70.99,70.86,0.83,1.1713,0.1709,1044894,74625595.54,58866086347.9,43819916469.3
2019-09-12,'002032,劼 眼 嫌,70.86,71.3,69.7,70.4,70.34,0.52,0.7393,0.1809,1105575,78173045.77,58184556822.6,43312585870.0
2019-09-11,'002032,劼 眼 嫌,70.34,72.07,69.8,71.65,71.65,-1.31,-1.8283,0.1905,1164237,82038518.82,57757574469.4,42994740193.2
2019-09-10,'002032,劼 眼 嫌,71.65,72.0,70.6,71.29,71.4,0.25,0.3501,0.1564,955813,68230638.52,58833241551.5,43795466801.9
2019-09-09,'002032,劼 眼 嫌,71.4,71.67,70.11,70.57,70.4,1.0,1.4205,0.2991,1828391,129491731.1,58627961574.0,43642656380.4
2019-09-06,'002032,劼 眼 嫌,70.4,71.39,69.4,71.21,71.18,-0.78,-1.0958,0.3303,2018821,141554836.38,57806841664.0,43031414694.4
2019-09-05,'002032,劼 眼 嫌,71.18,71.95,70.62,70.93,71.05,0.13,0.183,0.2936,1794608,127524830.72,58447315193.8,43508183209.5
2019-09-04,'002032,劼 眼 嫌,71.05,71.93,70.5,71.52,71.52,-0.47,-0.6572,0.1745,1066829,75971295.93,58340569605.5,43428721790.3
2019-09-03,'002032,劼 眼 嫌,71.52,71.98,70.52,71.88,72.3,-0.78,-1.0788,0.2518,1538808,109526292.7,58726495963.2,43716005382.7
2019-09-02,'002032,劼 眼 嫌,72.3,73.55,70.8,72.33,72.28,0.02,0.0277,0.4847,2962753,212737128.83,59366969493.0,44192773897.8
2019-08-30,'002032,劼 眼 嫌,72.28,73.95,69.1,69.78,69.03,3.25,4.7081,0.6072,3711186,266195107.36,59350547094.8,44180549064.1
2019-08-29,'002032,劼 眼 嫌,69.03,70.92,67.61,70.49,70.35,-1.32,-1.8763,0.2643,1615633,112248348.74,56681907387.3,42194013584.6
2019-08-28,'002032,劼 眼 嫌,70.35,70.75,69.18,69.8,69.8,0.55,0.788,0.2345,1433322,100549571.51,57765785668.5,43000852610.1
2019-08-27,'002032,劼 眼 嫌,69.8,69.99,67.51,67.74,68.0,1.8,2.6471,0.3632,2219926,153518892.31,57314169718.0,42664669682.8
2019-08-26,'002032,劼 眼 嫌,68.0,68.47,66.52,68.45,69.5,-1.5,-2.1583,0.3604,2202768,148190431.08,55836153880.0,41564434648.0
2019-08-23,'002032,劼 眼 嫌,69.5,69.68,67.3,67.35,67.59,1.91,2.8259,0.3567,2180420,149645913.99,57067833745.0,42481297177.0
2019-08-22,'002032,劼 眼 嫌,67.59,68.69,66.84,68.5,67.91,-0.32,-0.4712,0.2579,1576377,106385641.32,55499494716.9,41313825556.7
2019-08-21,'002032,劼 眼 嫌,67.91,68.64,67.7,67.83,68.71,-0.8,-1.1643,0.2414,1475571,100366153.01,55762253088.1,41509422896.3
2019-08-20,'002032,劼 眼 嫌,68.71,70.25,67.8,70.25,70.19,-1.48,-2.1086,0.2958,1808276,124407672.52,56419149016.1,41998416245.1
2019-08-19,'002032,劼 眼 嫌,70.19,70.68,69.49,70.0,69.4,0.79,1.1383,0.3105,1897738,132809529.73,57634406482.9,42903053940.3
2019-08-16,'002032,劼 眼 嫌,69.4,70.27,69.29,69.54,69.29,0.11,0.1588,0.2259,1380525,96469078.41,56985721754.0,42420173008.4
2019-08-15,'002032,劼 眼 嫌,69.29,69.67,67.6,68.48,69.24,0.05,0.0722,0.2241,1369713,94501608.94,56895398563.9,42352936422.9
2019-08-14,'002032,劼 眼 嫌,69.24,70.28,68.48,69.6,69.09,0.15,0.2171,0.276,1687311,116896797.66,56854342568.4,42322374338.6
2019-08-13,'002032,劼 眼 嫌,69.09,69.6,68.07,68.7,69.1,-0.01,-0.0145,0.1709,1044668,72057570.63,56731174581.9,42230688085.7
2019-08-12,'002032,劼 眼 嫌,69.1,69.87,67.75,68.34,68.98,0.12,0.174,0.213,1301763,89876731.46,56739385781.0,42236800502.6
2019-08-09,'002032,劼 眼 嫌,68.98,69.65,68.14,68.14,68.2,0.78,1.1437,0.2523,1542001,106744135.48,56640851391.8,42163451500.3
2019-08-08,'002032,劼 眼 嫌,68.2,68.58,66.73,66.73,66.5,1.7,2.5564,0.2272,1388465,94258591.23,56000377862.0,41686682985.2
2019-08-07,'002032,劼 眼 嫌,66.5,67.86,66.09,66.88,66.55,-0.05,-0.0751,0.1661,1015269,67842727.47,54604474015.0,40647572119.0
2019-08-06,'002032,劼 眼 嫌,66.55,66.88,63.37,64.13,65.53,1.02,1.5565,0.3563,2177649,142133554.77,54645530010.5,40678134203.3
2019-08-05,'002032,劼 眼 嫌,65.53,67.5,65.31,67.33,67.53,-2.0,-2.9616,0.2949,1802321,119650053.64,53807987702.3,40054667683.6
2019-08-02,'002032,劼 眼 嫌,67.53,68.79,66.61,68.2,69.24,-1.71,-2.4697,0.3768,2303183,154764287.8,55450227522.3,41277151055.6
2019-08-01,'002032,劼 眼 嫌,69.24,69.5,67.92,68.89,68.86,0.38,0.5518,0.2641,1614160,111234184.56,56854342568.4,42322374338.6
2019-07-31,'002032,劼 眼 嫌,68.86,69.95,68.28,69.27,69.78,-0.92,-1.3184,0.221,1350757,93121735.58,56542317002.6,42090102498.0
2019-07-30,'002032,劼 眼 嫌,69.78,70.79,69.45,70.37,69.89,-0.11,-0.1574,0.2125,1298941,91055600.09,57297747319.8,42652444849.1
2019-07-29,'002032,劼 眼 嫌,69.89,71.25,69.13,70.96,70.82,-0.93,-1.3132,0.2671,1632621,114527555.91,57388070509.9,42719681434.5
2019-07-26,'002032,劼 眼 嫌,70.82,71.25,69.13,69.45,69.45,1.37,1.9726,0.2405,1470151,103645878.69,58151712026.2,43288136202.5
2019-07-25,'002032,劼 眼 嫌,69.45,69.79,68.49,69.49,69.49,-0.04,-0.0576,0.2421,1480084,102445442.46,57026777749.5,42450735092.7
2019-07-24,'002032,劼 眼 嫌,69.49,71.3,68.8,69.0,68.54,0.95,1.3861,0.4293,2623904,183465944.38,57059622545.9,42475184760.1
2019-07-23,'002032,劼 眼 嫌,68.54,68.84,67.61,68.11,68.01,0.53,0.7793,0.1843,1126214,76924765.49,56279558631.4,41894505158.4
2019-07-22,'002032,劼 眼 嫌,68.01,69.68,67.68,68.74,68.01,0.0,0.0,0.2699,1649472,112836474.45,55844365079.1,41570547064.9
2019-07-19,'002032,劼 眼 嫌,68.01,69.28,67.9,68.99,68.71,-0.7,-1.0188,0.4225,2582491,176809144.69,55844365079.1,41570547064.9
2019-07-18,'002032,劼 眼 嫌,68.71,69.8,68.41,69.68,69.37,-0.66,-0.9514,0.2212,1351962,93142347.17,56419149016.1,41998416245.1
2019-07-17,'002032,劼 眼 嫌,69.37,70.32,69.01,70.25,69.85,-0.48,-0.6872,0.4501,2751070,191218420.97,56961088156.7,42401835757.8
2019-07-16,'002032,劼 眼 嫌,69.85,72.23,69.6,71.92,72.01,-2.16,-2.9996,0.3401,2078720,146272340.64,57355225713.5,42695231767.1
2019-07-15,'002032,劼 眼 嫌,72.01,74.0,71.6,73.84,73.69,-1.68,-2.2798,0.2647,1617844,116505606.73,59137777559.6,44015513808.9
2019-07-12,'002032,劼 眼 嫌,73.69,74.07,72.86,73.0,73.2,0.49,0.6694,0.1317,804868,59211364.63,60517467412.4,45042399841.3
2019-07-11,'002032,劼 眼 嫌,73.2,74.47,72.52,72.52,72.52,0.68,0.9377,0.1918,1172125,86151770.95,60115057872.0,44742891415.2
2019-07-10,'002032,劼 眼 嫌,72.52,73.68,72.15,73.59,73.0,-0.48,-0.6575,0.1503,918572,66704128.13,59556611979.2,44327247068.7
2019-07-09,'002032,劼 眼 嫌,73.0,74.05,72.4,73.96,73.73,-0.73,-0.9901,0.1734,1059832,77342098.46,59950809080.0,44620643078.0
2019-07-08,'002032,劼 眼 嫌,73.73,75.6,73.13,74.71,76.05,-2.32,-3.0506,0.2027,1239159,91877111.2,60550317170.8,45066849508.8
2019-07-05,'002032,劼 眼 嫌,76.05,76.36,75.05,75.24,74.7,1.35,1.8072,0.2755,1684210,127559422.51,62455603158.0,46484930220.3
2019-07-04,'002032,劼 眼 嫌,74.7,76.7,74.18,76.2,75.59,-0.89,-1.1774,0.2581,1577750,118437725.38,61346923812.0,45659753944.2
2019-07-03,'002032,劼 眼 嫌,75.59,77.29,75.3,76.82,77.52,-1.93,-2.4897,0.2873,1755855,133270769.86,62077830936.4,46203759044.7
2019-07-02,'002032,劼 眼 嫌,77.52,78.0,76.9,78.0,78.0,-0.48,-0.6154,0.211,1289430,99777723.15,63662831779.2,47383455498.7
2019-07-01,'002032,劼 眼 嫌,78.0,78.16,76.75,76.75,75.83,2.17,2.8617,0.2744,1677322,130306949.18,64057028880.0,47676851508.0
2019-06-28,'002032,劼 眼 嫌,75.83,76.98,75.23,76.01,75.99,-0.16,-0.2106,0.1778,1086605,82667746.54,62274929486.8,46350457049.4
2019-06-27,'002032,劼 眼 嫌,75.99,76.81,74.61,76.36,75.95,0.04,0.0527,0.3516,2149242,162665886.42,62406328520.4,46448255719.1
2019-06-26,'002032,劼 眼 嫌,75.95,77.4,75.37,76.02,76.5,-0.55,-0.719,0.3077,1680521,127643122.74,62373478762.0,41487056051.7
2019-06-25,'002032,劼 眼 嫌,76.5,76.99,75.21,76.99,76.6,-0.1,-0.1305,0.1825,996929,75935503.42,62825162940.0,41787488979.0
2019-06-24,'002032,劼 眼 嫌,76.6,77.95,75.21,76.35,77.19,-0.59,-0.7643,0.2427,1325643,101891275.39,62907287336.0,41842113147.6
2019-06-21,'002032,劼 眼 嫌,77.19,77.58,75.02,76.98,76.77,0.42,0.5471,0.4535,2477449,189252827.72,63391821272.4,42164395742.3
2019-06-20,'002032,劼 眼 嫌,76.77,77.7,74.45,74.93,74.45,2.32,3.1162,0.4661,2546237,194406896.88,63046898809.2,41934974234.2
2019-06-19,'002032,劼 眼 嫌,74.45,75.5,73.51,73.51,72.46,1.99,2.7463,0.2767,1511519,112376682.53,61141612822.0,40667693522.7
2019-06-18,'002032,劼 眼 嫌,72.46,72.7,71.6,72.11,71.58,0.88,1.2294,0.2188,1195112,86436250.66,59507337341.6,39580672567.6
2019-06-17,'002032,劼 眼 嫌,71.58,73.47,71.4,72.48,72.48,-0.9,-1.2417,0.2295,1253624,90425564.52,58784642656.8,39099979883.9
2019-06-14,'002032,劼 眼 嫌,72.48,72.8,71.7,72.04,72.7,-0.22,-0.3026,0.2535,1384889,99948884.45,59523762220.8,39591597401.3
2019-06-13,'002032,劼 眼 嫌,72.7,73.0,70.26,71.82,71.82,0.88,1.2253,0.2584,1411641,101203073.04,59704435892.0,39711770572.2
2019-06-12,'002032,劼 眼 嫌,71.82,72.51,71.2,72.0,72.0,-0.18,-0.25,0.2236,1221547,87668092.86,58981741207.2,39231077888.5
2019-06-11,'002032,劼 眼 嫌,72.0,72.4,69.39,69.82,69.82,2.18,3.1223,0.4141,2261732,160619023.39,59129565120.0,39329401392.0
2019-06-10,'002032,劼 眼 嫌,69.82,70.1,68.51,68.51,68.8,1.02,1.4826,0.2463,1345661,93767968.71,57339253287.2,38138594516.5
2019-06-06,'002032,劼 眼 嫌,68.8,69.33,68.32,69.01,69.49,-0.69,-0.9929,0.2172,1186595,81449030.57,56501584448.0,37581427996.8
2019-06-05,'002032,劼 眼 嫌,69.49,70.18,68.43,69.55,69.45,0.04,0.0576,0.2564,1400346,96676093.5,57068242780.4,37958334760.1
2019-06-04,'002032,劼 眼 嫌,69.45,72.72,68.97,72.5,72.37,-2.92,-4.0348,0.5225,2853898,200361224.26,57035393022.0,37936485092.7
2019-06-03,'002032,劼 眼 嫌,72.37,72.6,70.0,70.89,71.15,1.22,1.7147,0.3558,1943764,139663600.06,59433425385.2,39531510815.8
2019-05-31,'002032,劼 眼 嫌,71.15,71.45,69.4,70.19,69.81,1.34,1.9195,0.3537,1932007,136292851.1,58431507754.0,38865095958.9
2019-05-30,'002032,劼 眼 嫌,69.81,70.21,68.68,69.75,69.75,0.06,0.086,0.2305,1258869,87553327.78,57331040847.6,38133132099.7
2019-05-29,'002032,劼 眼 嫌,69.75,70.6,69.01,70.01,70.79,-1.04,-1.4691,0.1943,1061509,73940365.44,57281766210.0,38100357598.5
2019-05-28,'002032,劼 眼 嫌,70.79,71.3,68.56,69.5,69.86,0.93,1.3312,0.2099,1146456,80545803.29,58135859928.4,38668448951.9
2019-05-27,'002032,劼 眼 嫌,69.86,70.99,67.26,70.03,70.03,-0.17,-0.2428,0.3114,1700862,116910180.7,57372103045.6,38160444184.0
2019-05-24,'002032,劼 眼 嫌,70.03,71.5,69.13,71.0,72.13,-2.1,-2.9114,0.4623,2525344,177315994.8,57511714518.8,38253305270.6
2019-05-23,'002032,劼 眼 嫌,73.15,73.15,69.07,69.47,69.6,3.55,5.1006,0.6803,3716054,266743152.8,60073995674.0,39957579330.9
2019-05-22,'002032,劼 眼 嫌,69.6,69.88,67.7,68.38,68.38,1.22,1.7841,0.3086,1685504,115902415.33,57158579616.0,38018421345.6
2019-05-21,'002032,劼 眼 嫌,68.38,69.88,66.65,68.25,68.23,0.15,0.2198,0.2973,1623968,110963706.12,56156661984.8,37352006488.7
2019-05-20,'002032,劼 眼 嫌,68.23,68.4,66.83,67.05,67.51,0.72,1.0665,0.3026,1652707,111446990.49,56033475390.8,37270070235.8
2019-05-17,'002032,劼 眼 嫌,67.51,68.8,67.31,67.31,68.05,-0.54,-0.7935,0.2584,1411301,95551443.34,55442179739.6,36876776221.9
2019-05-16,'002032,劼 眼 嫌,68.05,68.5,67.01,67.55,67.55,0.5,0.7402,0.3739,2042476,138426065.08,55885651478.0,37171746732.3
2019-05-15,'002032,劼 眼 嫌,67.55,67.74,64.78,66.2,65.82,1.73,2.6284,0.6347,3467127,230260861.69,55475029498.0,36898625889.3
2019-05-14,'002032,劼 眼 嫌,65.82,68.57,63.67,66.0,67.18,-1.36,-2.0244,0.6635,3624219,236112054.61,54054277447.2,35953627772.5
2019-05-13,'002032,劼 眼 嫌,67.18,68.2,66.6,67.0,67.79,-0.61,-0.8998,0.2355,1286195,86578665.41,55171169232.8,36696516465.5
2019-05-10,'002032,劼 眼 嫌,67.79,68.0,64.32,64.32,64.22,3.57,5.559,0.3554,1941414,128863426.01,55672128048.4,37029723893.9
2019-05-09,'002032,劼 眼 嫌,64.22,65.99,62.0,62.0,66.16,-1.94,-2.9323,0.6019,3287851,209860576.22,52740287111.2,35079641074.9
2019-05-08,'002032,劼 眼 嫌,66.16,67.99,66.12,67.97,68.95,-2.79,-4.0464,0.4819,2632368,176090391.28,54333500393.6,36139349945.8
2019-05-07,'002032,劼 眼 嫌,68.95,69.01,65.99,65.99,67.35,1.6,2.3756,0.6088,3325438,224455245.59,56624771042.0,37663364249.7
2019-05-06,'002032,劼 眼 嫌,67.35,67.7,62.42,66.03,67.77,-0.42,-0.6197,0.6622,3617024,238285787.49,55310780706.0,36789377552.1
2019-04-30,'002032,劼 眼 嫌,67.77,69.11,67.1,68.5,67.88,-0.11,-0.1621,0.3738,2041943,138774885.2,55655703169.2,37018799060.2
2019-04-29,'002032,劼 眼 嫌,67.88,71.66,67.6,69.9,69.12,-1.24,-1.794,0.4783,2612886,181402673.34,55746040004.8,37078885645.7
2019-04-26,'002032,劼 眼 嫌,69.12,71.38,64.6,66.51,67.6,1.52,2.2485,0.5737,3133988,215292086.3,56764382515.2,37756225336.3
2019-04-25,'002032,劼 眼 嫌,67.6,71.0,66.85,70.98,74.28,-6.68,-8.993,0.8745,4776938,327847637.84,55516091696.0,36925937973.6
2019-04-24,'002032,劼 眼 嫌,74.28,74.69,72.7,73.9,74.19,0.09,0.1213,0.325,1775291,130708591.11,61002001348.8,40574832436.1
2019-04-23,'002032,劼 眼 嫌,74.19,74.8,73.15,74.49,74.84,-0.65,-0.8685,0.2676,1461908,108408576.55,60928089392.4,40525670684.3
2019-04-22,'002032,劼 眼 嫌,74.84,77.95,74.56,77.95,77.42,-2.58,-3.3325,0.2237,1221999,92418702.82,61461897966.4,40880727780.2
2019-04-19,'002032,劼 眼 嫌,77.42,82.59,74.01,75.07,75.14,2.28,3.0343,0.3026,1652897,125877002.93,63580707383.2,42290031330.1
2019-04-18,'002032,劼 眼 嫌,75.14,77.38,73.62,74.44,73.8,1.34,1.8157,0.2934,1602446,121808354.64,61708271154.4,41044600286.0
