хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-11-29,'000502,бл╬╟©ь╧и,7.03,7.09,6.93,6.98,7.0,0.03,0.4286,0.393,720544,5033299.8,1299281837.21,1288947737.21
2019-11-28,'000502,бл╬╟©ь╧и,7.0,7.11,6.98,7.01,7.04,-0.04,-0.5682,0.2766,507145,3560067.88,1293737249.0,1283447249.0
2019-11-27,'000502,бл╬╟©ь╧и,7.04,7.21,7.0,7.12,7.19,-0.15,-2.0862,0.9481,1738248,12298045.48,1301130033.28,1290781233.28
2019-11-26,'000502,бл╬╟©ь╧и,7.19,7.28,7.14,7.24,7.24,-0.05,-0.6906,0.3513,644100,4630525.0,1328852974.33,1318283674.33
2019-11-25,'000502,бл╬╟©ь╧и,7.24,7.47,7.12,7.2,7.2,0.04,0.5556,0.5162,946500,6841330.0,1338093954.68,1327451154.68
2019-11-22,'000502,бл╬╟©ь╧и,7.2,7.34,7.15,7.27,7.26,-0.06,-0.8264,0.7816,1432974,10379324.78,1330701170.4,1320117170.4
2019-11-21,'000502,бл╬╟©ь╧и,7.26,7.26,7.15,7.15,7.22,0.04,0.554,0.4715,864500,6225350.0,1341790346.82,1331118146.82
2019-11-20,'000502,бл╬╟©ь╧и,7.22,7.25,7.13,7.2,7.21,0.01,0.1387,0.4713,864200,6219762.0,1334397562.54,1323784162.54
2019-11-19,'000502,бл╬╟©ь╧и,7.21,7.22,6.99,7.08,7.05,0.16,2.2695,0.8051,1476099,10557436.29,1332549366.47,1321950666.47
2019-11-18,'000502,бл╬╟©ь╧и,7.05,7.15,6.98,7.14,7.06,-0.01,-0.1416,0.4795,879200,6191226.55,1302978229.35,1292614729.35
2019-11-15,'000502,бл╬╟©ь╧и,7.06,7.2,7.04,7.15,7.2,-0.14,-1.9444,0.512,938700,6646991.0,1304826425.42,1294448225.42
2019-11-14,'000502,бл╬╟©ь╧и,7.2,7.26,6.98,7.04,7.0,0.2,2.8571,0.8858,1624101,11624901.19,1330701170.4,1320117170.4
2019-11-13,'000502,бл╬╟©ь╧и,7.0,7.16,6.99,7.04,7.16,-0.16,-2.2346,0.6555,1201915,8458409.85,1293737249.0,1283447249.0
2019-11-12,'000502,бл╬╟©ь╧и,7.16,7.22,6.97,7.08,7.08,0.08,1.1299,0.5902,1082200,7693829.0,1323308386.12,1312783186.12
2019-11-11,'000502,бл╬╟©ь╧и,7.08,7.46,7.06,7.46,7.4,-0.32,-4.3243,0.9043,1658016,11845408.99,1308522817.56,1298115217.56
2019-11-08,'000502,бл╬╟©ь╧и,7.4,7.56,7.4,7.5,7.5,-0.1,-1.3333,0.544,997400,7426733.0,1367665091.8,1356787091.8
2019-11-07,'000502,бл╬╟©ь╧и,7.5,7.59,7.45,7.5,7.48,0.02,0.2674,0.4382,803476,6031148.8,1386147052.5,1375122052.5
2019-11-06,'000502,бл╬╟©ь╧и,7.48,7.68,7.46,7.68,7.6,-0.12,-1.5789,0.553,1014000,7633537.0,1382450660.36,1371455060.36
2019-11-05,'000502,бл╬╟©ь╧и,7.6,7.62,7.45,7.47,7.4,0.2,2.7027,0.8373,1535100,11596109.0,1404629013.2,1393457013.2
2019-11-04,'000502,бл╬╟©ь╧и,7.4,7.66,7.39,7.63,7.63,-0.23,-3.0144,1.2953,2374900,17777627.0,1367665091.8,1356787091.8
2019-11-01,'000502,бл╬╟©ь╧и,7.63,7.69,7.21,7.21,7.56,0.07,0.9259,1.568,2874876,21776540.0,1410173601.41,1398957501.41
2019-10-31,'000502,бл╬╟©ь╧и,7.56,7.59,7.42,7.49,7.49,0.07,0.9346,0.6518,1195111,8986788.33,1397236228.92,1386123028.92
2019-10-30,'000502,бл╬╟©ь╧и,7.49,7.6,7.4,7.51,7.5,-0.01,-0.1333,0.7492,1373637,10293011.8,1384298856.43,1373288556.43
2019-10-29,'000502,бл╬╟©ь╧и,7.5,7.67,7.5,7.63,7.63,-0.13,-1.7038,1.0794,1979101,14951215.5,1386147052.5,1375122052.5
2019-10-28,'000502,бл╬╟©ь╧и,7.63,7.75,7.45,7.57,7.65,-0.02,-0.2614,0.9865,1808701,13790802.62,1410173601.41,1398957501.41
2019-10-25,'000502,бл╬╟©ь╧и,7.65,7.7,7.48,7.67,7.7,-0.05,-0.6494,1.6502,3025700,23015060.67,1413869993.55,1402624493.55
2019-10-24,'000502,бл╬╟©ь╧и,7.7,7.76,7.24,7.24,7.3,0.4,5.4795,2.7196,4986444,37976667.92,1423110973.9,1411791973.9
2019-10-23,'000502,бл╬╟©ь╧и,7.3,7.5,7.27,7.41,7.4,-0.1,-1.3514,1.6481,3021864,22347068.97,1349183131.1,1338452131.1
2019-10-22,'000502,бл╬╟©ь╧и,7.4,7.41,7.1,7.18,7.21,0.19,2.6352,1.878,3443298,25139746.63,1367665091.8,1356787091.8
2019-10-21,'000502,бл╬╟©ь╧и,7.21,7.36,7.03,7.07,7.06,0.15,2.1246,2.6012,4769340,34546535.46,1332549366.47,1321950666.47
2019-10-18,'000502,бл╬╟©ь╧и,7.06,7.1,6.91,6.98,6.99,0.07,1.0014,1.4281,2618471,18452247.55,1304826425.42,1294448225.42
2019-10-17,'000502,бл╬╟©ь╧и,6.99,7.1,6.92,7.03,7.1,-0.11,-1.5493,1.2747,2337200,16372366.0,1291889052.93,1281613752.93
2019-10-16,'000502,бл╬╟©ь╧и,7.1,7.13,6.86,6.98,6.99,0.11,1.5737,1.3957,2559048,17920391.56,1312219209.7,1301782209.7
2019-10-15,'000502,бл╬╟©ь╧и,6.99,7.02,6.83,6.94,7.01,-0.02,-0.2853,0.7187,1317748,9152891.16,1291889052.93,1281613752.93
2019-10-14,'000502,бл╬╟©ь╧и,7.01,7.06,6.91,7.02,6.93,0.08,1.1544,0.8163,1496601,10486246.01,1295585445.07,1285280745.07
2019-10-11,'000502,бл╬╟©ь╧и,6.93,7.06,6.86,6.93,6.93,0.0,0.0,0.9114,1671100,11624968.0,1280799876.51,1270612776.51
2019-10-10,'000502,бл╬╟©ь╧и,6.93,6.98,6.88,6.9,6.91,0.02,0.2894,0.4816,883100,6121661.0,1280799876.51,1270612776.51
2019-10-09,'000502,бл╬╟©ь╧и,6.91,6.95,6.62,6.67,6.69,0.22,3.2885,1.107,2029600,13789715.0,1277103484.37,1266945784.37
2019-10-08,'000502,бл╬╟©ь╧и,6.69,6.76,6.61,6.66,6.66,0.03,0.4505,0.9338,1712100,11497958.98,1236443170.83,1226608870.83
2019-09-30,'000502,бл╬╟©ь╧и,6.66,6.86,6.64,6.77,6.83,-0.17,-2.489,0.7261,1331300,8976213.0,1230898582.62,1221108382.62
2019-09-27,'000502,бл╬╟©ь╧и,6.83,6.86,6.64,6.73,6.73,0.1,1.4859,0.8346,1530303,10399324.49,1262317915.81,1252277815.81
2019-09-26,'000502,бл╬╟©ь╧и,6.73,6.99,6.7,6.99,6.93,-0.2,-2.886,0.9507,1743100,11835733.0,1243835955.11,1233942855.11
2019-09-25,'000502,бл╬╟©ь╧и,6.93,7.1,6.91,7.1,7.08,-0.15,-2.1186,1.1946,2190280,15301846.08,1280799876.51,1270612776.51
2019-09-24,'000502,бл╬╟©ь╧и,7.08,7.15,7.04,7.12,7.05,0.03,0.4255,0.8476,1553995,11028541.16,1308522817.56,1298115217.56
2019-09-23,'000502,бл╬╟©ь╧и,7.05,7.34,7.02,7.34,7.26,-0.21,-2.8926,1.1504,2109317,14964457.17,1302978229.35,1292614729.35
2019-09-20,'000502,бл╬╟©ь╧и,7.26,7.3,7.11,7.12,7.13,0.13,1.8233,1.2568,2304393,16620022.07,1341790346.82,1331118146.82
2019-09-19,'000502,бл╬╟©ь╧и,7.13,7.13,6.96,7.08,7.06,0.07,0.9915,1.114,2042597,14409566.79,1317763797.91,1307282697.91
2019-09-18,'000502,бл╬╟©ь╧и,7.06,7.16,7.03,7.08,7.08,-0.02,-0.2825,0.901,1652000,11700516.0,1304826425.42,1294448225.42
2019-09-17,'000502,бл╬╟©ь╧и,7.08,7.31,7.02,7.27,7.24,-0.16,-2.2099,1.7183,3150407,22497261.33,1308522817.56,1298115217.56
2019-09-16,'000502,бл╬╟©ь╧и,7.24,7.37,7.17,7.22,7.24,0.0,0.0,1.6395,3005931,21866188.22,1338093954.68,1327451154.68
2019-09-12,'000502,бл╬╟©ь╧и,7.24,7.26,7.07,7.1,7.1,0.14,1.9718,1.282,2350500,16831638.0,1338093954.68,1327451154.68
2019-09-11,'000502,бл╬╟©ь╧и,7.1,7.18,7.07,7.11,7.14,-0.04,-0.5602,1.1804,2164200,15425862.99,1312219209.7,1301782209.7
2019-09-10,'000502,бл╬╟©ь╧и,7.14,7.22,7.04,7.18,7.14,0.0,0.0,1.4727,2700270,19273464.54,1319611993.98,1309116193.98
2019-09-09,'000502,бл╬╟©ь╧и,7.14,7.2,7.0,7.16,7.12,0.02,0.2809,2.5745,4720422,33525409.0,1319611993.98,1309116193.98
2019-09-06,'000502,бл╬╟©ь╧и,7.12,7.27,7.05,7.18,7.18,-0.06,-0.8357,2.0983,3847300,27517928.0,1315915601.84,1305449201.84
2019-09-05,'000502,бл╬╟©ь╧и,7.18,7.28,7.15,7.24,7.25,-0.07,-0.9655,1.633,2994027,21590882.58,1327004778.26,1316450178.26
2019-09-04,'000502,бл╬╟©ь╧и,7.25,7.29,7.02,7.19,7.16,0.09,1.257,1.3662,2505001,17869078.07,1339942150.75,1329284650.75
2019-09-03,'000502,бл╬╟©ь╧и,7.16,7.38,7.1,7.35,7.22,-0.06,-0.831,0.8896,1631010,11729620.6,1323308386.12,1312783186.12
2019-09-02,'000502,бл╬╟©ь╧и,7.22,7.25,6.95,7.04,7.03,0.19,2.7027,0.7457,1367306,9800151.33,1334397562.54,1323784162.54
2019-08-30,'000502,бл╬╟©ь╧и,7.03,7.25,6.96,7.16,7.18,-0.15,-2.0891,0.8003,1467400,10396454.0,1299281837.21,1288947737.21
2019-08-29,'000502,бл╬╟©ь╧и,7.18,7.24,7.07,7.19,7.13,0.05,0.7013,0.4815,882876,6343072.44,1327004778.26,1316450178.26
2019-08-28,'000502,бл╬╟©ь╧и,7.13,7.25,7.1,7.24,7.2,-0.07,-0.9722,0.4547,833710,5947392.3,1317763797.91,1307282697.91
2019-08-27,'000502,бл╬╟©ь╧и,7.2,7.22,6.97,6.97,7.01,0.19,2.7104,0.5608,1028300,7366867.0,1330701170.4,1320117170.4
2019-08-26,'000502,бл╬╟©ь╧и,7.01,7.06,6.89,6.9,7.03,-0.02,-0.2845,0.3968,727501,5085962.87,1295585445.07,1285280745.07
2019-08-23,'000502,бл╬╟©ь╧и,7.03,7.16,7.03,7.07,7.1,-0.07,-0.9859,0.3556,652005,4623188.55,1299281837.21,1288947737.21
2019-08-22,'000502,бл╬╟©ь╧и,7.1,7.14,7.02,7.02,7.05,0.05,0.7092,0.4798,879700,6236989.0,1312219209.7,1301782209.7
2019-08-21,'000502,бл╬╟©ь╧и,7.05,7.15,7.02,7.11,7.1,-0.05,-0.7042,0.4458,817400,5787729.0,1302978229.35,1292614729.35
2019-08-20,'000502,бл╬╟©ь╧и,7.1,7.17,7.0,7.08,7.04,0.06,0.8523,0.6801,1246875,8853946.5,1312219209.7,1301782209.7
2019-08-19,'000502,бл╬╟©ь╧и,7.04,7.07,6.35,6.83,6.78,0.26,3.8348,0.7046,1291910,8954931.6,1301130033.28,1290781233.28
2019-08-16,'000502,бл╬╟©ь╧и,6.78,6.8,6.65,6.73,6.71,0.07,1.0432,0.4457,817222,5512444.28,1253076935.46,1243110335.46
2019-08-15,'000502,бл╬╟©ь╧и,6.71,6.73,6.43,6.6,6.69,0.02,0.299,0.5298,971300,6419872.0,1240139562.97,1230275862.97
2019-08-14,'000502,бл╬╟©ь╧и,6.69,6.81,6.66,6.7,6.65,0.04,0.6015,0.4572,838300,5633518.0,1236443170.83,1226608870.83
2019-08-13,'000502,бл╬╟©ь╧и,6.65,6.77,6.62,6.77,6.78,-0.13,-1.9174,0.4167,764000,5091267.0,1229050386.55,1219274886.55
2019-08-12,'000502,бл╬╟©ь╧и,6.78,6.78,6.63,6.64,6.65,0.13,1.9549,0.3807,698057,4684138.06,1253076935.46,1243110335.46
2019-08-09,'000502,бл╬╟©ь╧и,6.65,6.77,6.61,6.72,6.68,-0.03,-0.4491,0.558,1023100,6853984.0,1229050386.55,1219274886.55
2019-08-08,'000502,бл╬╟©ь╧и,6.68,6.8,6.6,6.69,6.68,0.0,0.0,0.6431,1179200,7887241.0,1234594974.76,1224775374.76
2019-08-07,'000502,бл╬╟©ь╧и,6.68,6.82,6.55,6.79,6.72,-0.04,-0.5952,0.6482,1188453,7971208.51,1234594974.76,1224775374.76
2019-08-06,'000502,бл╬╟©ь╧и,6.72,7.21,6.51,7.21,7.21,-0.49,-6.7961,1.2466,2285623,15562796.71,1241987759.04,1232109359.04
2019-08-05,'000502,бл╬╟©ь╧и,7.21,7.57,7.21,7.35,7.38,-0.17,-2.3035,0.7853,1439841,10524313.81,1332549366.47,1321950666.47
2019-08-02,'000502,бл╬╟©ь╧и,7.38,7.43,7.22,7.37,7.6,-0.22,-2.8947,0.9145,1676643,12292954.64,1363968699.66,1353120099.66
2019-08-01,'000502,бл╬╟©ь╧и,7.6,8.3,7.39,7.48,7.6,0.0,0.0,1.4417,2643327,20382415.68,1404629013.2,1393457013.2
2019-07-31,'000502,бл╬╟©ь╧и,7.6,7.6,7.34,7.35,7.42,0.18,2.4259,0.6513,1194200,8888461.98,1404629013.2,1393457013.2
2019-07-30,'000502,бл╬╟©ь╧и,7.42,7.48,7.36,7.38,7.39,0.03,0.406,0.5107,936400,6967885.98,1371361483.94,1360454083.94
2019-07-29,'000502,бл╬╟©ь╧и,7.39,7.4,7.28,7.38,7.39,0.0,0.0,0.4707,863100,6332702.0,1365816895.73,1354953595.73
2019-07-26,'000502,бл╬╟©ь╧и,7.39,7.43,7.34,7.42,7.43,-0.04,-0.5384,0.3344,613100,4525010.0,1365816895.73,1354953595.73
2019-07-25,'000502,бл╬╟©ь╧и,7.43,7.53,7.39,7.51,7.45,-0.02,-0.2685,0.3512,643900,4791485.0,1373209680.01,1362287580.01
2019-07-24,'000502,бл╬╟©ь╧и,7.45,7.54,7.34,7.37,7.32,0.13,1.776,0.615,1127564,8399662.16,1376906072.15,1365954572.15
2019-07-23,'000502,бл╬╟©ь╧и,7.32,7.48,7.24,7.24,7.29,0.03,0.4115,0.6095,1117500,8175369.25,1352879523.24,1342119123.24
2019-07-22,'000502,бл╬╟©ь╧и,7.29,7.5,7.11,7.5,7.45,-0.16,-2.1477,0.6129,1123743,8150571.84,1347334935.03,1336618635.03
2019-07-19,'000502,бл╬╟©ь╧и,7.45,7.56,7.39,7.39,7.35,0.1,1.3605,0.3961,726322,5427737.58,1376906072.15,1365954572.15
2019-07-18,'000502,бл╬╟©ь╧и,7.35,7.52,7.32,7.51,7.53,-0.18,-2.3904,0.3881,711671,5266562.42,1358424111.45,1347619611.45
2019-07-17,'000502,бл╬╟©ь╧и,7.53,7.58,7.48,7.54,7.51,0.02,0.2663,0.3343,613000,4609846.0,1391691640.71,1380622540.71
2019-07-16,'000502,бл╬╟©ь╧и,7.51,7.58,7.44,7.57,7.56,-0.05,-0.6614,0.3829,702000,5260323.0,1387995248.57,1376955548.57
2019-07-15,'000502,бл╬╟©ь╧и,7.56,7.59,7.2,7.51,7.47,0.09,1.2048,0.7088,1299500,9657574.0,1397236228.92,1386123028.92
2019-07-12,'000502,бл╬╟©ь╧и,7.47,7.55,7.44,7.44,7.43,0.04,0.5384,0.464,850800,6383138.0,1380602464.29,1369621564.29
2019-07-11,'000502,бл╬╟©ь╧и,7.43,7.6,7.42,7.5,7.47,-0.04,-0.5355,0.4254,780000,5857356.0,1373209680.01,1362287580.01
2019-07-10,'000502,бл╬╟©ь╧и,7.47,7.54,7.38,7.52,7.51,-0.04,-0.5326,0.42,770083,5739919.54,1380602464.29,1369621564.29
2019-07-09,'000502,бл╬╟©ь╧и,7.51,7.55,7.37,7.46,7.6,-0.09,-1.1842,0.7293,1337100,9972768.0,1387995248.57,1376955548.57
2019-07-08,'000502,бл╬╟©ь╧и,7.6,7.86,7.46,7.8,7.87,-0.27,-3.4307,0.8302,1522078,11553664.41,1404629013.2,1393457013.2
2019-07-05,'000502,бл╬╟©ь╧и,7.87,7.87,7.81,7.84,7.84,0.03,0.3827,0.4794,878953,6892662.99,1454530307.09,1442961407.09
2019-07-04,'000502,бл╬╟©ь╧и,7.84,8.04,7.83,7.89,7.91,-0.07,-0.885,0.7269,1332800,10563900.0,1448985718.88,1437460918.88
2019-07-03,'000502,бл╬╟©ь╧и,7.91,7.96,7.88,7.96,7.91,0.0,0.0,0.6775,1242143,9830152.27,1461923091.37,1450295391.37
2019-07-02,'000502,бл╬╟©ь╧и,7.91,7.95,7.87,7.95,7.95,-0.04,-0.5031,0.6277,1150841,9105340.86,1461923091.37,1450295391.37
2019-07-01,'000502,бл╬╟©ь╧и,7.95,7.98,7.83,7.83,7.75,0.2,2.5806,0.9659,1771002,14030431.73,1469315875.65,1457629375.65
2019-06-28,'000502,бл╬╟©ь╧и,7.75,7.91,7.7,7.9,7.86,-0.11,-1.3995,0.6714,1231100,9589371.0,1432351954.25,1420959454.25
2019-06-27,'000502,бл╬╟©ь╧и,7.86,7.89,7.77,7.89,7.83,0.03,0.3831,0.6357,1165485,9149349.17,1452682111.02,1441127911.02
2019-06-26,'000502,бл╬╟©ь╧и,7.83,7.95,7.75,7.89,7.84,-0.01,-0.1276,1.1928,2186978,17126651.95,1447137522.81,1435627422.81
2019-06-25,'000502,бл╬╟©ь╧и,7.84,8.04,7.8,7.92,7.95,-0.11,-1.3836,1.0766,1973865,15576248.6,1448985718.88,1437460918.88
2019-06-24,'000502,бл╬╟©ь╧и,7.95,8.18,7.82,8.01,8.32,-0.37,-4.4471,2.4357,4465925,35754305.72,1469315875.65,1457629375.65
2019-06-21,'000502,бл╬╟©ь╧и,8.32,8.5,8.01,8.3,7.73,0.59,7.6326,4.7235,8660477,72182340.05,1537699130.24,1525468730.24
2019-06-20,'000502,бл╬╟©ь╧и,7.73,7.74,7.38,7.6,7.54,0.19,2.5199,1.1975,2195532,16644517.46,1428655562.11,1417292462.11
2019-06-19,'000502,бл╬╟©ь╧и,7.54,7.71,7.49,7.65,7.5,0.04,0.5333,0.9708,1779891,13525509.69,1393539836.78,1382456036.78
2019-06-18,'000502,бл╬╟©ь╧и,7.5,7.72,7.44,7.66,7.71,-0.21,-2.7237,0.6848,1255552,9464439.89,1386147052.5,1375122052.5
2019-06-17,'000502,бл╬╟©ь╧и,7.71,7.76,7.5,7.55,7.49,0.22,2.9372,0.5194,952300,7277796.0,1424959169.97,1413625469.97
2019-06-14,'000502,бл╬╟©ь╧и,7.49,7.9,7.46,7.78,7.83,-0.34,-4.3423,0.7746,1420159,10864668.25,1384298856.43,1373288556.43
2019-06-13,'000502,бл╬╟©ь╧и,7.83,7.83,7.63,7.78,7.67,0.16,2.086,0.6079,1114500,8647823.0,1447137522.81,1435627422.81
2019-06-12,'000502,бл╬╟©ь╧и,7.67,7.94,7.64,7.88,7.82,-0.15,-1.9182,0.5111,937153,7283523.9,1417566385.69,1406291485.69
2019-06-11,'000502,бл╬╟©ь╧и,7.82,8.0,7.44,7.58,7.55,0.27,3.5762,0.9208,1688193,13224055.13,1445289326.74,1433793926.74
2019-06-10,'000502,бл╬╟©ь╧и,7.55,7.63,7.44,7.47,7.44,0.11,1.4785,0.4202,770359,5810400.73,1395388032.85,1384289532.85
2019-06-06,'000502,бл╬╟©ь╧и,7.44,7.81,7.36,7.81,7.8,-0.36,-4.6154,0.7242,1327900,9952583.7,1375057876.08,1364121076.08
2019-06-05,'000502,бл╬╟©ь╧и,7.8,7.85,7.51,7.71,7.58,0.22,2.9024,0.6035,1106565,8551682.28,1441592934.6,1430126934.6
2019-06-04,'000502,бл╬╟©ь╧и,7.58,7.9,7.5,7.85,7.87,-0.29,-3.6849,0.6095,1117572,8577865.79,1400932621.06,1389790021.06
2019-06-03,'000502,бл╬╟©ь╧и,7.87,8.04,7.82,7.96,7.96,-0.09,-1.1307,0.4206,771205,6080069.0,1454530307.09,1442961407.09
2019-05-31,'000502,бл╬╟©ь╧и,7.96,8.03,7.86,7.89,7.84,0.12,1.5306,0.5667,1039031,8261613.35,1471164071.72,1459462871.72
2019-05-30,'000502,бл╬╟©ь╧и,7.84,7.98,7.8,7.98,7.95,-0.11,-1.3836,0.563,1032290,8111346.28,1448985718.88,1437460918.88
2019-05-29,'000502,бл╬╟©ь╧и,7.95,8.07,7.9,8.05,7.99,-0.04,-0.5006,0.3841,704265,5631910.35,1469315875.65,1457629375.65
2019-05-28,'000502,бл╬╟©ь╧и,7.99,8.2,7.93,8.17,8.16,-0.17,-2.0833,0.6928,1270311,10299705.17,1476708659.93,1464963359.93
2019-05-27,'000502,бл╬╟©ь╧и,8.16,8.17,7.77,7.95,8.08,0.08,0.9901,0.8782,1610232,12842278.6,1508127993.12,1496132793.12
2019-05-24,'000502,бл╬╟©ь╧и,8.08,8.14,7.82,7.91,7.83,0.25,3.1928,0.5774,1058659,8441433.4,1493342424.56,1481464824.56
2019-05-23,'000502,бл╬╟©ь╧и,7.83,8.14,7.8,7.97,7.97,-0.14,-1.7566,0.6302,1155506,9208969.13,1447137522.81,1435627422.81
2019-05-22,'000502,бл╬╟©ь╧и,7.97,8.35,7.91,8.35,8.28,-0.31,-3.744,0.7739,1418931,11479392.87,1473012267.79,1461296367.79
2019-05-21,'000502,бл╬╟©ь╧и,8.28,8.4,7.72,7.72,7.72,0.56,7.2539,1.3335,2444946,19932800.42,1530306345.96,1518134745.96
2019-05-20,'000502,бл╬╟©ь╧и,7.72,8.02,7.64,7.96,8.02,-0.3,-3.7406,0.7103,1302253,10081830.56,1426807366.04,1415458966.04
2019-05-17,'000502,бл╬╟©ь╧и,8.02,8.43,7.92,8.41,8.34,-0.32,-3.8369,0.8914,1634455,13364462.67,1482253248.14,1470463848.14
2019-05-16,'000502,бл╬╟©ь╧и,8.34,8.44,8.28,8.35,8.36,-0.02,-0.2392,0.6717,1231503,10292806.08,1541395522.38,1529135722.38
2019-05-15,'000502,бл╬╟©ь╧и,8.36,8.4,8.24,8.4,8.33,0.03,0.3601,0.86,1576772,13118832.89,1545091914.52,1532802714.52
2019-05-14,'000502,бл╬╟©ь╧и,8.33,8.39,8.02,8.02,8.11,0.22,2.7127,0.8313,1524102,12629203.41,1539547326.31,1527302226.31
2019-05-13,'000502,бл╬╟©ь╧и,8.11,8.3,8.05,8.1,8.2,-0.09,-1.0976,0.5462,1001400,8165691.95,1498887012.77,1486965312.77
2019-05-10,'000502,бл╬╟©ь╧и,8.2,8.25,7.9,7.98,7.9,0.3,3.7975,0.8673,1590100,12869561.0,1515520777.4,1503466777.4
2019-05-09,'000502,бл╬╟©ь╧и,7.9,8.05,7.77,7.77,7.88,0.02,0.2538,0.71,1301699,10368400.17,1460074895.3,1448461895.3
2019-05-08,'000502,бл╬╟©ь╧и,7.88,8.1,7.6,7.74,7.84,0.04,0.5102,0.949,1739982,13728939.58,1456378503.16,1444794903.16
2019-05-07,'000502,бл╬╟©ь╧и,7.84,8.01,7.67,7.84,7.75,0.09,1.1613,0.8755,1605202,12615005.4,1448985718.88,1437460918.88
2019-05-06,'000502,бл╬╟©ь╧и,7.75,8.58,7.59,8.17,8.42,-0.67,-7.9572,1.5448,2832422,22601168.58,1432351954.25,1420959454.25
2019-04-30,'000502,бл╬╟©ь╧и,8.42,8.47,7.91,8.03,8.03,0.39,4.8568,1.1395,2089300,17467465.0,1556181090.94,1543803690.94
2019-04-29,'000502,бл╬╟©ь╧и,8.03,8.8,8.03,8.75,8.75,-0.72,-8.2286,1.4803,2714082,22505704.3,1484101444.21,1472297344.21
2019-04-26,'000502,бл╬╟©ь╧и,8.75,8.89,8.47,8.67,8.67,0.08,0.9227,1.3051,2392900,20835726.0,1617171561.25,1604309061.25
