»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'600963,‘¿—Ù¡÷÷Ω,4.35,4.49,4.34,4.4,4.3,0.05,1.1628,1.4206,14818901,65381190.0,6080139193.8,4537742293.8
2019-12-26,'600963,‘¿—Ù¡÷÷Ω,4.3,4.32,4.26,4.29,4.29,0.01,0.2331,0.5169,5391675,23133518.0,6010252536.4,4485584336.4
2019-12-25,'600963,‘¿—Ù¡÷÷Ω,4.29,4.3,4.25,4.29,4.29,0.0,0.0,0.4259,4442471,18986349.0,5996275204.92,4475152744.92
2019-12-24,'600963,‘¿—Ù¡÷÷Ω,4.29,4.3,4.25,4.27,4.27,0.02,0.4684,0.4714,4917300,21040484.0,5996275204.92,4475152744.92
2019-12-23,'600963,‘¿—Ù¡÷÷Ω,4.27,4.37,4.25,4.37,4.37,-0.1,-2.2883,0.7763,8098115,34867510.0,5968320541.96,4454289561.96
2019-12-20,'600963,‘¿—Ù¡÷÷Ω,4.37,4.45,4.36,4.43,4.41,-0.04,-0.907,0.9191,9587550,42214743.0,6108093856.76,4558605476.76
2019-12-19,'600963,‘¿—Ù¡÷÷Ω,4.41,4.43,4.3,4.31,4.32,0.09,2.0833,1.0403,10852213,47506623.0,6164003182.68,4600331842.68
2019-12-18,'600963,‘¿—Ù¡÷÷Ω,4.32,4.37,4.31,4.34,4.33,-0.01,-0.2309,0.6681,6969234,30271285.0,6038207199.36,4506447519.36
2019-12-17,'600963,‘¿—Ù¡÷÷Ω,4.33,4.35,4.26,4.27,4.28,0.05,1.1682,0.8821,9201473,39655006.0,6052184530.84,4516879110.84
2019-12-16,'600963,‘¿—Ù¡÷÷Ω,4.28,4.28,4.23,4.26,4.25,0.03,0.7059,0.5275,5502736,23401242.0,5982297873.44,4464721153.44
2019-12-13,'600963,‘¿—Ù¡÷÷Ω,4.25,4.28,4.2,4.24,4.2,0.05,1.1905,0.5167,5389791,22829356.0,5940365879.0,4433426379.0
2019-12-12,'600963,‘¿—Ù¡÷÷Ω,4.2,4.23,4.2,4.22,4.23,-0.03,-0.7092,0.2813,2934700,12378579.0,5870479221.6,4381268421.6
2019-12-11,'600963,‘¿—Ù¡÷÷Ω,4.23,4.25,4.18,4.18,4.19,0.04,0.9547,0.5331,5561592,23424713.0,5912411216.04,4412563196.04
2019-12-10,'600963,‘¿—Ù¡÷÷Ω,4.19,4.21,4.16,4.19,4.2,-0.01,-0.2381,0.3588,3742700,15677903.0,5856501890.12,4370836830.12
2019-12-09,'600963,‘¿—Ù¡÷÷Ω,4.2,4.23,4.19,4.2,4.2,0.0,0.0,0.3971,4142250,17459446.0,5870479221.6,4381268421.6
2019-12-06,'600963,‘¿—Ù¡÷÷Ω,4.2,4.22,4.15,4.2,4.19,0.01,0.2387,0.3596,3751297,15707633.0,5870479221.6,4381268421.6
2019-12-05,'600963,‘¿—Ù¡÷÷Ω,4.19,4.21,4.16,4.17,4.17,0.02,0.4796,0.3754,3915893,16383278.0,5856501890.12,4370836830.12
2019-12-04,'600963,‘¿—Ù¡÷÷Ω,4.17,4.18,4.13,4.16,4.16,0.01,0.2404,0.3373,3518651,14624919.0,5828547227.16,4349973647.16
2019-12-03,'600963,‘¿—Ù¡÷÷Ω,4.16,4.17,4.11,4.13,4.14,0.02,0.4831,0.2665,2779728,11503221.0,5814569895.68,4339542055.68
2019-12-02,'600963,‘¿—Ù¡÷÷Ω,4.14,4.16,4.12,4.14,4.14,0.0,0.0,0.2596,2707725,11212656.0,5786615232.72,4318678872.72
2019-11-29,'600963,‘¿—Ù¡÷÷Ω,4.14,4.18,4.12,4.14,4.16,-0.02,-0.4808,0.3401,3547830,14689412.0,5786615232.72,4318678872.72
2019-11-28,'600963,‘¿—Ù¡÷÷Ω,4.16,4.21,4.15,4.21,4.2,-0.04,-0.9524,0.3118,3253014,13591035.0,5814569895.68,4339542055.68
2019-11-27,'600963,‘¿—Ù¡÷÷Ω,4.2,4.22,4.18,4.2,4.2,0.0,0.0,0.2708,2824500,11866632.0,5870479221.6,4381268421.6
2019-11-26,'600963,‘¿—Ù¡÷÷Ω,4.2,4.23,4.2,4.22,4.22,-0.02,-0.4739,0.2641,2755000,11601549.0,5870479221.6,4381268421.6
2019-11-25,'600963,‘¿—Ù¡÷÷Ω,4.22,4.23,4.17,4.18,4.17,0.05,1.199,0.4274,4458520,18754356.0,5898433884.56,4402131604.56
2019-11-22,'600963,‘¿—Ù¡÷÷Ω,4.17,4.25,4.16,4.23,4.22,-0.05,-1.1848,0.4681,4882718,20526831.0,5828547227.16,4349973647.16
2019-11-21,'600963,‘¿—Ù¡÷÷Ω,4.22,4.24,4.16,4.16,4.18,0.04,0.9569,0.3823,3988230,16772627.0,5898433884.56,4402131604.56
2019-11-20,'600963,‘¿—Ù¡÷÷Ω,4.18,4.22,4.18,4.21,4.21,-0.03,-0.7126,0.3174,3310811,13891415.0,5842524558.64,4360405238.64
2019-11-19,'600963,‘¿—Ù¡÷÷Ω,4.21,4.21,4.15,4.17,4.17,0.04,0.9592,0.3562,3715461,15558948.0,5884456553.08,4391700013.08
2019-11-18,'600963,‘¿—Ù¡÷÷Ω,4.17,4.18,4.12,4.14,4.16,0.01,0.2404,0.2802,2922900,12148416.0,5828547227.16,4349973647.16
2019-11-15,'600963,‘¿—Ù¡÷÷Ω,4.16,4.23,4.13,4.16,4.18,-0.02,-0.4785,0.3637,3794330,15810373.0,5814569895.68,4339542055.68
2019-11-14,'600963,‘¿—Ù¡÷÷Ω,4.18,4.19,4.15,4.15,4.17,0.01,0.2398,0.2477,2583730,10768411.0,5842524558.64,4360405238.64
2019-11-13,'600963,‘¿—Ù¡÷÷Ω,4.17,4.2,4.16,4.19,4.2,-0.03,-0.7143,0.2253,2349766,9814456.0,5828547227.16,4349973647.16
2019-11-12,'600963,‘¿—Ù¡÷÷Ω,4.2,4.21,4.12,4.18,4.18,0.02,0.4785,0.3746,3907233,16256570.0,5870479221.6,4381268421.6
2019-11-11,'600963,‘¿—Ù¡÷÷Ω,4.18,4.29,4.17,4.28,4.3,-0.12,-2.7907,0.485,5059465,21354686.0,5842524558.64,4360405238.64
2019-11-08,'600963,‘¿—Ù¡÷÷Ω,4.3,4.38,4.3,4.35,4.32,-0.02,-0.463,0.3207,3345049,14491367.0,6010252536.4,4485584336.4
2019-11-07,'600963,‘¿—Ù¡÷÷Ω,4.32,4.36,4.3,4.3,4.34,-0.02,-0.4608,0.3117,3251405,14059363.0,6038207199.36,4506447519.36
2019-11-06,'600963,‘¿—Ù¡÷÷Ω,4.34,4.4,4.28,4.31,4.3,0.04,0.9302,0.549,5726446,24918178.0,6066161862.32,4527310702.32
2019-11-05,'600963,‘¿—Ù¡÷÷Ω,4.3,4.31,4.23,4.27,4.29,0.01,0.2331,0.3891,4059403,17368211.0,6010252536.4,4485584336.4
2019-11-04,'600963,‘¿—Ù¡÷÷Ω,4.29,4.32,4.27,4.28,4.28,0.01,0.2336,0.2987,3115594,13403680.0,5996275204.92,4475152744.92
2019-11-01,'600963,‘¿—Ù¡÷÷Ω,4.28,4.32,4.19,4.25,4.26,0.02,0.4695,0.5517,5754884,24429263.0,5982297873.44,4464721153.44
2019-10-31,'600963,‘¿—Ù¡÷÷Ω,4.26,4.32,4.24,4.32,4.29,-0.03,-0.6993,0.405,4224397,18084185.0,5954343210.48,4443857970.48
2019-10-30,'600963,‘¿—Ù¡÷÷Ω,4.29,4.35,4.27,4.34,4.32,-0.03,-0.6944,0.5284,5512330,23736426.0,5996275204.92,4475152744.92
2019-10-29,'600963,‘¿—Ù¡÷÷Ω,4.32,4.41,4.32,4.41,4.4,-0.08,-1.8182,0.5803,6053828,26419431.0,6038207199.36,4506447519.36
2019-10-28,'600963,‘¿—Ù¡÷÷Ω,4.4,4.42,4.36,4.37,4.38,0.02,0.4566,0.6334,6607423,29044834.0,6150025851.2,4589900251.2
2019-10-25,'600963,‘¿—Ù¡÷÷Ω,4.38,4.38,4.31,4.34,4.36,0.02,0.4587,0.615,6415941,27881489.0,6122071188.24,4569037068.24
2019-10-24,'600963,‘¿—Ù¡÷÷Ω,4.36,4.44,4.34,4.43,4.43,-0.07,-1.5801,0.3786,3949200,17286111.0,6094116525.28,4548173885.28
2019-10-23,'600963,‘¿—Ù¡÷÷Ω,4.43,4.49,4.4,4.47,4.47,-0.04,-0.8949,0.4419,4609320,20495103.0,6191957845.64,4621195025.64
2019-10-22,'600963,‘¿—Ù¡÷÷Ω,4.47,4.47,4.33,4.35,4.35,0.12,2.7586,0.6648,6935107,30571681.0,6247867171.56,4662921391.56
2019-10-21,'600963,‘¿—Ù¡÷÷Ω,4.35,4.37,4.3,4.36,4.37,-0.02,-0.4577,0.5209,5433490,23510895.0,6080139193.8,4537742293.8
2019-10-18,'600963,‘¿—Ù¡÷÷Ω,4.37,4.48,4.34,4.44,4.44,-0.07,-1.5766,0.5913,6168037,27131642.0,6108093856.76,4558605476.76
2019-10-17,'600963,‘¿—Ù¡÷÷Ω,4.44,4.5,4.42,4.42,4.44,0.0,0.0,0.4331,4518216,20200940.0,6205935177.12,4631626617.12
2019-10-16,'600963,‘¿—Ù¡÷÷Ω,4.44,4.56,4.44,4.54,4.54,-0.1,-2.2026,0.588,6133501,27543635.0,6205935177.12,4631626617.12
2019-10-15,'600963,‘¿—Ù¡÷÷Ω,4.54,4.6,4.5,4.59,4.6,-0.06,-1.3043,0.7944,8286349,37626290.0,6345708491.92,4735942531.92
2019-10-14,'600963,‘¿—Ù¡÷÷Ω,4.6,4.65,4.56,4.6,4.58,0.02,0.4367,0.9907,10334198,47654185.0,6429572480.8,4798532080.8
2019-10-11,'600963,‘¿—Ù¡÷÷Ω,4.58,4.67,4.53,4.59,4.56,0.02,0.4386,1.1429,11921912,54898962.0,6401617817.84,4777668897.84
2019-10-10,'600963,‘¿—Ù¡÷÷Ω,4.56,4.59,4.48,4.53,4.53,0.03,0.6623,0.8549,8917917,40454973.0,6373663154.88,4756805714.88
