ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'002172,°ÄÑó½¡¿µ,3.74,3.81,3.74,3.74,3.74,0.0,0.0,0.6009,4666000,17611338.56,2904040293.88,2904040293.88
2019-12-26,'002172,°ÄÑó½¡¿µ,3.74,3.75,3.69,3.71,3.7,0.04,1.0811,0.2601,2019444,7523360.12,2904040293.88,2904040293.88
2019-12-25,'002172,°ÄÑó½¡¿µ,3.7,3.74,3.66,3.74,3.77,-0.07,-1.8568,0.641,4977052,18443885.41,2872981039.4,2872981039.4
2019-12-24,'002172,°ÄÑó½¡¿µ,3.77,3.79,3.7,3.75,3.76,0.01,0.266,0.9036,7016318,26223318.78,2927334734.74,2927334734.74
2019-12-23,'002172,°ÄÑó½¡¿µ,3.76,3.86,3.75,3.84,3.87,-0.11,-2.8424,0.4083,3170300,12037145.0,2919569921.12,2919569921.12
2019-12-20,'002172,°ÄÑó½¡¿µ,3.87,3.94,3.86,3.87,3.88,-0.01,-0.2577,0.7422,5763126,22459216.99,3004982870.94,3004982870.94
2019-12-19,'002172,°ÄÑó½¡¿µ,3.88,3.9,3.8,3.88,3.88,0.0,0.0,0.8964,6960700,26804175.0,3012747684.56,3012747684.56
2019-12-18,'002172,°ÄÑó½¡¿µ,3.88,3.95,3.86,3.92,3.89,-0.01,-0.2571,0.8115,6301400,24600498.0,3012747684.56,3012747684.56
2019-12-17,'002172,°ÄÑó½¡¿µ,3.89,3.92,3.85,3.88,3.88,0.01,0.2577,0.6399,4968614,19312644.44,3020512498.18,3020512498.18
2019-12-16,'002172,°ÄÑó½¡¿µ,3.88,3.88,3.79,3.81,3.81,0.07,1.8373,0.5365,4165900,16023622.87,3012747684.56,3012747684.56
2019-12-13,'002172,°ÄÑó½¡¿µ,3.81,3.84,3.77,3.8,3.79,0.02,0.5277,0.5497,4268203,16255896.4,2958393989.22,2958393989.22
2019-12-12,'002172,°ÄÑó½¡¿µ,3.79,3.87,3.78,3.86,3.86,-0.07,-1.8135,0.386,2997200,11423289.0,2942864361.98,2942864361.98
2019-12-11,'002172,°ÄÑó½¡¿µ,3.86,3.92,3.83,3.92,3.9,-0.04,-1.0256,0.352,2733000,10532687.0,2997218057.32,2997218057.32
2019-12-10,'002172,°ÄÑó½¡¿µ,3.9,3.97,3.83,3.97,3.95,-0.05,-1.2658,0.5881,4566744,17760733.59,3028277311.8,3028277311.8
2019-12-09,'002172,°ÄÑó½¡¿µ,3.95,4.0,3.91,3.98,3.99,-0.04,-1.0025,0.6127,4757311,18789031.48,3067101379.9,3067101379.9
2019-12-06,'002172,°ÄÑó½¡¿µ,3.99,4.08,3.93,3.93,4.03,-0.04,-0.9926,1.5508,12041300,48124086.96,3098160634.38,3098160634.38
2019-12-05,'002172,°ÄÑó½¡¿µ,4.03,4.22,3.86,3.88,3.84,0.19,4.9479,4.0305,31296135,128443744.06,3129219888.86,3129219888.86
