»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'002697,∫Ï∆Ï¡¨À¯,7.52,7.59,7.46,7.46,7.49,0.03,0.4005,0.7846,10671220,80320281.96,10227200000.0,10227200000.0
2019-12-26,'002697,∫Ï∆Ï¡¨À¯,7.49,7.66,7.4,7.65,7.65,-0.16,-2.0915,1.0187,13853723,103575618.11,10186400000.0,10186400000.0
2019-12-25,'002697,∫Ï∆Ï¡¨À¯,7.65,7.7,7.61,7.7,7.7,-0.05,-0.6494,0.4034,5485582,41954450.49,10404000000.0,10404000000.0
2019-12-24,'002697,∫Ï∆Ï¡¨À¯,7.7,7.7,7.63,7.66,7.66,0.04,0.5222,0.3935,5351988,41020137.41,10472000000.0,10472000000.0
2019-12-23,'002697,∫Ï∆Ï¡¨À¯,7.66,7.8,7.62,7.8,7.79,-0.13,-1.6688,0.7077,9624989,73969094.91,10417600000.0,10417600000.0
2019-12-20,'002697,∫Ï∆Ï¡¨À¯,7.79,7.86,7.76,7.82,7.79,0.0,0.0,0.8022,10910435,85183911.03,10594400000.0,10594400000.0
2019-12-19,'002697,∫Ï∆Ï¡¨À¯,7.79,7.84,7.75,7.79,7.8,-0.01,-0.1282,0.7774,10572437,82345892.16,10594400000.0,10594400000.0
2019-12-18,'002697,∫Ï∆Ï¡¨À¯,7.8,7.89,7.76,7.89,7.99,-0.19,-2.378,1.1924,16216288,126663451.89,10608000000.0,10608000000.0
2019-12-17,'002697,∫Ï∆Ï¡¨À¯,7.99,8.26,7.7,8.26,8.27,-0.28,-3.3857,2.6324,35799979,282492899.92,10866400000.0,10866400000.0
2019-12-16,'002697,∫Ï∆Ï¡¨À¯,8.27,8.35,8.2,8.21,8.21,0.06,0.7308,0.9258,12590916,103939980.75,11247200000.0,11247200000.0
2019-12-13,'002697,∫Ï∆Ï¡¨À¯,8.21,8.29,8.18,8.24,8.17,0.04,0.4896,0.4871,6625037,54468318.52,11165600000.0,11165600000.0
2019-12-12,'002697,∫Ï∆Ï¡¨À¯,8.17,8.29,8.15,8.22,8.22,-0.05,-0.6083,0.5731,7794443,63975761.09,11111200000.0,11111200000.0
2019-12-11,'002697,∫Ï∆Ï¡¨À¯,8.22,8.29,8.18,8.29,8.28,-0.06,-0.7246,0.557,7575834,62292235.49,11179200000.0,11179200000.0
2019-12-10,'002697,∫Ï∆Ï¡¨À¯,8.28,8.39,8.22,8.26,8.28,0.0,0.0,0.5934,8070202,66749826.58,11260800000.0,11260800000.0
2019-12-09,'002697,∫Ï∆Ï¡¨À¯,8.28,8.45,8.22,8.38,8.31,-0.03,-0.361,0.6408,8714451,72493377.92,11260800000.0,11260800000.0
2019-12-06,'002697,∫Ï∆Ï¡¨À¯,8.31,8.34,8.22,8.27,8.26,0.05,0.6053,0.5988,8144332,67558262.94,11301600000.0,11301600000.0
2019-12-05,'002697,∫Ï∆Ï¡¨À¯,8.26,8.37,8.24,8.35,8.3,-0.04,-0.4819,0.6648,9041743,74724259.94,11233600000.0,11233600000.0
2019-12-04,'002697,∫Ï∆Ï¡¨À¯,8.3,8.33,8.14,8.16,8.22,0.08,0.9732,0.7116,9677943,80020041.53,11288000000.0,11288000000.0
2019-12-03,'002697,∫Ï∆Ï¡¨À¯,8.22,8.26,7.94,7.96,7.95,0.27,3.3962,1.1692,15900955,129394555.13,11179200000.0,11179200000.0
2019-12-02,'002697,∫Ï∆Ï¡¨À¯,7.95,8.0,7.87,8.0,7.94,0.01,0.1259,0.4288,5831781,46217133.86,10812000000.0,10812000000.0
2019-11-29,'002697,∫Ï∆Ï¡¨À¯,7.94,8.04,7.82,7.92,7.95,-0.01,-0.1258,0.4919,6689784,52807067.24,10798400000.0,10798400000.0
2019-11-28,'002697,∫Ï∆Ï¡¨À¯,7.95,8.05,7.8,7.84,7.83,0.12,1.5326,0.7728,10510249,83635327.25,10812000000.0,10812000000.0
2019-11-27,'002697,∫Ï∆Ï¡¨À¯,7.83,7.9,7.76,7.81,7.77,0.06,0.7722,0.4284,5826117,45674924.77,10648800000.0,10648800000.0
2019-11-26,'002697,∫Ï∆Ï¡¨À¯,7.77,7.85,7.71,7.8,7.77,0.0,0.0,0.5438,7396085,57505862.72,10567200000.0,10567200000.0
2019-11-25,'002697,∫Ï∆Ï¡¨À¯,7.77,7.8,7.62,7.72,7.71,0.06,0.7782,0.5796,7881963,61050721.94,10567200000.0,10567200000.0
2019-11-22,'002697,∫Ï∆Ï¡¨À¯,7.71,7.88,7.6,7.84,7.88,-0.17,-2.1574,1.0137,13786726,106738038.13,10485600000.0,10485600000.0
2019-11-21,'002697,∫Ï∆Ï¡¨À¯,7.88,7.91,7.71,7.75,7.79,0.09,1.1553,0.7225,9825663,76926489.9,10716800000.0,10716800000.0
2019-11-20,'002697,∫Ï∆Ï¡¨À¯,7.79,7.88,7.7,7.74,7.8,-0.01,-0.1282,0.977,13287507,103566457.32,10594400000.0,10594400000.0
2019-11-19,'002697,∫Ï∆Ï¡¨À¯,7.8,7.87,7.54,7.63,7.66,0.14,1.8277,1.0454,14217037,110207581.58,10608000000.0,10608000000.0
2019-11-18,'002697,∫Ï∆Ï¡¨À¯,7.66,7.67,7.41,7.54,7.5,0.16,2.1333,0.8162,11100663,83876929.33,10417600000.0,10417600000.0
2019-11-15,'002697,∫Ï∆Ï¡¨À¯,7.5,7.82,7.5,7.8,7.74,-0.24,-3.1008,1.0034,13646731,103969323.75,10200000000.0,10200000000.0
2019-11-14,'002697,∫Ï∆Ï¡¨À¯,7.74,7.84,7.6,7.6,7.64,0.1,1.3089,0.8376,11391269,88142270.4,10526400000.0,10526400000.0
2019-11-13,'002697,∫Ï∆Ï¡¨À¯,7.64,7.81,7.53,7.55,7.56,0.08,1.0582,1.0661,14499017,111290893.49,10390400000.0,10390400000.0
2019-11-12,'002697,∫Ï∆Ï¡¨À¯,7.56,7.65,7.42,7.52,7.52,0.04,0.5319,1.1559,15720782,118573609.43,10281600000.0,10281600000.0
2019-11-11,'002697,∫Ï∆Ï¡¨À¯,7.52,8.05,7.48,8.05,8.14,-0.62,-7.6167,2.5711,34966920,268437603.38,10227200000.0,10227200000.0
2019-11-08,'002697,∫Ï∆Ï¡¨À¯,8.14,8.4,8.13,8.32,8.32,-0.18,-2.1635,1.1578,15746410,129721728.8,11070400000.0,11070400000.0
2019-11-07,'002697,∫Ï∆Ï¡¨À¯,8.32,8.43,8.27,8.38,8.44,-0.12,-1.4218,0.8399,11423056,95098359.24,11315200000.0,11315200000.0
2019-11-06,'002697,∫Ï∆Ï¡¨À¯,8.44,8.47,8.17,8.3,8.34,0.1,1.199,1.6504,22444818,186362881.86,11478400000.0,11478400000.0
2019-11-05,'002697,∫Ï∆Ï¡¨À¯,8.34,8.41,8.25,8.32,8.35,-0.01,-0.1198,1.219,16578859,138162674.91,11342400000.0,11342400000.0
2019-11-04,'002697,∫Ï∆Ï¡¨À¯,8.35,8.57,8.24,8.37,8.44,-0.09,-1.0664,1.6983,23096354,193080911.06,11356000000.0,11356000000.0
2019-11-01,'002697,∫Ï∆Ï¡¨À¯,8.44,8.55,8.37,8.46,8.55,-0.11,-1.2865,1.1897,16179467,136873403.83,11478400000.0,11478400000.0
2019-10-31,'002697,∫Ï∆Ï¡¨À¯,8.55,8.59,8.28,8.35,8.43,0.12,1.4235,1.4801,20129974,169176426.5,11628000000.0,11628000000.0
2019-10-30,'002697,∫Ï∆Ï¡¨À¯,8.43,8.47,7.93,8.0,7.98,0.45,5.6391,2.0226,27507813,226601035.22,11464800000.0,11464800000.0
2019-10-29,'002697,∫Ï∆Ï¡¨À¯,7.98,8.24,7.9,8.0,8.04,-0.06,-0.7463,1.4198,19308627,155400154.59,10852800000.0,10852800000.0
2019-10-28,'002697,∫Ï∆Ï¡¨À¯,8.04,8.1,7.84,7.85,7.97,0.07,0.8783,1.2045,16380559,131501522.21,10934400000.0,10934400000.0
2019-10-25,'002697,∫Ï∆Ï¡¨À¯,7.97,8.15,7.89,8.05,8.16,-0.19,-2.3284,1.4759,20071889,160322709.78,10839200000.0,10839200000.0
2019-10-24,'002697,∫Ï∆Ï¡¨À¯,8.16,8.55,8.1,8.28,8.38,-0.22,-2.6253,1.5141,20592349,170522515.13,11097600000.0,11097600000.0
2019-10-23,'002697,∫Ï∆Ï¡¨À¯,8.38,8.59,8.01,8.18,8.34,0.04,0.4796,2.1871,29744284,246620919.71,11396800000.0,11396800000.0
2019-10-22,'002697,∫Ï∆Ï¡¨À¯,8.34,8.37,7.73,8.1,8.03,0.31,3.8605,2.4529,33359834,267113478.72,11342400000.0,11342400000.0
2019-10-21,'002697,∫Ï∆Ï¡¨À¯,8.03,8.96,7.9,8.62,8.61,-0.58,-6.7364,3.6178,49201742,411051485.88,10920800000.0,10920800000.0
2019-10-18,'002697,∫Ï∆Ï¡¨À¯,8.61,8.7,8.05,8.1,8.1,0.51,6.2963,3.1285,42547096,360526036.03,11709600000.0,11709600000.0
2019-10-17,'002697,∫Ï∆Ï¡¨À¯,8.1,8.18,7.94,7.99,8.01,0.09,1.1236,1.1261,15314688,123395216.37,11016000000.0,11016000000.0
2019-10-16,'002697,∫Ï∆Ï¡¨À¯,8.01,8.16,7.69,7.69,7.7,0.31,4.026,1.8173,24715101,196774483.55,10893600000.0,10893600000.0
2019-10-15,'002697,∫Ï∆Ï¡¨À¯,7.7,7.81,7.64,7.79,7.88,-0.18,-2.2843,0.9945,13524751,104350422.65,10472000000.0,10472000000.0
2019-10-14,'002697,∫Ï∆Ï¡¨À¯,7.88,7.96,7.53,7.69,7.67,0.21,2.7379,1.4473,19683796,150919024.3,10716800000.0,10716800000.0
2019-10-11,'002697,∫Ï∆Ï¡¨À¯,7.67,7.88,7.53,7.8,7.5,0.17,2.2667,1.6428,22341995,171432204.42,10431200000.0,10431200000.0
2019-10-10,'002697,∫Ï∆Ï¡¨À¯,7.5,7.51,7.35,7.42,7.41,0.09,1.2146,0.5928,8062482,60101665.37,10200000000.0,10200000000.0
2019-10-09,'002697,∫Ï∆Ï¡¨À¯,7.41,7.48,7.28,7.42,7.43,-0.02,-0.2692,0.6702,9115064,67178245.26,10077600000.0,10077600000.0
2019-10-08,'002697,∫Ï∆Ï¡¨À¯,7.43,7.64,7.38,7.47,7.45,-0.02,-0.2685,0.7315,9948675,74745802.66,10104800000.0,10104800000.0
2019-09-30,'002697,∫Ï∆Ï¡¨À¯,7.45,7.52,7.36,7.36,7.42,0.03,0.4043,0.5445,7405875,55376366.35,10132000000.0,10132000000.0
2019-09-27,'002697,∫Ï∆Ï¡¨À¯,7.42,7.55,7.33,7.5,7.47,-0.05,-0.6693,0.6955,9459265,70101075.42,10091200000.0,10091200000.0
