ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'000596,¹Å¾®¹±¾Æ,122.35,124.13,121.09,121.66,121.08,1.27,1.0489,0.5485,2103986,257928524.65,61615460000.0,46933460000.0
2019-12-26,'000596,¹Å¾®¹±¾Æ,121.08,121.97,117.21,117.8,118.11,2.97,2.5146,0.5096,1954855,234843811.74,60975888000.0,46446288000.0
2019-12-25,'000596,¹Å¾®¹±¾Æ,118.11,120.0,115.7,119.98,119.6,-1.49,-1.2458,0.596,2286356,268324858.1,59480196000.0,45306996000.0
2019-12-24,'000596,¹Å¾®¹±¾Æ,119.6,119.9,116.88,116.96,116.88,2.72,2.3272,0.4202,1611879,191644002.17,60230560000.0,45878560000.0
2019-12-23,'000596,¹Å¾®¹±¾Æ,116.88,118.44,115.01,115.23,117.58,-0.7,-0.5953,0.4487,1721214,202078240.08,58860768000.0,44835168000.0
2019-12-20,'000596,¹Å¾®¹±¾Æ,117.58,118.0,116.37,117.13,116.9,0.68,0.5817,0.397,1522922,178539334.82,59213288000.0,45103688000.0
2019-12-19,'000596,¹Å¾®¹±¾Æ,116.9,118.28,116.6,118.0,117.83,-0.93,-0.7893,0.4008,1537447,179952729.92,58870840000.0,44842840000.0
2019-12-18,'000596,¹Å¾®¹±¾Æ,117.83,120.35,117.2,118.58,118.87,-1.04,-0.8749,0.6391,2451686,290517253.2,59339188000.0,45199588000.0
2019-12-17,'000596,¹Å¾®¹±¾Æ,118.87,119.79,117.28,118.24,119.05,-0.18,-0.1512,0.6902,2647716,312945847.73,59862932000.0,45598532000.0
2019-12-16,'000596,¹Å¾®¹±¾Æ,119.05,121.26,117.8,120.7,120.63,-1.58,-1.3098,0.488,1871856,222419467.31,59953580000.0,45667580000.0
2019-12-13,'000596,¹Å¾®¹±¾Æ,120.63,122.34,119.51,120.5,119.01,1.62,1.3612,0.5562,2133638,257756160.09,60749268000.0,46273668000.0
2019-12-12,'000596,¹Å¾®¹±¾Æ,119.01,122.97,118.4,122.84,122.03,-3.02,-2.4748,0.5825,2234610,267054847.8,59933436000.0,45652236000.0
2019-12-11,'000596,¹Å¾®¹±¾Æ,122.03,123.97,121.68,123.0,122.72,-0.69,-0.5623,0.4334,1662431,203794977.37,61454308000.0,46810708000.0
2019-12-10,'000596,¹Å¾®¹±¾Æ,122.72,125.77,122.0,122.47,122.35,0.37,0.3024,0.7543,2893456,356954794.79,61801792000.0,47075392000.0
2019-12-09,'000596,¹Å¾®¹±¾Æ,122.35,123.6,121.0,122.31,122.31,0.04,0.0327,0.7088,2719044,332995207.7,61615460000.0,46933460000.0
2019-12-06,'000596,¹Å¾®¹±¾Æ,122.31,122.33,113.1,113.3,113.0,9.31,8.2389,1.196,4587971,546610717.46,61595316000.0,46918116000.0
2019-12-05,'000596,¹Å¾®¹±¾Æ,113.0,114.02,112.14,113.9,113.5,-0.5,-0.4405,0.3686,1413928,159720459.34,56906800000.0,43346800000.0
2019-12-04,'000596,¹Å¾®¹±¾Æ,113.5,115.88,112.55,114.49,113.9,-0.4,-0.3512,0.5669,2174626,247068745.93,57158600000.0,43538600000.0
2019-12-03,'000596,¹Å¾®¹±¾Æ,113.9,114.19,109.27,110.09,110.43,3.47,3.1423,0.8029,3079785,347547617.26,57360040000.0,43692040000.0
2019-12-02,'000596,¹Å¾®¹±¾Æ,110.43,111.2,107.54,108.42,108.16,2.27,2.0987,0.5804,2226403,244769666.05,55612548000.0,42360948000.0
2019-11-29,'000596,¹Å¾®¹±¾Æ,108.16,111.4,106.51,111.4,112.4,-4.24,-3.7722,0.6621,2539971,275417697.86,54469376000.0,41490176000.0
2019-11-28,'000596,¹Å¾®¹±¾Æ,112.4,113.38,111.74,112.42,111.69,0.71,0.6357,0.3118,1196231,134636148.91,56604640000.0,43116640000.0
2019-11-27,'000596,¹Å¾®¹±¾Æ,111.69,113.2,110.59,112.98,113.29,-1.6,-1.4123,0.4186,1605901,179498840.37,56247084000.0,42844284000.0
2019-11-26,'000596,¹Å¾®¹±¾Æ,113.29,113.7,111.21,112.28,111.87,1.42,1.2693,0.7625,2924767,329391198.86,57052844000.0,43458044000.0
2019-11-25,'000596,¹Å¾®¹±¾Æ,111.87,112.98,109.5,112.21,112.17,-0.3,-0.2675,0.4188,1606691,179220998.15,56337732000.0,42913332000.0
2019-11-22,'000596,¹Å¾®¹±¾Æ,112.17,115.5,110.87,114.45,113.28,-1.11,-0.9799,0.6985,2679634,303775795.47,56488812000.0,43028412000.0
2019-11-21,'000596,¹Å¾®¹±¾Æ,113.28,115.49,112.26,113.78,114.49,-1.21,-1.0569,0.4941,1895539,215089985.39,57047808000.0,43454208000.0
2019-11-20,'000596,¹Å¾®¹±¾Æ,114.49,116.85,112.25,112.71,112.68,1.81,1.6063,0.8016,3074765,353697575.72,57657164000.0,43918364000.0
2019-11-19,'000596,¹Å¾®¹±¾Æ,112.68,113.28,110.88,111.98,111.39,1.29,1.1581,0.5009,1921455,215539780.51,56745648000.0,43224048000.0
2019-11-18,'000596,¹Å¾®¹±¾Æ,111.39,112.08,109.54,110.5,110.0,1.39,1.2636,0.398,1526766,169301122.66,56096004000.0,42729204000.0
2019-11-15,'000596,¹Å¾®¹±¾Æ,110.0,111.8,109.28,111.73,110.85,-0.85,-0.7668,0.4661,1787933,197656323.55,55396000000.0,42196000000.0
2019-11-14,'000596,¹Å¾®¹±¾Æ,110.85,111.48,107.09,108.22,107.39,3.46,3.2219,0.6885,2641199,289910487.33,55824060000.0,42522060000.0
2019-11-13,'000596,¹Å¾®¹±¾Æ,107.39,107.99,105.9,107.41,106.85,0.54,0.5054,0.5522,2118193,226809431.79,54081604000.0,41194804000.0
2019-11-12,'000596,¹Å¾®¹±¾Æ,106.85,108.41,105.52,108.05,107.3,-0.45,-0.4194,0.3571,1369839,146175969.8,53809660000.0,40987660000.0
2019-11-11,'000596,¹Å¾®¹±¾Æ,107.3,109.88,106.36,109.22,110.12,-2.82,-2.5608,0.5764,2211242,238990677.47,54036280000.0,41160280000.0
2019-11-08,'000596,¹Å¾®¹±¾Æ,110.12,112.62,109.68,111.66,111.66,-1.54,-1.3792,0.6448,2473293,274589898.82,55456432000.0,42242032000.0
2019-11-07,'000596,¹Å¾®¹±¾Æ,111.66,112.98,110.81,112.98,112.01,-0.35,-0.3125,0.3647,1398938,156369357.49,56231976000.0,42832776000.0
2019-11-06,'000596,¹Å¾®¹±¾Æ,112.01,112.67,110.64,112.15,112.98,-0.97,-0.8586,0.4634,1777759,198800971.43,56408236000.0,42967036000.0
2019-11-05,'000596,¹Å¾®¹±¾Æ,112.98,114.14,111.4,113.99,114.15,-1.17,-1.025,0.6263,2402577,270352039.26,56896728000.0,43339128000.0
2019-11-04,'000596,¹Å¾®¹±¾Æ,114.15,114.72,111.01,111.4,110.73,3.42,3.0886,0.7988,3064034,348407828.65,57485940000.0,43787940000.0
2019-11-01,'000596,¹Å¾®¹±¾Æ,110.73,111.73,108.66,111.4,110.4,0.33,0.2989,0.6009,2305232,254095470.74,55763628000.0,42476028000.0
2019-10-31,'000596,¹Å¾®¹±¾Æ,110.4,113.65,110.07,112.61,111.7,-1.3,-1.1638,0.7165,2748310,306070210.61,55597440000.0,42349440000.0
2019-10-30,'000596,¹Å¾®¹±¾Æ,111.7,113.89,111.16,113.11,113.92,-2.22,-1.9487,0.5957,2285003,256048667.38,56252120000.0,42848120000.0
2019-10-29,'000596,¹Å¾®¹±¾Æ,113.92,115.0,111.6,112.8,112.6,1.32,1.1723,0.9575,3673113,417976517.1,57370112000.0,43699712000.0
2019-10-28,'000596,¹Å¾®¹±¾Æ,112.6,115.0,106.0,106.0,105.52,7.08,6.7096,1.5592,5981277,667211042.47,56705360000.0,43193360000.0
2019-10-25,'000596,¹Å¾®¹±¾Æ,105.52,106.05,101.4,101.9,101.12,4.4,4.3513,1.0195,3910912,408220325.34,53139872000.0,40477472000.0
2019-10-24,'000596,¹Å¾®¹±¾Æ,101.12,105.1,100.28,105.03,104.5,-3.38,-3.2344,0.8337,3198243,325356403.42,50924032000.0,38789632000.0
