ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'002701,°ÂÈð½ð,4.34,4.38,4.32,4.35,4.36,-0.02,-0.4587,0.583,13601081,59170845.15,10221679104.0,10125806941.6
2019-12-26,'002701,°ÂÈð½ð,4.36,4.37,4.3,4.32,4.31,0.05,1.1601,0.4019,9375847,40612958.29,10268783616.0,10172469646.4
2019-12-25,'002701,°ÂÈð½ð,4.31,4.36,4.29,4.35,4.34,-0.03,-0.6912,0.7471,17431065,75268520.03,10151022336.0,10055812884.4
2019-12-24,'002701,°ÂÈð½ð,4.34,4.35,4.31,4.35,4.33,0.01,0.2309,0.395,9215471,39890542.47,10221679104.0,10125806941.6
2019-12-23,'002701,°ÂÈð½ð,4.33,4.43,4.33,4.41,4.43,-0.1,-2.2573,0.6265,14616329,63921334.04,10198126848.0,10102475589.2
2019-12-20,'002701,°ÂÈð½ð,4.43,4.49,4.42,4.46,4.46,-0.03,-0.6726,0.4679,10916720,48573743.6,10433649408.0,10335789113.2
2019-12-19,'002701,°ÂÈð½ð,4.46,4.49,4.42,4.46,4.46,0.0,0.0,0.5849,13646325,60794506.81,10504306176.0,10405783170.4
2019-12-18,'002701,°ÂÈð½ð,4.46,4.53,4.45,4.53,4.5,-0.04,-0.8889,0.8003,18673158,83496445.37,10504306176.0,10405783170.4
2019-12-17,'002701,°ÂÈð½ð,4.5,4.52,4.29,4.34,4.32,0.18,4.1667,2.0614,48094433,214007320.08,10598515200.0,10499108580.0
2019-12-16,'002701,°ÂÈð½ð,4.32,4.33,4.19,4.2,4.2,0.12,2.8571,1.1193,26114118,111879200.36,10174574592.0,10079144236.8
2019-12-13,'002701,°ÂÈð½ð,4.2,4.21,4.16,4.17,4.16,0.04,0.9615,0.4467,10422551,43658417.15,9891947520.0,9799168008.0
