»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'002798,µ€≈∑º“æ”,24.09,24.6,23.9,23.92,24.1,-0.01,-0.0415,0.9098,2935325,71228634.69,9273699986.76,7772524674.75
2019-12-26,'002798,µ€≈∑º“æ”,24.1,24.23,23.3,23.42,23.38,0.72,3.0796,0.9196,2967025,70982347.49,9277549592.4,7775751127.5
2019-12-25,'002798,µ€≈∑º“æ”,23.38,23.79,23.1,23.55,23.55,-0.17,-0.7219,0.6085,1963169,45937581.56,9000377986.32,7543446529.5
2019-12-24,'002798,µ€≈∑º“æ”,23.55,23.92,23.23,23.6,23.73,-0.18,-0.7585,0.9122,2943079,69142454.83,9065821282.2,7598296226.25
2019-12-23,'002798,µ€≈∑º“æ”,23.73,24.42,23.15,23.48,23.55,0.18,0.7643,1.363,4397694,104465095.33,9135114183.72,7656372375.75
2019-12-20,'002798,µ€≈∑º“æ”,23.55,23.73,22.8,22.98,23.08,0.47,2.0364,1.5123,4879499,113886809.88,9065821282.2,7598296226.25
2019-12-19,'002798,µ€≈∑º“æ”,23.08,23.15,22.5,22.8,22.8,0.28,1.2281,1.0635,3431482,78389997.15,8884889817.12,7446652947.0
2019-12-18,'002798,µ€≈∑º“æ”,22.8,22.86,22.5,22.7,22.76,0.04,0.1757,0.7548,2435285,55233827.12,8777100859.2,7356312270.0
2019-12-17,'002798,µ€≈∑º“æ”,22.76,22.9,22.36,22.61,22.56,0.2,0.8865,0.9629,3106830,70363147.05,8761702436.64,7343406459.0
2019-12-16,'002798,µ€≈∑º“æ”,22.56,22.95,22.35,22.8,22.74,-0.18,-0.7916,1.2624,4073218,92107191.49,8684710323.84,7278877404.0
2019-12-13,'002798,µ€≈∑º“æ”,22.74,22.78,22.19,22.19,22.05,0.69,3.1293,0.9032,2914031,65565186.51,8754003225.36,7336953553.5
2019-12-12,'002798,µ€≈∑º“æ”,22.05,22.62,22.05,22.47,22.62,-0.57,-2.5199,0.6471,2087935,46497316.6,8488380436.2,7114328313.75
2019-12-11,'002798,µ€≈∑º“æ”,22.62,23.13,22.5,22.98,22.98,-0.36,-1.5666,0.6011,1939369,43986733.46,8707807957.68,7298236120.5
2019-12-10,'002798,µ€≈∑º“æ”,22.98,23.3,22.7,22.88,22.92,0.06,0.2618,0.8731,2817055,64697502.91,8846393760.72,7414388419.5
2019-12-09,'002798,µ€≈∑º“æ”,22.92,23.22,22.23,22.5,22.5,0.42,1.8667,1.1566,3731659,85311776.85,8823296126.88,7395029703.0
2019-12-06,'002798,µ€≈∑º“æ”,22.5,22.6,22.21,22.45,22.4,0.1,0.4464,0.5659,1826009,40934044.58,8661612690.0,7259518687.5
2019-12-05,'002798,µ€≈∑º“æ”,22.4,22.68,22.13,22.39,22.32,0.08,0.3584,0.64,2064928,46205130.28,8623116633.6,7227254160.0
2019-12-04,'002798,µ€≈∑º“æ”,22.32,22.88,22.05,22.78,22.7,-0.38,-1.674,0.8928,2880650,64469193.44,8592319788.48,7201442538.0
2019-12-03,'002798,µ€≈∑º“æ”,22.7,23.14,22.23,23.14,22.96,-0.26,-1.1324,1.0523,3395176,76795301.55,8738604802.8,7324047742.5
2019-12-02,'002798,µ€≈∑º“æ”,22.96,23.54,22.7,22.74,22.84,0.12,0.5254,1.1694,3772932,87037639.46,8838694549.44,7407935514.0
2019-11-29,'002798,µ€≈∑º“æ”,22.84,24.2,22.63,23.89,23.89,-1.05,-4.3951,1.3374,4315122,100396484.26,8792499281.76,7369218081.0
2019-11-28,'002798,µ€≈∑º“æ”,23.89,24.79,22.6,22.82,22.99,0.9,3.9147,2.1085,6803101,162965506.84,9196707873.96,7707995619.75
2019-11-27,'002798,µ€≈∑º“æ”,22.99,26.08,22.91,26.08,25.45,-2.46,-9.666,3.372,10879665,257319785.73,8850243366.36,7417614872.25
2019-11-26,'002798,µ€≈∑º“æ”,25.45,25.51,24.05,24.15,24.26,1.19,4.9052,1.5233,4914728,123520904.29,9797246353.8,8211322248.75
2019-11-25,'002798,µ€≈∑º“æ”,24.26,24.67,23.58,24.05,23.99,0.27,1.1255,1.0095,3257162,78931649.61,9339143282.64,7827374371.5
2019-11-22,'002798,µ€≈∑º“æ”,23.99,24.82,23.84,24.28,24.35,-0.36,-1.4784,0.9821,3168737,77118645.35,9235203930.36,7740260147.25
2019-11-21,'002798,µ€≈∑º“æ”,24.35,24.57,23.8,24.53,24.75,-0.4,-1.6162,1.3061,4214120,102245575.34,9373789733.4,7856412446.25
2019-11-20,'002798,µ€≈∑º“æ”,24.75,25.12,24.24,24.87,24.96,-0.21,-0.8413,1.3549,4371550,107267244.16,9527773959.0,7985470556.25
2019-11-19,'002798,µ€≈∑º“æ”,24.96,25.27,23.75,23.75,23.82,1.14,4.7859,1.7196,5548097,137564401.86,9608615677.44,8053226064.0
2019-11-18,'002798,µ€≈∑º“æ”,23.82,24.18,23.08,23.42,23.35,0.47,2.0128,1.2175,3928270,93079949.36,9169760634.48,7685410450.5
2019-11-15,'002798,µ€≈∑º“æ”,23.35,24.35,23.35,24.35,24.19,-0.84,-3.4725,1.1839,3819744,90724696.99,8988829169.4,7533767171.25
2019-11-14,'002798,µ€≈∑º“æ”,24.19,24.96,23.65,24.3,23.97,0.22,0.9178,0.9534,3075946,74305206.3,9312196043.16,7804789202.25
2019-11-13,'002798,µ€≈∑º“æ”,23.97,24.3,23.29,23.91,24.45,-0.48,-1.9632,1.179,3803872,91237977.11,9227504719.08,7733807241.75
2019-11-12,'002798,µ€≈∑º“æ”,24.45,24.77,23.67,23.67,24.3,0.15,0.6173,1.2905,4124242,100048458.9,9412285789.8,7813995891.3
2019-11-11,'002798,µ€≈∑º“æ”,24.3,25.16,23.9,24.46,24.41,-0.11,-0.4506,1.4957,4780114,117155275.66,9354541705.2,7766057266.2
2019-11-08,'002798,µ€≈∑º“æ”,24.41,24.92,24.3,24.85,24.74,-0.33,-1.3339,0.9115,2913209,71656238.29,9396887367.24,7801212257.94
2019-11-07,'002798,µ€≈∑º“æ”,24.74,25.18,24.15,24.49,24.4,0.34,1.3934,1.5253,4874853,120271748.75,9523924353.36,7906677233.16
2019-11-06,'002798,µ€≈∑º“æ”,24.4,24.9,24.1,24.53,24.58,-0.18,-0.7323,1.1354,3628687,88777230.6,9393037761.6,7798016349.6
2019-11-05,'002798,µ€≈∑º“æ”,24.58,25.18,23.3,23.3,23.6,0.98,4.1525,1.8031,5762421,140327706.49,9462330663.12,7855542699.72
2019-11-04,'002798,µ€≈∑º“æ”,23.6,24.14,23.03,23.38,23.03,0.57,2.475,2.3728,7583154,179216002.29,9085069310.4,7542343682.4
2019-11-01,'002798,µ€≈∑º“æ”,23.03,23.43,21.17,21.58,21.3,1.73,8.1221,2.3053,7367570,164434208.23,8865641788.92,7360176907.02
2019-10-31,'002798,µ€≈∑º“æ”,21.3,22.45,21.17,21.8,21.8,-0.5,-2.2936,1.3199,4218191,91988292.74,8199660013.2,6807284764.2
2019-10-30,'002798,µ€≈∑º“æ”,21.8,22.2,21.03,21.03,20.28,1.52,7.4951,2.3909,7641135,165136745.24,8392140295.2,6967080181.2
2019-10-29,'002798,µ€≈∑º“æ”,20.28,20.48,19.8,20.0,19.98,0.3,1.5015,0.7784,2487580,50393532.96,7807000237.92,6481302113.52
2019-10-28,'002798,µ€≈∑º“æ”,19.98,20.58,19.75,20.17,20.19,-0.21,-1.0401,0.8393,2682483,53727858.1,7691512068.72,6385424863.32
2019-10-25,'002798,µ€≈∑º“æ”,20.19,20.22,19.78,20.0,19.91,0.28,1.4063,0.3974,1270024,25506591.68,7772353787.16,6452538938.46
2019-10-24,'002798,µ€≈∑º“æ”,19.91,20.3,19.71,20.3,20.04,-0.13,-0.6487,0.4938,1578109,31430985.2,7664564829.24,6363053504.94
2019-10-23,'002798,µ€≈∑º“æ”,20.04,20.51,19.9,20.2,20.36,-0.32,-1.5717,0.4416,1411165,28492165.78,7714609702.56,6404600313.36
2019-10-22,'002798,µ€≈∑º“æ”,20.36,20.78,19.95,20.54,20.53,-0.17,-0.8281,0.4818,1539837,31217974.86,7837797083.04,6506869380.24
2019-10-21,'002798,µ€≈∑º“æ”,20.53,20.89,19.88,20.75,20.82,-0.29,-1.3929,0.8234,2631584,54022531.13,7903240378.92,6561199822.02
