日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-12-27,'002575,群兴玩具,6.89,6.99,6.88,6.93,6.93,-0.04,-0.5772,0.4343,2557000,17727035.0,4262980800.0,4056280800.0
2019-12-26,'002575,群兴玩具,6.93,6.95,6.85,6.92,6.94,-0.01,-0.1441,0.3653,2150520,14843321.4,4287729600.0,4079829600.0
2019-12-25,'002575,群兴玩具,6.94,6.99,6.9,6.9,6.94,0.0,0.0,0.3098,1823801,12662013.96,4293916800.0,4085716800.0
2019-12-24,'002575,群兴玩具,6.94,6.94,6.84,6.87,6.85,0.09,1.3139,0.3444,2027800,13990196.0,4293916800.0,4085716800.0
2019-12-23,'002575,群兴玩具,6.85,7.0,6.85,7.0,7.01,-0.16,-2.2825,0.6004,3534802,24389891.78,4238232000.0,4032732000.0
2019-12-20,'002575,群兴玩具,7.01,7.16,6.98,7.1,7.1,-0.09,-1.2676,0.7259,4273289,30206395.89,4337227200.0,4126927200.0
2019-12-19,'002575,群兴玩具,7.1,7.12,7.05,7.05,7.06,0.04,0.5666,0.5836,3436033,24330625.31,4392912000.0,4179912000.0
2019-12-18,'002575,群兴玩具,7.06,7.17,7.03,7.16,7.13,-0.07,-0.9818,0.8854,5212501,36994150.1,4368163200.0,4156363200.0
2019-12-17,'002575,群兴玩具,7.13,7.17,7.0,7.04,7.04,0.09,1.2784,0.851,5009791,35629121.77,4411473600.0,4197573600.0
2019-12-16,'002575,群兴玩具,7.04,7.07,6.95,7.02,7.01,0.03,0.428,0.6091,3585900,25158082.0,4144588800.0,4144588800.0
2019-12-13,'002575,群兴玩具,7.01,7.08,6.91,6.92,6.89,0.12,1.7417,0.5101,3002882,20983996.92,4126927200.0,4126927200.0
2019-12-12,'002575,群兴玩具,6.89,7.04,6.89,7.04,7.0,-0.11,-1.5714,0.4575,2693502,18721046.86,4056280800.0,4056280800.0
2019-12-11,'002575,群兴玩具,7.0,7.18,6.99,7.12,7.12,-0.12,-1.6854,0.6152,3622000,25628488.0,4121040000.0,4121040000.0
2019-12-10,'002575,群兴玩具,7.12,7.23,6.9,6.9,6.93,0.19,2.7417,0.8557,5037704,35683510.06,4191686400.0,4191686400.0
2019-12-09,'002575,群兴玩具,6.93,6.96,6.89,6.95,6.93,0.0,0.0,0.4232,2491402,17251610.8,4079829600.0,4079829600.0
2019-12-06,'002575,群兴玩具,6.93,6.95,6.87,6.9,6.9,0.03,0.4348,0.2389,1406409,9742987.27,4079829600.0,4079829600.0
2019-12-05,'002575,群兴玩具,6.9,6.94,6.87,6.88,6.86,0.04,0.5831,0.3148,1853313,12790316.78,4062168000.0,4062168000.0
2019-12-04,'002575,群兴玩具,6.86,6.98,6.84,6.86,6.89,-0.03,-0.4354,0.3381,1990400,13711195.0,4038619200.0,4038619200.0
2019-12-03,'002575,群兴玩具,6.89,6.99,6.86,6.94,6.97,-0.08,-1.1478,0.5845,3441220,23794494.4,4056280800.0,4056280800.0
2019-12-02,'002575,群兴玩具,6.97,7.1,6.96,7.1,7.07,-0.1,-1.4144,0.3137,1846600,12952180.0,4103378400.0,4103378400.0
2019-11-29,'002575,群兴玩具,7.07,7.1,6.98,7.05,7.05,0.02,0.2837,0.3359,1977748,13919274.36,4162250400.0,4162250400.0
2019-11-28,'002575,群兴玩具,7.05,7.15,6.98,7.07,7.09,-0.04,-0.5642,0.5159,3037500,21515952.0,4150476000.0,4150476000.0
2019-11-27,'002575,群兴玩具,7.09,7.15,6.98,7.0,7.01,0.08,1.1412,0.4371,2573048,18203168.3,4174024800.0,4174024800.0
2019-11-26,'002575,群兴玩具,7.01,7.15,6.95,7.1,7.07,-0.06,-0.8487,0.4014,2363021,16619307.03,4126927200.0,4126927200.0
2019-11-25,'002575,群兴玩具,7.07,7.22,7.05,7.16,7.2,-0.13,-1.8056,0.5912,3480420,24697043.0,4162250400.0,4162250400.0
2019-11-22,'002575,群兴玩具,7.2,7.37,7.17,7.32,7.26,-0.06,-0.8264,0.5593,3292689,23886905.28,4238784000.0,4238784000.0
2019-11-21,'002575,群兴玩具,7.26,7.32,7.18,7.22,7.28,-0.02,-0.2747,0.5114,3010500,21858997.19,4274107200.0,4274107200.0
2019-11-20,'002575,群兴玩具,7.28,7.38,7.22,7.37,7.32,-0.04,-0.5464,0.527,3102557,22596691.66,4285881600.0,4285881600.0
2019-11-19,'002575,群兴玩具,7.32,7.38,7.25,7.26,7.34,-0.02,-0.2725,0.7379,4344300,31825392.08,4309430400.0,4309430400.0
2019-11-18,'002575,群兴玩具,7.34,7.42,7.07,7.38,7.56,-0.22,-2.9101,1.5469,9107100,66322961.52,4321204800.0,4321204800.0
2019-11-15,'002575,群兴玩具,7.56,8.12,7.51,7.79,7.39,0.17,2.3004,2.794,16448703,129089130.74,4450723200.0,4450723200.0
2019-11-14,'002575,群兴玩具,7.39,7.44,7.21,7.21,7.21,0.18,2.4965,0.5928,3490208,25641615.72,4350640800.0,4350640800.0
2019-11-13,'002575,群兴玩具,7.21,7.39,7.19,7.35,7.31,-0.1,-1.368,0.5545,3264442,23658491.98,4244671200.0,4244671200.0
2019-11-12,'002575,群兴玩具,7.31,7.49,7.17,7.49,7.52,-0.21,-2.7926,0.8334,4906600,35867734.0,4303543200.0,4303543200.0
2019-11-11,'002575,群兴玩具,7.52,7.52,7.33,7.43,7.42,0.1,1.3477,0.8248,4855600,36017116.0,4427174400.0,4427174400.0
2019-11-08,'002575,群兴玩具,7.42,7.6,7.4,7.56,7.5,-0.08,-1.0667,0.6391,3762684,28182151.8,4368302400.0,4368302400.0
