ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'002485,Ï£Å¬¶û,6.78,6.78,6.18,6.19,6.16,0.62,10.0649,3.0572,16630934,111574655.62,3688320000.0,3688320000.0
2019-12-26,'002485,Ï£Å¬¶û,6.16,6.16,6.08,6.11,6.1,0.06,0.9836,0.3437,1869770,11435037.0,3351040000.0,3351040000.0
2019-12-25,'002485,Ï£Å¬¶û,6.1,6.12,6.07,6.09,6.1,0.0,0.0,0.2179,1185400,7232296.0,3318400000.0,3318400000.0
2019-12-24,'002485,Ï£Å¬¶û,6.1,6.15,6.07,6.07,6.07,0.03,0.4942,0.3877,2109136,12860294.88,3318400000.0,3318400000.0
2019-12-23,'002485,Ï£Å¬¶û,6.07,6.25,6.07,6.25,6.25,-0.18,-2.88,0.5463,2971870,18305510.2,3302080000.0,3302080000.0
2019-12-20,'002485,Ï£Å¬¶û,6.25,6.35,6.24,6.33,6.31,-0.06,-0.9509,0.3569,1941310,12193822.5,3400000000.0,3400000000.0
2019-12-19,'002485,Ï£Å¬¶û,6.31,6.33,6.23,6.23,6.24,0.07,1.1218,0.4746,2581620,16219263.0,3432640000.0,3432640000.0
2019-12-18,'002485,Ï£Å¬¶û,6.24,6.29,6.23,6.23,6.25,-0.01,-0.16,0.3885,2113686,13226742.14,3394560000.0,3394560000.0
2019-12-17,'002485,Ï£Å¬¶û,6.25,6.27,6.17,6.18,6.18,0.07,1.1327,0.5634,3064686,19087363.06,3400000000.0,3400000000.0
2019-12-16,'002485,Ï£Å¬¶û,6.18,6.18,6.08,6.13,6.11,0.07,1.1457,0.5014,2727837,16746862.31,3361920000.0,3361920000.0
2019-12-13,'002485,Ï£Å¬¶û,6.11,6.11,6.05,6.05,6.05,0.06,0.9917,0.2993,1628196,9897379.76,3323840000.0,3323840000.0
2019-12-12,'002485,Ï£Å¬¶û,6.05,6.12,6.05,6.1,6.11,-0.06,-0.982,0.3424,1862520,11301208.7,3291200000.0,3291200000.0
2019-12-11,'002485,Ï£Å¬¶û,6.11,6.18,6.11,6.14,6.14,-0.03,-0.4886,0.2254,1226150,7519933.9,3323840000.0,3323840000.0
2019-12-10,'002485,Ï£Å¬¶û,6.14,6.18,6.11,6.18,6.18,-0.04,-0.6472,0.3303,1796627,11034835.11,3340160000.0,3340160000.0
2019-12-09,'002485,Ï£Å¬¶û,6.18,6.23,6.14,6.18,6.15,0.03,0.4878,0.3388,1842890,11400424.5,3361920000.0,3361920000.0
