»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'601100,∫„¡¢“∫—π,49.8,49.95,49.01,49.4,49.0,0.8,1.6327,0.3295,2906404,143843705.0,43923600000.0,43923600000.0
2019-12-26,'601100,∫„¡¢“∫—π,49.0,50.4,48.75,49.82,49.56,-0.56,-1.1299,0.2188,1929899,95138594.0,43218000000.0,43218000000.0
2019-12-25,'601100,∫„¡¢“∫—π,49.56,50.74,48.96,49.7,49.7,-0.14,-0.2817,0.2211,1949948,96955572.0,43711920000.0,43711920000.0
2019-12-24,'601100,∫„¡¢“∫—π,49.7,50.0,46.09,46.82,46.8,2.9,6.1966,0.4346,3832887,185731861.0,43835400000.0,43835400000.0
2019-12-23,'601100,∫„¡¢“∫—π,46.8,48.47,45.81,45.83,46.43,0.37,0.7969,0.4378,3861261,182397923.0,41277600000.0,41277600000.0
2019-12-20,'601100,∫„¡¢“∫—π,46.43,46.86,45.9,46.34,46.1,0.33,0.7158,0.2581,2276353,105347550.0,40951260000.0,40951260000.0
2019-12-19,'601100,∫„¡¢“∫—π,46.1,46.64,45.83,46.6,46.88,-0.78,-1.6638,0.2214,1952432,89970063.0,40660200000.0,40660200000.0
2019-12-18,'601100,∫„¡¢“∫—π,46.88,47.67,45.89,46.63,46.65,0.23,0.493,0.3208,2829084,132457436.0,41348160000.0,41348160000.0
2019-12-17,'601100,∫„¡¢“∫—π,46.65,46.66,45.01,45.9,46.08,0.57,1.237,0.3576,3153816,145184006.0,41145300000.0,41145300000.0
2019-12-16,'601100,∫„¡¢“∫—π,46.08,46.93,44.8,46.83,46.69,-0.61,-1.3065,0.3758,3314573,150706520.0,40642560000.0,40642560000.0
2019-12-13,'601100,∫„¡¢“∫—π,46.69,46.69,45.55,46.06,45.82,0.87,1.8987,0.3189,2812952,129855503.0,41180580000.0,41180580000.0
2019-12-12,'601100,∫„¡¢“∫—π,45.82,45.93,44.77,45.01,45.09,0.73,1.619,0.2995,2642026,120469520.0,40413240000.0,40413240000.0
2019-12-11,'601100,∫„¡¢“∫—π,45.09,45.3,44.36,45.2,45.2,-0.11,-0.2434,0.2376,2095253,94034793.0,39769380000.0,39769380000.0
