ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'600348,ÑôÈªÃºÒµ,5.42,5.53,5.34,5.37,5.35,0.07,1.3084,1.0601,25494894,138417867.0,13035100000.0,13035100000.0
2019-12-26,'600348,ÑôÈªÃºÒµ,5.35,5.35,5.28,5.29,5.29,0.06,1.1342,0.4266,10260210,54623592.0,12866750000.0,12866750000.0
2019-12-25,'600348,ÑôÈªÃºÒµ,5.29,5.35,5.28,5.35,5.34,-0.05,-0.9363,0.353,8488911,45115759.0,12722450000.0,12722450000.0
2019-12-24,'600348,ÑôÈªÃºÒµ,5.34,5.37,5.24,5.26,5.25,0.09,1.7143,0.4871,11714900,62220335.0,12842700000.0,12842700000.0
2019-12-23,'600348,ÑôÈªÃºÒµ,5.25,5.38,5.23,5.35,5.37,-0.12,-2.2346,0.5793,13932955,73928770.0,12626250000.0,12626250000.0
2019-12-20,'600348,ÑôÈªÃºÒµ,5.37,5.42,5.35,5.41,5.39,-0.02,-0.3711,0.5395,12973802,69839865.0,12914850000.0,12914850000.0
2019-12-19,'600348,ÑôÈªÃºÒµ,5.39,5.42,5.31,5.31,5.31,0.08,1.5066,0.6918,16637501,89210301.0,12962950000.0,12962950000.0
2019-12-18,'600348,ÑôÈªÃºÒµ,5.31,5.37,5.3,5.3,5.32,-0.01,-0.188,0.5765,13865790,73929799.0,12770550000.0,12770550000.0
2019-12-17,'600348,ÑôÈªÃºÒµ,5.32,5.37,5.24,5.26,5.26,0.06,1.1407,0.8269,19888042,105489112.0,12794600000.0,12794600000.0
2019-12-16,'600348,ÑôÈªÃºÒµ,5.26,5.27,5.2,5.23,5.23,0.03,0.5736,0.5837,14038316,73512030.0,12650300000.0,12650300000.0
2019-12-13,'600348,ÑôÈªÃºÒµ,5.23,5.25,5.18,5.18,5.16,0.07,1.3566,0.5358,12886227,67050766.0,12578150000.0,12578150000.0
2019-12-12,'600348,ÑôÈªÃºÒµ,5.16,5.21,5.14,5.2,5.22,-0.06,-1.1494,0.392,9426600,48750967.0,12409800000.0,12409800000.0
2019-12-11,'600348,ÑôÈªÃºÒµ,5.22,5.23,5.19,5.2,5.2,0.02,0.3846,0.2887,6942725,36167814.0,12554100000.0,12554100000.0
2019-12-10,'600348,ÑôÈªÃºÒµ,5.2,5.23,5.18,5.23,5.25,-0.05,-0.9524,0.3596,8647414,44990136.0,12506000000.0,12506000000.0
2019-12-09,'600348,ÑôÈªÃºÒµ,5.25,5.26,5.17,5.19,5.18,0.07,1.3514,0.5681,13662142,71293054.0,12626250000.0,12626250000.0
2019-12-06,'600348,ÑôÈªÃºÒµ,5.18,5.19,5.15,5.17,5.18,0.0,0.0,0.2328,5597734,28932009.0,12457900000.0,12457900000.0
2019-12-05,'600348,ÑôÈªÃºÒµ,5.18,5.19,5.15,5.16,5.14,0.04,0.7782,0.3287,7904585,40844733.0,12457900000.0,12457900000.0
2019-12-04,'600348,ÑôÈªÃºÒµ,5.14,5.19,5.12,5.18,5.18,-0.04,-0.7722,0.3716,8935946,45999495.0,12361700000.0,12361700000.0
2019-12-03,'600348,ÑôÈªÃºÒµ,5.18,5.19,5.14,5.17,5.17,0.01,0.1934,0.2246,5400637,27924372.0,12457900000.0,12457900000.0
2019-12-02,'600348,ÑôÈªÃºÒµ,5.17,5.22,5.15,5.19,5.2,-0.03,-0.5769,0.3151,7578996,39311019.0,12433850000.0,12433850000.0
2019-11-29,'600348,ÑôÈªÃºÒµ,5.2,5.21,5.15,5.19,5.17,0.03,0.5803,0.2761,6641216,34391456.0,12506000000.0,12506000000.0
2019-11-28,'600348,ÑôÈªÃºÒµ,5.17,5.23,5.15,5.23,5.22,-0.05,-0.9579,0.3795,9127737,47285643.0,12433850000.0,12433850000.0
2019-11-27,'600348,ÑôÈªÃºÒµ,5.22,5.27,5.19,5.23,5.25,-0.03,-0.5714,0.5199,12504572,65307953.0,12554100000.0,12554100000.0
2019-11-26,'600348,ÑôÈªÃºÒµ,5.25,5.35,5.25,5.32,5.37,-0.12,-2.2346,0.8501,20443972,108101530.0,12626250000.0,12626250000.0
2019-11-25,'600348,ÑôÈªÃºÒµ,5.37,5.38,5.14,5.14,5.14,0.23,4.4747,1.6783,40363378,214344664.0,12914850000.0,12914850000.0
2019-11-22,'600348,ÑôÈªÃºÒµ,5.14,5.2,5.1,5.11,5.1,0.04,0.7843,0.6489,15605809,80276184.0,12361700000.0,12361700000.0
2019-11-21,'600348,ÑôÈªÃºÒµ,5.1,5.11,5.05,5.07,5.09,0.01,0.1965,0.2553,6139169,31200201.0,12265500000.0,12265500000.0
2019-11-20,'600348,ÑôÈªÃºÒµ,5.09,5.16,5.06,5.07,5.08,0.01,0.1969,0.4649,11179985,57226564.0,12241450000.0,12241450000.0
2019-11-19,'600348,ÑôÈªÃºÒµ,5.08,5.08,5.01,5.02,5.03,0.05,0.994,0.2904,6984589,35326805.0,12217400000.0,12217400000.0
2019-11-18,'600348,ÑôÈªÃºÒµ,5.03,5.04,4.97,5.0,5.0,0.03,0.6,0.2937,7063564,35422814.0,12097150000.0,12097150000.0
2019-11-15,'600348,ÑôÈªÃºÒµ,5.0,5.05,4.99,5.05,5.05,-0.05,-0.9901,0.3508,8437237,42279539.0,12025000000.0,12025000000.0
2019-11-14,'600348,ÑôÈªÃºÒµ,5.05,5.08,5.03,5.08,5.06,-0.01,-0.1976,0.3381,8131159,41076571.0,12145250000.0,12145250000.0
2019-11-13,'600348,ÑôÈªÃºÒµ,5.06,5.11,5.05,5.1,5.1,-0.04,-0.7843,0.3533,8496831,43051549.0,12169300000.0,12169300000.0
2019-11-12,'600348,ÑôÈªÃºÒµ,5.1,5.11,5.06,5.07,5.07,0.03,0.5917,0.3773,9073709,46105182.0,12265500000.0,12265500000.0
2019-11-11,'600348,ÑôÈªÃºÒµ,5.07,5.22,5.06,5.22,5.23,-0.16,-3.0593,0.8205,19732789,100938690.0,12193350000.0,12193350000.0
2019-11-08,'600348,ÑôÈªÃºÒµ,5.23,5.31,5.22,5.29,5.28,-0.05,-0.947,0.4844,11650842,61263231.0,12578150000.0,12578150000.0
2019-11-07,'600348,ÑôÈªÃºÒµ,5.28,5.29,5.24,5.26,5.27,0.01,0.1898,0.4545,10929872,57581303.0,12698400000.0,12698400000.0
2019-11-06,'600348,ÑôÈªÃºÒµ,5.27,5.28,5.21,5.22,5.24,0.03,0.5725,0.6695,16100806,84554684.0,12674350000.0,12674350000.0
2019-11-05,'600348,ÑôÈªÃºÒµ,5.24,5.25,5.15,5.18,5.17,0.07,1.354,0.5662,13616862,71018967.0,12602200000.0,12602200000.0
2019-11-04,'600348,ÑôÈªÃºÒµ,5.17,5.22,5.15,5.21,5.2,-0.03,-0.5769,0.3748,9014806,46827761.0,12433850000.0,12433850000.0
2019-11-01,'600348,ÑôÈªÃºÒµ,5.2,5.22,5.14,5.16,5.18,0.02,0.3861,0.4868,11708171,60749322.0,12506000000.0,12506000000.0
2019-10-31,'600348,ÑôÈªÃºÒµ,5.18,5.2,5.15,5.17,5.2,-0.02,-0.3846,0.3362,8086507,41890954.0,12457900000.0,12457900000.0
2019-10-30,'600348,ÑôÈªÃºÒµ,5.2,5.25,5.16,5.18,5.16,0.04,0.7752,0.5459,13129181,68368126.0,12506000000.0,12506000000.0
2019-10-29,'600348,ÑôÈªÃºÒµ,5.16,5.24,5.15,5.24,5.23,-0.07,-1.3384,0.3233,7774877,40309047.0,12409800000.0,12409800000.0
2019-10-28,'600348,ÑôÈªÃºÒµ,5.23,5.24,5.19,5.19,5.21,0.02,0.3839,0.3596,8648406,45181496.0,12578150000.0,12578150000.0
2019-10-25,'600348,ÑôÈªÃºÒµ,5.21,5.21,5.15,5.17,5.18,0.03,0.5792,0.2877,6918164,35847429.0,12530050000.0,12530050000.0
2019-10-24,'600348,ÑôÈªÃºÒµ,5.18,5.18,5.13,5.15,5.16,0.02,0.3876,0.2936,7060930,36429697.0,12457900000.0,12457900000.0
2019-10-23,'600348,ÑôÈªÃºÒµ,5.16,5.18,5.13,5.17,5.18,-0.02,-0.3861,0.2472,5945500,30648536.0,12409800000.0,12409800000.0
2019-10-22,'600348,ÑôÈªÃºÒµ,5.18,5.18,5.1,5.14,5.16,0.02,0.3876,0.329,7911463,40719895.0,12457900000.0,12457900000.0
2019-10-21,'600348,ÑôÈªÃºÒµ,5.16,5.17,5.11,5.13,5.13,0.03,0.5848,0.329,7913246,40637631.0,12409800000.0,12409800000.0
2019-10-18,'600348,ÑôÈªÃºÒµ,5.13,5.23,5.13,5.21,5.2,-0.07,-1.3462,0.5202,12510577,64853466.0,12337650000.0,12337650000.0
2019-10-17,'600348,ÑôÈªÃºÒµ,5.2,5.23,5.16,5.22,5.21,-0.01,-0.1919,0.4092,9840409,51173651.0,12506000000.0,12506000000.0
2019-10-16,'600348,ÑôÈªÃºÒµ,5.21,5.33,5.2,5.32,5.3,-0.09,-1.6981,0.5934,14270200,74969729.0,12530050000.0,12530050000.0
2019-10-15,'600348,ÑôÈªÃºÒµ,5.3,5.33,5.29,5.33,5.32,-0.02,-0.3759,0.3549,8535181,45280532.0,12746500000.0,12746500000.0
2019-10-14,'600348,ÑôÈªÃºÒµ,5.32,5.36,5.27,5.29,5.27,0.05,0.9488,0.5705,13719630,73015275.0,12794600000.0,12794600000.0
2019-10-11,'600348,ÑôÈªÃºÒµ,5.27,5.28,5.2,5.24,5.24,0.03,0.5725,0.3873,9314522,48890587.0,12674350000.0,12674350000.0
2019-10-10,'600348,ÑôÈªÃºÒµ,5.24,5.25,5.2,5.21,5.2,0.04,0.7692,0.366,8803169,46011263.0,12602200000.0,12602200000.0
2019-10-09,'600348,ÑôÈªÃºÒµ,5.2,5.22,5.15,5.17,5.19,0.01,0.1927,0.4258,10239792,53152347.0,12506000000.0,12506000000.0
2019-10-08,'600348,ÑôÈªÃºÒµ,5.19,5.22,5.13,5.16,5.16,0.03,0.5814,0.3058,7354343,38088842.0,12481950000.0,12481950000.0
2019-09-30,'600348,ÑôÈªÃºÒµ,5.16,5.25,5.15,5.2,5.2,-0.04,-0.7692,0.4212,10129317,52540145.0,12409800000.0,12409800000.0
2019-09-27,'600348,ÑôÈªÃºÒµ,5.2,5.25,5.15,5.17,5.17,0.03,0.5803,0.5356,12881371,67023967.0,12506000000.0,12506000000.0
2019-09-26,'600348,ÑôÈªÃºÒµ,5.17,5.21,5.15,5.19,5.18,-0.01,-0.1931,0.4466,10741610,55605161.0,12433850000.0,12433850000.0
2019-09-25,'600348,ÑôÈªÃºÒµ,5.18,5.24,5.17,5.24,5.24,-0.06,-1.145,0.3725,8958043,46521387.0,12457900000.0,12457900000.0
2019-09-24,'600348,ÑôÈªÃºÒµ,5.24,5.29,5.21,5.26,5.27,-0.03,-0.5693,0.4478,10770229,56574789.0,12602200000.0,12602200000.0
2019-09-23,'600348,ÑôÈªÃºÒµ,5.27,5.31,5.22,5.3,5.29,-0.02,-0.3781,0.5333,12825777,67467403.0,12674350000.0,12674350000.0
2019-09-20,'600348,ÑôÈªÃºÒµ,5.29,5.4,5.29,5.38,5.4,-0.11,-2.037,0.5962,14337437,76620709.0,12722450000.0,12722450000.0
2019-09-19,'600348,ÑôÈªÃºÒµ,5.4,5.42,5.36,5.42,5.4,0.0,0.0,0.2885,6938241,37391642.0,12987000000.0,12987000000.0
2019-09-18,'600348,ÑôÈªÃºÒµ,5.4,5.5,5.38,5.38,5.38,0.02,0.3717,0.5295,12735560,69124281.0,12987000000.0,12987000000.0
2019-09-17,'600348,ÑôÈªÃºÒµ,5.38,5.51,5.36,5.49,5.51,-0.13,-2.3593,0.7214,17348832,93941464.0,12938900000.0,12938900000.0
2019-09-16,'600348,ÑôÈªÃºÒµ,5.51,5.66,5.5,5.61,5.5,0.01,0.1818,0.9345,22474375,124792669.0,13251550000.0,13251550000.0
2019-09-12,'600348,ÑôÈªÃºÒµ,5.5,5.51,5.45,5.49,5.48,0.02,0.365,0.4614,11096105,60849934.0,13227500000.0,13227500000.0
2019-09-11,'600348,ÑôÈªÃºÒµ,5.48,5.53,5.43,5.45,5.45,0.03,0.5505,0.6782,16310080,89525241.0,13179400000.0,13179400000.0
2019-09-10,'600348,ÑôÈªÃºÒµ,5.45,5.46,5.39,5.45,5.45,0.0,0.0,0.5705,13719644,74519471.0,13107250000.0,13107250000.0
2019-09-09,'600348,ÑôÈªÃºÒµ,5.45,5.47,5.4,5.46,5.42,0.03,0.5535,0.6082,14627292,79446440.0,13107250000.0,13107250000.0
2019-09-06,'600348,ÑôÈªÃºÒµ,5.42,5.46,5.39,5.45,5.44,-0.02,-0.3676,0.4932,11861800,64367630.0,13035100000.0,13035100000.0
2019-09-05,'600348,ÑôÈªÃºÒµ,5.44,5.53,5.42,5.48,5.45,-0.01,-0.1835,1.0584,25455488,139630816.0,13083200000.0,13083200000.0
2019-09-04,'600348,ÑôÈªÃºÒµ,5.45,5.45,5.37,5.4,5.4,0.05,0.9259,0.5994,14416613,78035693.0,13107250000.0,13107250000.0
2019-09-03,'600348,ÑôÈªÃºÒµ,5.4,5.45,5.36,5.44,5.42,-0.02,-0.369,0.49,11785271,63592895.0,12987000000.0,12987000000.0
2019-09-02,'600348,ÑôÈªÃºÒµ,5.42,5.46,5.25,5.25,5.25,0.17,3.2381,1.1261,27083290,146512656.0,13035100000.0,13035100000.0
2019-08-30,'600348,ÑôÈªÃºÒµ,5.25,5.35,5.22,5.34,5.32,-0.07,-1.3158,0.4646,11174738,59017515.0,12626250000.0,12626250000.0
2019-08-29,'600348,ÑôÈªÃºÒµ,5.32,5.37,5.29,5.36,5.33,-0.01,-0.1876,0.3866,9298156,49507336.0,12794600000.0,12794600000.0
2019-08-28,'600348,ÑôÈªÃºÒµ,5.33,5.38,5.28,5.3,5.29,0.04,0.7561,0.5628,13534461,72185999.0,12818650000.0,12818650000.0
2019-08-27,'600348,ÑôÈªÃºÒµ,5.29,5.38,5.27,5.27,5.26,0.03,0.5703,0.7243,17419368,92700544.0,12722450000.0,12722450000.0
2019-08-26,'600348,ÑôÈªÃºÒµ,5.26,5.31,5.11,5.11,5.15,0.11,2.1359,0.894,21499772,112280761.0,12650300000.0,12650300000.0
2019-08-23,'600348,ÑôÈªÃºÒµ,5.15,5.18,5.13,5.14,5.15,0.0,0.0,0.3909,9401327,48405791.0,12385750000.0,12385750000.0
2019-08-22,'600348,ÑôÈªÃºÒµ,5.15,5.16,5.09,5.15,5.14,0.01,0.1946,0.3385,8141956,41737197.0,12385750000.0,12385750000.0
2019-08-21,'600348,ÑôÈªÃºÒµ,5.14,5.16,5.1,5.14,5.14,0.0,0.0,0.3185,7661124,39321714.0,12361700000.0,12361700000.0
2019-08-20,'600348,ÑôÈªÃºÒµ,5.14,5.24,5.13,5.15,5.14,0.0,0.0,0.6303,15157659,78591666.0,12361700000.0,12361700000.0
2019-08-19,'600348,ÑôÈªÃºÒµ,5.14,5.15,5.05,5.06,5.03,0.11,2.1869,0.4546,10933372,55794101.0,12361700000.0,12361700000.0
2019-08-16,'600348,ÑôÈªÃºÒµ,5.03,5.08,5.03,5.07,5.05,-0.02,-0.396,0.2948,7089801,35845050.0,12097150000.0,12097150000.0
2019-08-15,'600348,ÑôÈªÃºÒµ,5.05,5.06,4.96,4.99,5.07,-0.02,-0.3945,0.3267,7856512,39281930.0,12145250000.0,12145250000.0
2019-08-14,'600348,ÑôÈªÃºÒµ,5.07,5.14,5.06,5.1,5.05,0.02,0.396,0.3759,9040629,46043332.0,12193350000.0,12193350000.0
2019-08-13,'600348,ÑôÈªÃºÒµ,5.05,5.07,5.03,5.06,5.11,-0.06,-1.1742,0.2762,6643178,33521059.0,12145250000.0,12145250000.0
2019-08-12,'600348,ÑôÈªÃºÒµ,5.11,5.11,5.05,5.06,5.04,0.07,1.3889,0.3109,7476751,37940719.0,12289550000.0,12289550000.0
2019-08-09,'600348,ÑôÈªÃºÒµ,5.04,5.13,5.03,5.11,5.09,-0.05,-0.9823,0.3841,9237755,46919037.0,12121200000.0,12121200000.0
2019-08-08,'600348,ÑôÈªÃºÒµ,5.09,5.14,5.08,5.1,5.09,0.0,0.0,0.2304,5541551,28295556.0,12241450000.0,12241450000.0
2019-08-07,'600348,ÑôÈªÃºÒµ,5.09,5.14,5.04,5.07,5.05,0.04,0.7921,0.3986,9586881,48741411.0,12241450000.0,12241450000.0
2019-08-06,'600348,ÑôÈªÃºÒµ,5.05,5.18,5.0,5.15,5.23,-0.18,-3.4417,0.6838,16444238,83504225.0,12145250000.0,12145250000.0
2019-08-05,'600348,ÑôÈªÃºÒµ,5.23,5.3,5.21,5.27,5.29,-0.06,-1.1342,0.3793,9123114,47877632.0,12578150000.0,12578150000.0
2019-08-02,'600348,ÑôÈªÃºÒµ,5.29,5.35,5.26,5.34,5.42,-0.13,-2.3985,0.5071,12196902,64711085.0,12722450000.0,12722450000.0
2019-08-01,'600348,ÑôÈªÃºÒµ,5.42,5.49,5.4,5.45,5.48,-0.06,-1.0949,0.3655,8789763,47715336.0,13035100000.0,13035100000.0
2019-07-31,'600348,ÑôÈªÃºÒµ,5.48,5.51,5.46,5.49,5.49,-0.01,-0.1821,0.25,6012633,32980374.0,13179400000.0,13179400000.0
2019-07-30,'600348,ÑôÈªÃºÒµ,5.49,5.52,5.43,5.44,5.44,0.05,0.9191,0.3674,8834923,48452798.0,13203450000.0,13203450000.0
2019-07-29,'600348,ÑôÈªÃºÒµ,5.44,5.5,5.44,5.5,5.5,-0.06,-1.0909,0.2869,6900860,37697233.0,13083200000.0,13083200000.0
2019-07-26,'600348,ÑôÈªÃºÒµ,5.5,5.5,5.46,5.49,5.53,-0.03,-0.5425,0.3275,7876816,43195039.0,13227500000.0,13227500000.0
