»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'603778,«¨æ∞‘∞¡÷,4.27,4.29,4.23,4.25,4.25,0.02,0.4706,0.8229,4114502,17542159.0,2135000000.0,2135000000.0
2019-12-26,'603778,«¨æ∞‘∞¡÷,4.25,4.29,4.23,4.28,4.28,-0.03,-0.7009,0.9162,4581056,19471588.0,2125000000.0,2125000000.0
2019-12-25,'603778,«¨æ∞‘∞¡÷,4.28,4.32,4.26,4.32,4.33,-0.05,-1.1547,0.9603,4801500,20543038.0,2140000000.0,2140000000.0
2019-12-24,'603778,«¨æ∞‘∞¡÷,4.33,4.35,4.23,4.29,4.34,-0.01,-0.2304,1.7007,8503320,36358955.0,2165000000.0,2165000000.0
2019-12-23,'603778,«¨æ∞‘∞¡÷,4.34,4.6,4.3,4.6,4.57,-0.23,-5.0328,2.6211,13105254,57878403.0,2170000000.0,2170000000.0
2019-12-20,'603778,«¨æ∞‘∞¡÷,4.57,4.66,4.5,4.54,4.54,0.03,0.6608,1.7224,8611793,39490890.0,2285000000.0,2285000000.0
2019-12-19,'603778,«¨æ∞‘∞¡÷,4.54,4.55,4.48,4.49,4.51,0.03,0.6652,0.9624,4811852,21757096.0,2270000000.0,2270000000.0
2019-12-18,'603778,«¨æ∞‘∞¡÷,4.51,4.57,4.5,4.54,4.54,-0.03,-0.6608,1.2232,6116226,27715524.0,2255000000.0,2255000000.0
2019-12-17,'603778,«¨æ∞‘∞¡÷,4.54,4.58,4.48,4.53,4.52,0.02,0.4425,1.719,8594977,38942983.0,2270000000.0,2270000000.0
2019-12-16,'603778,«¨æ∞‘∞¡÷,4.52,4.56,4.44,4.47,4.48,0.04,0.8929,1.2959,6479529,29059586.0,2260000000.0,2260000000.0
2019-12-13,'603778,«¨æ∞‘∞¡÷,4.48,4.52,4.44,4.5,4.46,0.02,0.4484,0.803,4014800,17953859.0,2240000000.0,2240000000.0
2019-12-12,'603778,«¨æ∞‘∞¡÷,4.46,4.58,4.44,4.56,4.6,-0.14,-3.0435,1.3503,6751399,30318035.0,2230000000.0,2230000000.0
2019-12-11,'603778,«¨æ∞‘∞¡÷,4.6,4.67,4.36,4.38,4.38,0.22,5.0228,2.8709,14354383,65056941.0,2300000000.0,2300000000.0
2019-12-10,'603778,«¨æ∞‘∞¡÷,4.38,4.38,4.33,4.36,4.37,0.01,0.2288,0.7724,3861925,16812326.0,2190000000.0,2190000000.0
2019-12-09,'603778,«¨æ∞‘∞¡÷,4.37,4.44,4.35,4.43,4.41,-0.04,-0.907,1.0007,5003250,21895870.0,2185000000.0,2185000000.0
2019-12-06,'603778,«¨æ∞‘∞¡÷,4.41,4.46,4.39,4.44,4.44,-0.03,-0.6757,1.1227,5613450,24806652.0,2205000000.0,2205000000.0
2019-12-05,'603778,«¨æ∞‘∞¡÷,4.44,4.47,4.42,4.44,4.43,0.01,0.2257,1.156,5779902,25675383.0,2220000000.0,2220000000.0
2019-12-04,'603778,«¨æ∞‘∞¡÷,4.43,4.48,4.42,4.46,4.48,-0.05,-1.1161,0.9655,4827652,21452438.0,2215000000.0,2215000000.0
2019-12-03,'603778,«¨æ∞‘∞¡÷,4.48,4.51,4.43,4.46,4.46,0.02,0.4484,1.3183,6591550,29408556.0,2240000000.0,2240000000.0
2019-12-02,'603778,«¨æ∞‘∞¡÷,4.46,4.49,4.41,4.45,4.46,0.0,0.0,1.2932,6466200,28744169.0,2230000000.0,2230000000.0
2019-11-29,'603778,«¨æ∞‘∞¡÷,4.46,4.55,4.4,4.54,4.57,-0.11,-2.407,2.4082,12040852,53813720.0,2230000000.0,2230000000.0
2019-11-28,'603778,«¨æ∞‘∞¡÷,4.57,4.7,4.5,4.67,4.62,-0.05,-1.0823,2.3585,11792367,54134231.0,2285000000.0,2285000000.0
2019-11-27,'603778,«¨æ∞‘∞¡÷,4.62,4.88,4.56,4.75,4.86,-0.24,-4.9383,4.2649,21324404,100307512.0,2310000000.0,2310000000.0
2019-11-26,'603778,«¨æ∞‘∞¡÷,4.86,5.15,4.86,5.0,5.4,-0.54,-10.0,7.2923,36461673,178307496.0,2430000000.0,2430000000.0
2019-11-25,'603778,«¨æ∞‘∞¡÷,5.4,5.95,5.35,5.95,5.41,-0.01,-0.1848,12.1457,60728456,352734294.0,2700000000.0,2700000000.0
2019-11-22,'603778,«¨æ∞‘∞¡÷,5.41,5.53,5.3,5.49,5.48,-0.07,-1.2774,2.3928,11963902,64928696.0,2705000000.0,2705000000.0
2019-11-21,'603778,«¨æ∞‘∞¡÷,5.48,5.62,5.46,5.57,5.55,-0.07,-1.2613,1.9707,9853489,54472361.0,2740000000.0,2740000000.0
2019-11-20,'603778,«¨æ∞‘∞¡÷,5.55,5.65,5.36,5.4,5.4,0.15,2.7778,2.689,13445077,74270412.0,2775000000.0,2775000000.0
2019-11-19,'603778,«¨æ∞‘∞¡÷,5.4,5.42,5.22,5.26,5.33,0.07,1.3133,1.6236,8118217,43298875.0,2700000000.0,2700000000.0
2019-11-18,'603778,«¨æ∞‘∞¡÷,5.33,5.44,5.09,5.1,5.17,0.16,3.0948,3.8333,19166565,101753277.0,2665000000.0,2665000000.0
2019-11-15,'603778,«¨æ∞‘∞¡÷,5.17,5.19,4.93,4.95,5.0,0.17,3.4,1.8877,9438298,48187805.0,2585000000.0,2585000000.0
2019-11-14,'603778,«¨æ∞‘∞¡÷,5.0,5.12,4.9,5.04,5.09,-0.09,-1.7682,1.4654,7326900,36626930.0,2500000000.0,2500000000.0
2019-11-13,'603778,«¨æ∞‘∞¡÷,5.09,5.15,4.76,4.86,4.9,0.19,3.8776,1.6639,8319305,41452267.0,2545000000.0,2545000000.0
2019-11-12,'603778,«¨æ∞‘∞¡÷,4.9,4.92,4.75,4.85,4.9,0.0,0.0,0.5828,2913850,14050901.0,2450000000.0,2450000000.0
2019-11-11,'603778,«¨æ∞‘∞¡÷,4.9,4.97,4.85,4.91,4.97,-0.07,-1.4085,0.306,1529975,7514169.0,2450000000.0,2450000000.0
2019-11-08,'603778,«¨æ∞‘∞¡÷,4.97,5.01,4.91,4.96,4.98,-0.01,-0.2008,0.9016,4508030,22357011.0,2485000000.0,2485000000.0
2019-11-07,'603778,«¨æ∞‘∞¡÷,4.98,5.03,4.94,5.03,5.0,-0.02,-0.4,0.3585,1792530,8912298.0,2490000000.0,2490000000.0
