日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-12-27,'300374,恒通科技,9.97,10.3,9.34,9.36,9.36,0.61,6.5171,4.3949,10807716,108744925.68,2451745999.89,2451745999.89
2019-12-26,'300374,恒通科技,9.36,9.45,9.27,9.3,9.27,0.09,0.9709,0.6141,1510100,14129683.8,2301739474.32,2301739474.32
2019-12-25,'300374,恒通科技,9.27,9.28,9.13,9.2,9.21,0.06,0.6515,0.5652,1389850,12821855.52,2279607363.99,2279607363.99
2019-12-24,'300374,恒通科技,9.21,9.23,8.98,9.0,8.99,0.22,2.4472,0.5451,1340430,12271756.5,2264852623.77,2264852623.77
2019-12-23,'300374,恒通科技,8.99,9.12,8.74,9.12,9.13,-0.14,-1.5334,0.5026,1235916,11142845.38,2210751909.63,2210751909.63
2019-12-20,'300374,恒通科技,9.13,9.25,9.1,9.15,9.17,-0.04,-0.4362,0.5208,1280629,11726318.35,2245179636.81,2245179636.81
2019-12-19,'300374,恒通科技,9.17,9.19,9.02,9.06,9.07,0.1,1.1025,0.5159,1268700,11569924.0,2255016130.29,2255016130.29
2019-12-18,'300374,恒通科技,9.07,9.19,9.03,9.1,9.12,-0.05,-0.5482,0.6038,1484930,13503946.45,2230424896.59,2230424896.59
2019-12-17,'300374,恒通科技,9.12,9.2,9.03,9.1,9.1,0.02,0.2198,0.4941,1214933,11094124.93,2242720513.44,2242720513.44
2019-12-16,'300374,恒通科技,9.1,9.12,8.99,9.05,9.05,0.05,0.5525,0.3845,945583,8557484.59,2237802266.7,2237802266.7
2019-12-13,'300374,恒通科技,9.05,9.06,8.71,8.8,8.81,0.24,2.7242,0.4604,1132086,10127709.21,2225506649.85,2225506649.85
2019-12-12,'300374,恒通科技,8.81,8.97,8.79,8.93,8.97,-0.16,-1.7837,0.3757,923880,8173710.9,2166487688.97,2166487688.97
2019-12-11,'300374,恒通科技,8.97,9.05,8.94,9.05,9.03,-0.06,-0.6645,0.3549,872650,7830758.1,2205833662.89,2205833662.89
2019-12-10,'300374,恒通科技,9.03,9.05,8.83,8.88,8.94,0.09,1.0067,0.4173,1026260,9203107.1,2220588403.11,2220588403.11
2019-12-09,'300374,恒通科技,8.94,8.99,8.88,8.88,8.87,0.07,0.7892,0.3088,759480,6782087.4,2198456292.78,2198456292.78
2019-12-06,'300374,恒通科技,8.87,8.96,8.79,8.96,8.91,-0.04,-0.4489,0.2762,679230,6019392.4,2181242429.19,2181242429.19
2019-12-05,'300374,恒通科技,8.91,8.95,8.8,8.8,8.83,0.08,0.906,0.2314,569130,5060556.4,2191078922.67,2191078922.67
2019-12-04,'300374,恒通科技,8.83,8.85,8.7,8.72,8.81,0.02,0.227,0.1968,483880,4256590.4,2171405935.71,2171405935.71
2019-12-03,'300374,恒通科技,8.81,8.85,8.66,8.7,8.76,0.05,0.5708,0.2498,614270,5375310.0,2166487688.97,2166487688.97
2019-12-02,'300374,恒通科技,8.76,9.02,8.76,9.02,9.0,-0.24,-2.6667,0.3776,928640,8237516.0,2154192072.12,2154192072.12
2019-11-29,'300374,恒通科技,9.0,9.12,8.9,9.12,9.07,-0.07,-0.7718,0.3263,802400,7204258.4,2213211033.0,2213211033.0
2019-11-28,'300374,恒通科技,9.07,9.2,9.04,9.08,9.11,-0.04,-0.4391,0.3017,741850,6749491.6,2230424896.59,2230424896.59
2019-11-27,'300374,恒通科技,9.11,9.23,9.1,9.2,9.16,-0.05,-0.5459,0.3493,859000,7855036.0,2240261390.07,2240261390.07
2019-11-26,'300374,恒通科技,9.16,9.23,9.09,9.11,9.16,0.0,0.0,0.5336,1312218,12027057.0,2252557006.92,2252557006.92
2019-11-25,'300374,恒通科技,9.16,9.3,8.9,9.02,8.98,0.18,2.0045,0.9276,2281188,20960262.82,2252557006.92,2252557006.92
2019-11-22,'300374,恒通科技,8.98,9.01,8.78,8.87,8.84,0.14,1.5837,0.7452,1832478,16331408.04,2208292786.26,2208292786.26
2019-11-21,'300374,恒通科技,8.84,8.87,8.72,8.77,8.69,0.15,1.7261,0.3883,954920,8420260.2,2173865059.08,2173865059.08
2019-11-20,'300374,恒通科技,8.69,8.9,8.67,8.78,8.78,-0.09,-1.0251,0.3133,770500,6761430.95,2136978208.53,2136978208.53
2019-11-19,'300374,恒通科技,8.78,8.85,8.69,8.8,8.74,0.04,0.4577,0.3853,947400,8301467.3,2159110318.86,2159110318.86
2019-11-18,'300374,恒通科技,8.74,8.79,8.6,8.6,8.71,0.03,0.3444,0.2442,600486,5232109.36,2149273825.38,2149273825.38
2019-11-15,'300374,恒通科技,8.71,8.88,8.58,8.88,8.9,-0.19,-2.1348,0.5723,1407434,12210587.5,2141896455.27,2141896455.27
2019-11-14,'300374,恒通科技,8.9,9.35,8.65,8.78,8.65,0.25,2.8902,1.3582,3339990,29890055.2,2188619799.3,2188619799.3
2019-11-13,'300374,恒通科技,8.65,8.8,8.6,8.8,8.81,-0.16,-1.8161,0.2952,725970,6276769.1,2127141715.05,2127141715.05
2019-11-12,'300374,恒通科技,8.81,8.81,8.44,8.52,8.51,0.3,3.5253,0.3692,908020,7847475.3,2166487688.97,2166487688.97
2019-11-11,'300374,恒通科技,8.51,8.89,8.5,8.89,8.87,-0.36,-4.0586,0.4142,1018650,8762485.0,2092713987.87,2092713987.87
2019-11-08,'300374,恒通科技,8.87,8.95,8.76,8.88,8.86,0.01,0.1129,0.2614,642930,5698499.2,2181242429.19,2181242429.19
