日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-12-27,'300160,秀强股份,3.85,3.93,3.79,3.89,3.85,0.0,0.0,4.0639,24097139,92958115.71,2381234328.55,2282866828.55
2019-12-26,'300160,秀强股份,3.85,3.97,3.74,3.78,3.75,0.1,2.6667,3.7894,22469378,87024435.59,2381234328.55,2282866828.55
2019-12-25,'300160,秀强股份,3.75,3.8,3.69,3.77,3.77,-0.02,-0.5305,2.1708,12872079,48321722.21,2319384086.25,2223571586.25
2019-12-24,'300160,秀强股份,3.77,3.79,3.65,3.73,3.77,0.0,0.0,3.428,20326433,75860962.44,2331754134.71,2235430634.71
2019-12-23,'300160,秀强股份,3.77,4.15,3.76,4.09,4.18,-0.41,-9.8086,8.474,50246826,196279769.57,2331754134.71,2235430634.71
2019-12-20,'300160,秀强股份,4.18,4.18,3.85,4.0,3.8,0.38,10.0,6.9995,41503935,171484089.38,2585340128.14,2478541128.14
2019-12-19,'300160,秀强股份,3.8,3.9,3.56,3.57,3.55,0.25,7.0423,6.6052,39165431,146992875.24,2350309207.4,2253219207.4
2019-12-18,'300160,秀强股份,3.55,3.58,3.54,3.56,3.56,-0.01,-0.2809,0.7877,4670500,16605079.0,2195683601.65,2104981101.65
2019-12-17,'300160,秀强股份,3.56,3.58,3.53,3.55,3.54,0.02,0.565,1.0199,6047619,21497751.67,2201868625.88,2110910625.88
2019-12-16,'300160,秀强股份,3.54,3.54,3.47,3.49,3.48,0.06,1.7241,0.8084,4793568,16847485.58,2189498577.42,2099051577.42
2019-12-13,'300160,秀强股份,3.48,3.49,3.44,3.45,3.43,0.05,1.4577,0.691,4097460,14230262.6,2152388432.04,2063474432.04
2019-12-12,'300160,秀强股份,3.43,3.47,3.43,3.46,3.46,-0.03,-0.8671,0.4422,2622190,9042061.1,2033826810.89,2033826810.89
2019-12-11,'300160,秀强股份,3.46,3.48,3.45,3.47,3.47,-0.01,-0.2882,0.5332,3161800,10951061.0,2051615383.58,2051615383.58
2019-12-10,'300160,秀强股份,3.47,3.5,3.42,3.44,3.45,0.02,0.5797,0.7185,4260260,14730649.6,2057544907.81,2057544907.81
2019-12-09,'300160,秀强股份,3.45,3.47,3.43,3.47,3.47,-0.02,-0.5764,0.471,2792640,9617854.6,2045685859.35,2045685859.35
2019-12-06,'300160,秀强股份,3.47,3.47,3.44,3.46,3.45,0.02,0.5797,0.4328,2566400,8866039.28,2057544907.81,2057544907.81
2019-12-05,'300160,秀强股份,3.45,3.46,3.42,3.43,3.43,0.02,0.5831,0.4173,2474240,8510356.48,2045685859.35,2045685859.35
2019-12-04,'300160,秀强股份,3.43,3.44,3.4,3.41,3.43,0.0,0.0,0.3744,2220040,7588411.4,2033826810.89,2033826810.89
2019-12-03,'300160,秀强股份,3.43,3.43,3.35,3.36,3.39,0.04,1.1799,0.3745,2220680,7545683.4,2033826810.89,2033826810.89
2019-12-02,'300160,秀强股份,3.39,3.41,3.36,3.37,3.37,0.02,0.5935,0.3641,2159177,7323253.29,2010108713.97,2010108713.97
2019-11-29,'300160,秀强股份,3.37,3.4,3.33,3.39,3.37,0.0,0.0,0.4651,2758100,9271594.0,1998249665.51,1998249665.51
2019-11-28,'300160,秀强股份,3.37,3.43,3.37,3.41,3.41,-0.04,-1.173,0.3529,2092700,7107325.0,1998249665.51,1998249665.51
2019-11-27,'300160,秀强股份,3.41,3.43,3.39,3.43,3.43,-0.02,-0.5831,0.2335,1384600,4725076.0,2021967762.43,2021967762.43
2019-11-26,'300160,秀强股份,3.43,3.44,3.41,3.43,3.42,0.01,0.2924,0.4391,2603483,8923279.89,2033826810.89,2033826810.89
2019-11-25,'300160,秀强股份,3.42,3.44,3.38,3.38,3.4,0.02,0.5882,0.4035,2392523,8159512.37,2027897286.66,2027897286.66
2019-11-22,'300160,秀强股份,3.4,3.48,3.38,3.42,3.4,0.0,0.0,0.6878,4078100,13968146.0,2016038238.2,2016038238.2
2019-11-21,'300160,秀强股份,3.4,3.42,3.37,3.39,3.39,0.01,0.295,0.3077,1824420,6191531.6,2016038238.2,2016038238.2
2019-11-20,'300160,秀强股份,3.39,3.44,3.38,3.42,3.43,-0.04,-1.1662,0.3744,2219800,7565020.0,2010108713.97,2010108713.97
2019-11-19,'300160,秀强股份,3.43,3.43,3.36,3.36,3.37,0.06,1.7804,0.4661,2763900,9423847.0,2033826810.89,2033826810.89
2019-11-18,'300160,秀强股份,3.37,3.38,3.35,3.36,3.36,0.01,0.2976,0.3699,2193400,7381728.0,1998249665.51,1998249665.51
2019-11-15,'300160,秀强股份,3.36,3.4,3.36,3.4,3.4,-0.04,-1.1765,0.3727,2209700,7456997.0,1992320141.28,1992320141.28
2019-11-14,'300160,秀强股份,3.4,3.41,3.35,3.37,3.37,0.03,0.8902,0.3566,2114750,7166861.2,2016038238.2,2016038238.2
2019-11-13,'300160,秀强股份,3.37,3.39,3.34,3.37,3.37,0.0,0.0,0.3351,1986840,6684777.4,1998249665.51,1998249665.51
2019-11-12,'300160,秀强股份,3.37,3.37,3.32,3.34,3.34,0.03,0.8982,0.4962,2942400,9841510.0,1998249665.51,1998249665.51
2019-11-11,'300160,秀强股份,3.34,3.43,3.34,3.43,3.43,-0.09,-2.6239,0.7646,4533600,15302675.0,1980461092.82,1980461092.82
