хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-12-09,'002141,ом╥А©ь╧и,3.93,3.97,3.86,3.91,3.9,0.03,0.7692,2.5727,16378135,64354980.1,4459200119.67,2501869440.0
2019-12-06,'002141,ом╥А©ь╧и,3.9,3.97,3.86,3.87,3.88,0.02,0.5155,2.9046,18491220,72306090.0,4425160424.1,2482771200.0
2019-12-05,'002141,ом╥А©ь╧и,3.88,4.01,3.85,3.95,3.91,-0.03,-0.7673,2.7936,17784067,69396364.3,4402467293.72,2470039040.0
2019-12-04,'002141,ом╥А©ь╧и,3.91,3.98,3.78,3.81,3.85,0.06,1.5584,4.0715,25919349,101105693.59,4436506989.29,2489137280.0
2019-12-03,'002141,ом╥А©ь╧и,3.85,3.88,3.81,3.83,3.86,-0.01,-0.2591,2.2025,14021300,53882692.0,4368427598.15,2450940800.0
2019-12-02,'002141,ом╥А©ь╧и,3.86,3.91,3.73,3.75,3.8,0.06,1.5789,2.9032,18482142,70431791.08,4379774163.34,2457306880.0
2019-11-29,'002141,ом╥А©ь╧и,3.8,3.85,3.71,3.76,3.78,0.02,0.5291,2.9979,19084824,72271501.6,4311694772.2,2419110400.0
2019-11-28,'002141,ом╥А©ь╧и,3.78,3.79,3.66,3.67,3.74,0.04,1.0695,2.3258,14806479,55423405.5,4289001641.82,2406378240.0
2019-11-27,'002141,ом╥А©ь╧и,3.74,3.81,3.59,3.64,3.64,0.1,2.7473,2.412,15354800,56899398.0,4243615381.06,2380913920.0
2019-11-26,'002141,ом╥А©ь╧и,3.64,3.7,3.57,3.6,3.58,0.06,1.676,1.2988,8268025,30160365.5,4130149729.16,2317253120.0
2019-11-25,'002141,ом╥А©ь╧и,3.58,3.69,3.56,3.69,3.69,-0.11,-2.981,1.4281,9091300,32940438.75,4062070338.02,2279056640.0
2019-11-22,'002141,ом╥А©ь╧и,3.69,3.77,3.66,3.73,3.75,-0.06,-1.6,1.7108,10891229,40411262.22,4186882555.11,2349083520.0
2019-11-21,'002141,ом╥А©ь╧и,3.75,3.76,3.61,3.63,3.64,0.11,3.022,2.3263,14809575,54991362.75,4254961946.25,2387280000.0
2019-11-20,'002141,ом╥А©ь╧и,3.64,3.69,3.61,3.62,3.64,0.0,0.0,1.2647,8050879,29345002.64,4130149729.16,2317253120.0
2019-11-19,'002141,ом╥А©ь╧и,3.64,3.68,3.54,3.57,3.59,0.05,1.3928,1.3479,8581137,30970903.54,4130149729.16,2317253120.0
2019-11-18,'002141,ом╥А©ь╧и,3.59,3.63,3.54,3.58,3.65,-0.06,-1.6438,1.4306,9107387,32509004.93,4073416903.21,2285422720.0
2019-11-15,'002141,ом╥А©ь╧и,3.65,3.92,3.57,3.58,3.66,-0.01,-0.2732,3.1737,20204087,75459198.95,4141496294.35,2323619200.0
2019-11-14,'002141,ом╥А©ь╧и,3.66,3.66,3.54,3.54,3.58,0.08,2.2346,1.297,8256957,29718424.92,4152842859.54,2329985280.0
2019-11-13,'002141,ом╥А©ь╧и,3.58,3.59,3.45,3.5,3.51,0.07,1.9943,1.1565,7362257,25999407.85,4062070338.02,2279056640.0
2019-11-12,'002141,ом╥А©ь╧и,3.51,3.52,3.45,3.51,3.51,0.0,0.0,0.7611,4845188,16891325.6,3982644381.69,2234494080.0
2019-11-11,'002141,ом╥А©ь╧и,3.51,3.59,3.5,3.53,3.56,-0.05,-1.4045,0.9162,5832750,20605218.5,3982644381.69,2234494080.0
2019-11-08,'002141,ом╥А©ь╧и,3.56,3.61,3.54,3.55,3.55,0.01,0.2817,0.6466,4116000,14718486.0,4039377207.64,2266324480.0
2019-11-07,'002141,ом╥А©ь╧и,3.55,3.58,3.54,3.54,3.57,-0.02,-0.5602,0.8167,5199420,18483223.2,4028030642.45,2259958400.0
2019-11-06,'002141,ом╥А©ь╧и,3.57,3.65,3.56,3.6,3.62,-0.05,-1.3812,0.9241,5882608,21208295.48,4050723772.83,2272690560.0
2019-11-05,'002141,ом╥А©ь╧и,3.62,3.66,3.55,3.66,3.65,-0.03,-0.8219,0.9704,6177800,22340814.0,4107456598.78,2304520960.0
2019-11-04,'002141,ом╥А©ь╧и,3.65,3.65,3.6,3.61,3.64,0.01,0.2747,0.89,5665621,20540373.65,4141496294.35,2323619200.0
2019-11-01,'002141,ом╥А©ь╧и,3.64,3.64,3.54,3.56,3.6,0.04,1.1111,0.9517,6058854,21782692.86,4130149729.16,2317253120.0
2019-10-31,'002141,ом╥А©ь╧и,3.6,3.62,3.5,3.57,3.55,0.05,1.4085,1.408,8963651,31909286.9,4084763468.4,2291788800.0
2019-10-30,'002141,ом╥А©ь╧и,3.55,3.6,3.54,3.6,3.6,-0.05,-1.3889,1.2642,8048288,28610118.52,4028030642.45,2259958400.0
2019-10-29,'002141,ом╥А©ь╧и,3.6,3.67,3.58,3.65,3.68,-0.08,-2.1739,1.6986,10813250,39138897.0,4084763468.4,2291788800.0
2019-10-28,'002141,ом╥А©ь╧и,3.68,3.68,3.56,3.58,3.65,0.03,0.8219,1.9118,12170658,44379692.71,4175535989.92,2342717440.0
2019-10-25,'002141,ом╥А©ь╧и,3.65,3.67,3.61,3.64,3.66,-0.01,-0.2732,1.4956,9520850,34694673.0,4141496294.35,2323619200.0
2019-10-24,'002141,ом╥А©ь╧и,3.66,3.68,3.6,3.63,3.65,0.01,0.274,1.5774,10042054,36624928.56,4152842859.54,2329985280.0
2019-10-23,'002141,ом╥А©ь╧и,3.65,3.74,3.61,3.73,3.77,-0.12,-3.183,2.9127,18542163,68044500.21,4141496294.35,2323619200.0
2019-10-22,'002141,ом╥А©ь╧и,3.77,3.83,3.69,3.71,3.68,0.09,2.4457,2.8902,18399113,69404179.01,4277655076.63,2400012160.0
2019-10-21,'002141,ом╥А©ь╧и,3.68,3.85,3.65,3.8,3.84,-0.16,-4.1667,3.4575,22010850,81469038.5,4175535989.92,2342717440.0
2019-10-18,'002141,ом╥А©ь╧и,3.84,3.95,3.75,3.85,4.04,-0.2,-4.9505,7.1918,45783721,176249437.18,4357081032.96,2444574720.0
2019-10-17,'002141,ом╥А©ь╧и,4.04,4.34,4.04,4.16,4.36,-0.32,-7.3394,10.0055,63695553,263732200.17,4584012336.76,2571896320.0
2019-10-16,'002141,ом╥А©ь╧и,4.36,4.7,3.99,4.35,4.33,0.03,0.6928,15.3089,97457931,415654383.36,4947102422.84,2775610880.0
2019-10-15,'002141,ом╥А©ь╧и,4.33,4.33,4.33,4.33,3.94,0.39,9.8985,1.6343,10404374,45050939.42,4913062727.27,2756512640.0
2019-10-14,'002141,ом╥А©ь╧и,3.94,3.94,3.94,3.94,3.58,0.36,10.0559,1.6424,10455757,41195682.58,4470546684.86,2508235520.0
2019-10-11,'002141,ом╥А©ь╧и,3.58,3.6,3.53,3.57,3.59,-0.01,-0.2786,0.7013,4464250,15932548.5,4062070338.02,2279056640.0
2019-10-10,'002141,ом╥А©ь╧и,3.59,3.59,3.5,3.52,3.49,0.1,2.8653,0.8685,5529257,19697394.99,4073416903.21,2285422720.0
2019-10-09,'002141,ом╥А©ь╧и,3.49,3.53,3.4,3.49,3.51,-0.02,-0.5698,0.904,5754710,19934644.6,3959951251.31,2221761920.0
2019-10-08,'002141,ом╥А©ь╧и,3.51,3.58,3.51,3.53,3.55,-0.04,-1.1268,0.7667,4880900,17242727.0,3982644381.69,2234494080.0
2019-09-30,'002141,ом╥А©ь╧и,3.55,3.63,3.55,3.59,3.59,-0.04,-1.1142,0.6198,3945961,14098146.16,4028030642.45,2259958400.0
2019-09-27,'002141,ом╥А©ь╧и,3.59,3.64,3.51,3.51,3.51,0.08,2.2792,0.971,6181700,22167647.5,4073416903.21,2285422720.0
2019-09-26,'002141,ом╥А©ь╧и,3.51,3.7,3.5,3.66,3.67,-0.16,-4.3597,1.8389,11706600,41997088.0,3982644381.69,2234494080.0
2019-09-25,'002141,ом╥А©ь╧и,3.67,3.82,3.66,3.82,3.85,-0.18,-4.6753,2.3311,14839960,55370440.0,4164189424.73,2336351360.0
2019-09-24,'002141,ом╥А©ь╧и,3.85,3.89,3.74,3.89,3.95,-0.1,-2.5316,4.1408,26360710,100560179.5,4368427598.15,2450940800.0
2019-09-23,'002141,ом╥А©ь╧и,3.95,4.13,3.71,3.79,3.75,0.2,5.3333,6.851,43613821,173914821.41,4481893250.05,2514601600.0
2019-09-20,'002141,ом╥А©ь╧и,3.75,3.75,3.58,3.6,3.6,0.15,4.1667,2.2663,14427250,53089015.5,4254961946.25,2387280000.0
2019-09-19,'002141,ом╥А©ь╧и,3.6,3.64,3.54,3.62,3.61,-0.01,-0.277,0.9613,6119683,21894873.8,4084763468.4,2291788800.0
2019-09-18,'002141,ом╥А©ь╧и,3.61,3.67,3.57,3.63,3.63,-0.02,-0.551,1.069,6805200,24581975.0,4096110033.59,2298154880.0
2019-09-17,'002141,ом╥А©ь╧и,3.63,3.82,3.62,3.81,3.8,-0.17,-4.4737,1.8483,11766650,43268571.0,4118803163.97,2310887040.0
2019-09-16,'002141,ом╥А©ь╧и,3.8,3.83,3.75,3.75,3.77,0.03,0.7958,1.628,10364203,39350100.34,4311694772.2,2419110400.0
2019-09-12,'002141,ом╥А©ь╧и,3.77,3.77,3.72,3.73,3.72,0.05,1.3441,1.5724,10009900,37521729.5,4277655076.63,2400012160.0
2019-09-11,'002141,ом╥А©ь╧и,3.72,3.82,3.71,3.8,3.78,-0.06,-1.5873,1.2214,7775350,29214739.0,4220922250.68,2368181760.0
2019-09-10,'002141,ом╥А©ь╧и,3.78,3.81,3.73,3.8,3.78,0.0,0.0,1.4617,9305350,35085965.0,4289001641.82,2406378240.0
2019-09-09,'002141,ом╥А©ь╧и,3.78,3.78,3.73,3.74,3.74,0.04,1.0695,2.1617,13761266,51739645.41,4289001641.82,2406378240.0
2019-09-06,'002141,ом╥А©ь╧и,3.74,3.79,3.69,3.73,3.7,0.04,1.0811,1.6727,10648533,39817486.31,4243615381.06,2380913920.0
2019-09-05,'002141,ом╥А©ь╧и,3.7,3.75,3.69,3.71,3.73,-0.03,-0.8043,2.1312,13567679,50512743.3,4198229120.3,2355449600.0
2019-09-04,'002141,ом╥А©ь╧и,3.73,3.75,3.62,3.66,3.72,0.01,0.2688,1.7083,10874893,40127917.45,4232268815.87,2374547840.0
2019-09-03,'002141,ом╥А©ь╧и,3.72,3.89,3.7,3.7,3.57,0.15,4.2017,3.5299,22471822,84960989.33,4220922250.68,2368181760.0
2019-09-02,'002141,ом╥А©ь╧и,3.57,3.58,3.48,3.52,3.48,0.09,2.5862,1.233,7849455,27782188.52,4050723772.83,2272690560.0
2019-08-30,'002141,ом╥А©ь╧и,3.48,3.64,3.41,3.64,3.61,-0.13,-3.6011,2.0633,13134922,46318539.39,3948604686.12,2215395840.0
2019-08-29,'002141,ом╥А©ь╧и,3.61,3.65,3.61,3.65,3.65,-0.04,-1.0959,1.1246,7159400,25932488.0,4096110033.59,2298154880.0
2019-08-28,'002141,ом╥А©ь╧и,3.65,3.72,3.64,3.66,3.71,-0.06,-1.6173,1.4293,9098993,33325364.89,4141496294.35,2323619200.0
2019-08-27,'002141,ом╥А©ь╧и,3.71,3.75,3.68,3.68,3.68,0.03,0.8152,1.8402,11714544,43465448.05,4209575685.49,2361815680.0
2019-08-26,'002141,ом╥А©ь╧и,3.68,3.73,3.53,3.64,3.87,-0.19,-4.9096,2.3459,14934324,54546457.03,4175535989.92,2342717440.0
2019-08-23,'002141,ом╥А©ь╧и,3.87,4.03,3.82,3.92,3.88,-0.01,-0.2577,2.9685,18897592,74200722.67,4391120728.53,2463672960.0
2019-08-22,'002141,ом╥А©ь╧и,3.88,3.92,3.79,3.85,3.86,0.02,0.5181,2.4024,15294034,58853478.41,4402467293.72,2470039040.0
2019-08-21,'002141,ом╥А©ь╧и,3.86,3.9,3.78,3.83,3.79,0.07,1.847,2.4795,15784384,60532534.62,4379774163.34,2457306880.0
2019-08-20,'002141,ом╥А©ь╧и,3.79,3.92,3.75,3.81,3.8,-0.01,-0.2632,2.6014,16560699,63467647.02,4300348207.01,2412744320.0
2019-08-19,'002141,ом╥А©ь╧и,3.8,3.83,3.69,3.72,3.68,0.12,3.2609,2.1675,13798757,52349890.96,4311694772.2,2419110400.0
2019-08-16,'002141,ом╥А©ь╧и,3.68,3.75,3.67,3.72,3.67,0.01,0.2725,1.7311,11020500,40797485.0,4175535989.92,2342717440.0
2019-08-15,'002141,ом╥А©ь╧и,3.67,3.68,3.45,3.58,3.73,-0.06,-1.6086,2.1068,13411765,48143202.25,4164189424.73,2336351360.0
2019-08-14,'002141,ом╥А©ь╧и,3.73,3.87,3.73,3.87,3.8,-0.07,-1.8421,1.8773,11950856,45308324.9,4232268815.87,2374547840.0
2019-08-13,'002141,ом╥А©ь╧и,3.8,3.8,3.7,3.79,3.83,-0.03,-0.7833,2.0756,13213465,49540540.15,4311694772.2,2419110400.0
2019-08-12,'002141,ом╥А©ь╧и,3.83,3.92,3.71,3.86,3.86,-0.03,-0.7772,2.8748,18301008,69497636.46,4345734467.77,2438208640.0
2019-08-09,'002141,ом╥А©ь╧и,3.86,4.1,3.81,4.06,4.06,-0.2,-4.9261,3.8984,24817210,97345081.03,4379774163.34,2457306880.0
2019-08-08,'002141,ом╥А©ь╧и,4.06,4.23,4.0,4.09,4.16,-0.1,-2.4038,4.1141,26190605,106816307.26,4606705467.14,2584628480.0
2019-08-07,'002141,ом╥А©ь╧и,4.16,4.48,4.13,4.28,4.31,-0.15,-3.4803,5.9557,37914376,163996622.4,4720171119.04,2648289280.0
2019-08-06,'002141,ом╥А©ь╧и,4.31,4.5,3.95,4.15,4.23,0.08,1.8913,7.4032,47129520,197919152.56,4890369596.89,2743780480.0
2019-08-05,'002141,ом╥А©ь╧и,4.23,4.27,3.96,4.07,4.31,-0.08,-1.8561,7.46,47490907,194977091.69,4799597075.37,2692851840.0
2019-08-02,'002141,ом╥А©ь╧и,4.31,4.45,4.1,4.19,4.19,0.12,2.864,11.8249,75278313,325548088.4,4890369596.89,2743780480.0
2019-08-01,'002141,ом╥А©ь╧и,4.19,4.19,3.67,3.7,3.81,0.38,9.9738,4.3887,27939006,111217904.12,4754210814.61,2667387520.0
2019-07-31,'002141,ом╥А©ь╧и,3.81,3.97,3.74,3.92,4.04,-0.23,-5.6931,6.0651,38610890,148055944.66,4323041337.39,2425476480.0
2019-07-30,'002141,ом╥А©ь╧и,4.04,4.4,3.99,4.2,4.2,-0.16,-3.8095,9.6986,61742332,259443399.13,4584012336.76,2571896320.0
2019-07-29,'002141,ом╥А©ь╧и,4.2,4.2,4.1,4.2,3.82,0.38,9.9476,2.8468,18123200,76034311.0,4765557379.8,2673753600.0
2019-07-26,'002141,ом╥А©ь╧и,3.82,3.82,3.82,3.82,3.47,0.35,10.0865,0.7059,4493700,17165934.0,4334387902.58,2431842560.0
2019-07-25,'002141,ом╥А©ь╧и,3.47,3.51,3.45,3.47,3.45,0.02,0.5797,0.6061,3858521,13423433.87,3937258120.93,2209029760.0
2019-07-24,'002141,ом╥А©ь╧и,3.45,3.5,3.43,3.44,3.44,0.01,0.2907,0.5853,3726100,12952558.0,3914564990.55,2196297600.0
2019-07-23,'002141,ом╥А©ь╧и,3.44,3.45,3.32,3.36,3.31,0.13,3.9275,0.7153,4553724,15461552.6,3903218425.36,2189931520.0
2019-07-22,'002141,ом╥А©ь╧и,3.31,3.49,3.25,3.49,3.46,-0.15,-4.3353,0.7533,4795300,16070650.32,3755713077.89,2107172480.0
2019-07-19,'002141,ом╥А©ь╧и,3.46,3.54,3.46,3.46,3.46,0.0,0.0,0.5545,3530044,12346516.79,3925911555.74,2202663680.0
2019-07-18,'002141,ом╥А©ь╧и,3.46,3.53,3.45,3.53,3.53,-0.07,-1.983,0.5882,3744601,13023553.48,3925911555.74,2202663680.0
2019-07-17,'002141,ом╥А©ь╧и,3.53,3.56,3.48,3.52,3.52,0.01,0.2841,0.5755,3663700,12953372.69,4005337512.07,2247226240.0
2019-07-16,'002141,ом╥А©ь╧и,3.52,3.52,3.47,3.48,3.49,0.03,0.8596,0.6181,3934584,13775004.5,3993990946.88,2240860160.0
2019-07-15,'002141,ом╥А©ь╧и,3.49,3.52,3.38,3.39,3.39,0.1,2.9499,1.006,6404239,22162433.51,3959951251.31,2221761920.0
2019-07-12,'002141,ом╥А©ь╧и,3.39,3.42,3.36,3.37,3.38,0.01,0.2959,0.5069,3226962,10963151.42,3846485599.41,2158101120.0
2019-07-11,'002141,ом╥А©ь╧и,3.38,3.45,3.35,3.41,3.39,-0.01,-0.295,0.703,4475634,15229829.92,3835139034.22,2151735040.0
2019-07-10,'002141,ом╥А©ь╧и,3.39,3.48,3.37,3.47,3.44,-0.05,-1.4535,0.596,3794057,12928643.82,3846485599.41,2158101120.0
2019-07-09,'002141,ом╥А©ь╧и,3.44,3.44,3.36,3.37,3.42,0.02,0.5848,0.8318,5295609,18051223.66,3903218425.36,2189931520.0
2019-07-08,'002141,ом╥А©ь╧и,3.42,3.67,3.36,3.66,3.6,-0.18,-5.0,1.805,11491000,39873870.0,3880525294.98,2177199360.0
2019-07-05,'002141,ом╥А©ь╧и,3.6,3.7,3.57,3.68,3.65,-0.05,-1.3699,1.8308,11655319,41995050.21,4084763468.4,2291788800.0
2019-07-04,'002141,ом╥А©ь╧и,3.65,3.74,3.64,3.72,3.7,-0.05,-1.3514,0.7343,4674700,17186560.0,4141496294.35,2323619200.0
2019-07-03,'002141,ом╥А©ь╧и,3.7,3.82,3.69,3.82,3.79,-0.09,-2.3747,0.7401,4711300,17541763.93,4198229120.3,2355449600.0
2019-07-02,'002141,ом╥А©ь╧и,3.79,3.84,3.77,3.8,3.79,0.0,0.0,0.8688,5531000,21055941.0,4300348207.01,2412744320.0
2019-07-01,'002141,ом╥А©ь╧и,3.79,3.79,3.69,3.73,3.65,0.14,3.8356,1.0897,6936907,26057029.32,4300348207.01,2412744320.0
2019-06-28,'002141,ом╥А©ь╧и,3.65,3.81,3.59,3.8,3.74,-0.09,-2.4064,1.0207,6497950,23847515.5,4141496294.35,2323619200.0
2019-06-27,'002141,ом╥А©ь╧и,3.74,3.78,3.72,3.76,3.73,0.01,0.2681,0.5978,3805736,14307779.75,4243615381.06,2380913920.0
2019-06-26,'002141,ом╥А©ь╧и,3.73,3.79,3.71,3.72,3.76,-0.03,-0.7979,0.4392,2796066,10495426.88,4232268815.87,2374547840.0
2019-06-25,'002141,ом╥А©ь╧и,3.76,3.84,3.69,3.77,3.8,-0.04,-1.0526,0.7343,4674354,17530039.66,4266308511.44,2393646080.0
2019-06-24,'002141,ом╥А©ь╧и,3.8,3.85,3.76,3.85,3.8,0.0,0.0,0.7646,4867424,18489935.68,4311694772.2,2419110400.0
2019-06-21,'002141,ом╥А©ь╧и,3.8,3.82,3.71,3.74,3.7,0.1,2.7027,1.4976,9534043,36073037.06,4311694772.2,2419110400.0
2019-06-20,'002141,ом╥А©ь╧и,3.7,3.72,3.58,3.67,3.67,0.03,0.8174,1.3251,8435779,30765953.03,4198229120.3,2355449600.0
2019-06-19,'002141,ом╥А©ь╧и,3.67,3.78,3.66,3.72,3.66,0.01,0.2732,0.6693,4260970,15788459.29,4164189424.73,2336351360.0
2019-06-18,'002141,ом╥А©ь╧и,3.66,3.73,3.64,3.67,3.72,-0.06,-1.6129,0.5158,3283938,12046638.6,4152842859.54,2329985280.0
2019-06-17,'002141,ом╥А©ь╧и,3.72,3.8,3.66,3.8,3.83,-0.11,-2.8721,0.9073,5776250,21414031.5,4220922250.68,2368181760.0
2019-06-14,'002141,ом╥А©ь╧и,3.83,3.86,3.73,3.84,3.81,0.02,0.5249,0.7771,4947214,18803160.2,4345734467.77,2438208640.0
2019-06-13,'002141,ом╥А©ь╧и,3.81,3.86,3.76,3.76,3.79,0.02,0.5277,0.6873,4375684,16725712.46,4323041337.39,2425476480.0
2019-06-12,'002141,ом╥А©ь╧и,3.79,3.95,3.75,3.95,3.85,-0.06,-1.5584,0.9731,6194972,23733711.42,4300348207.01,2412744320.0
2019-06-11,'002141,ом╥А©ь╧и,3.85,3.96,3.61,3.64,3.61,0.24,6.6482,1.244,7919650,30151262.5,4368427598.15,2450940800.0
2019-06-10,'002141,ом╥А©ь╧и,3.61,3.62,3.53,3.6,3.56,0.05,1.4045,0.559,3558500,12804688.0,4096110033.59,2298154880.0
2019-06-06,'002141,ом╥А©ь╧и,3.56,3.78,3.52,3.75,3.74,-0.18,-4.8128,0.7364,4688084,16965812.12,4039377207.64,2266324480.0
2019-06-05,'002141,ом╥А©ь╧и,3.74,3.79,3.71,3.74,3.74,0.0,0.0,0.5511,3508050,13141129.5,4243615381.06,2380913920.0
2019-06-04,'002141,ом╥А©ь╧и,3.74,3.87,3.71,3.85,3.85,-0.11,-2.8571,0.8392,5342581,20103532.13,4243615381.06,2380913920.0
2019-06-03,'002141,ом╥А©ь╧и,3.85,3.96,3.77,3.92,3.91,-0.06,-1.5345,0.8171,5201642,20005719.83,4368427598.15,2450940800.0
2019-05-31,'002141,ом╥А©ь╧и,3.91,3.96,3.88,3.93,3.9,0.01,0.2564,0.5724,3643985,14306512.63,4436506989.29,2489137280.0
2019-05-30,'002141,ом╥А©ь╧и,3.9,3.97,3.86,3.97,3.96,-0.06,-1.5152,0.7632,4858850,18948846.0,4425160424.1,2482771200.0
2019-05-29,'002141,ом╥А©ь╧и,3.96,4.0,3.94,3.96,3.99,-0.03,-0.7519,0.7935,5051381,20047061.95,4493239815.24,2520967680.0
2019-05-28,'002141,ом╥А©ь╧и,3.99,4.1,3.97,3.97,3.97,0.02,0.5038,1.1769,7492250,30156532.5,4527279510.81,2540065920.0
2019-05-27,'002141,ом╥А©ь╧и,3.97,3.97,3.81,3.84,3.84,0.13,3.3854,0.7384,4700750,18365193.5,4504586380.43,2527333760.0
2019-05-24,'002141,ом╥А©ь╧и,3.84,3.93,3.82,3.88,3.89,-0.05,-1.2853,0.5801,3693050,14301561.5,4357081032.96,2444574720.0
2019-05-23,'002141,ом╥А©ь╧и,3.89,4.01,3.85,3.99,3.99,-0.1,-2.5063,0.7132,4540150,17774134.0,4413813858.91,2476405120.0
2019-05-22,'002141,ом╥А©ь╧и,3.99,4.07,3.96,3.96,3.99,0.0,0.0,0.7899,5028285,20145873.3,4527279510.81,2540065920.0
2019-05-21,'002141,ом╥А©ь╧и,3.99,3.99,3.85,3.87,3.85,0.14,3.6364,0.9398,5982900,23639011.0,4527279510.81,2540065920.0
2019-05-20,'002141,ом╥А©ь╧и,3.85,3.93,3.74,3.9,3.92,-0.07,-1.7857,0.7503,4776650,18274366.0,4368427598.15,2450940800.0
2019-05-17,'002141,ом╥А©ь╧и,3.92,4.13,3.85,4.13,4.13,-0.21,-5.0847,1.6096,10246925,40801257.63,4447853554.48,2495503360.0
2019-05-16,'002141,ом╥А©ь╧и,4.13,4.14,4.04,4.08,4.07,0.06,1.4742,1.0408,6625550,27151796.0,4686131423.47,2629191040.0
2019-05-15,'002141,ом╥А©ь╧и,4.07,4.1,4.01,4.04,4.01,0.06,1.4963,1.0373,6603412,26808307.6,4618052032.33,2590994560.0
2019-05-14,'002141,ом╥А©ь╧и,4.01,4.17,3.97,4.0,4.06,-0.05,-1.2315,1.0927,6956312,28247431.34,4549972641.19,2552798080.0
2019-05-13,'002141,ом╥А©ь╧и,4.06,4.14,3.95,4.0,4.04,0.02,0.495,0.8166,5198350,21117846.0,4606705467.14,2584628480.0
2019-05-10,'002141,ом╥А©ь╧и,4.04,4.04,3.85,3.93,3.93,0.11,2.799,1.0882,6927250,27692563.52,4584012336.76,2571896320.0
2019-05-09,'002141,ом╥А©ь╧и,3.93,4.03,3.91,3.98,4.02,-0.09,-2.2388,0.8548,5441553,21569242.73,4459200119.67,2501869440.0
2019-05-08,'002141,ом╥А©ь╧и,4.02,4.09,3.94,4.05,4.02,0.0,0.0,0.8804,5604712,22614006.36,4561319206.38,2559164160.0
2019-05-07,'002141,ом╥А©ь╧и,4.02,4.08,3.91,4.0,3.94,0.08,2.0305,0.9359,5958200,23876644.0,4561319206.38,2559164160.0
2019-05-06,'002141,ом╥А©ь╧и,3.94,4.23,3.9,4.22,4.33,-0.39,-9.0069,1.5145,9641512,39319646.04,4470546684.86,2508235520.0
2019-04-30,'002141,ом╥А©ь╧и,4.33,4.39,4.2,4.29,4.28,0.05,1.1682,1.3733,8742313,37826504.77,4913062727.27,2756512640.0
2019-04-29,'002141,ом╥А©ь╧и,4.28,4.76,4.18,4.67,4.64,-0.36,-7.7586,2.688,17111893,75924038.74,4856329901.32,2724682240.0
2019-04-26,'002141,ом╥А©ь╧и,4.64,4.79,4.5,4.67,4.71,-0.07,-1.4862,1.9319,12298700,57927978.0,5264806248.16,2953861120.0
2019-04-25,'002141,ом╥А©ь╧и,4.71,5.03,4.66,5.03,5.1,-0.39,-7.6471,3.6862,23466800,115052140.0,5344232204.49,2998423680.0
