ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'300155,°²¾Ó±¦,5.25,5.39,5.25,5.37,5.36,-0.11,-2.0522,0.7176,3899344,20740457.91,2852695660.5,2852695660.5
2019-12-26,'300155,°²¾Ó±¦,5.36,5.37,5.29,5.34,5.34,0.02,0.3745,0.7449,4047784,21559258.6,2912466426.72,2912466426.72
2019-12-25,'300155,°²¾Ó±¦,5.34,5.37,5.25,5.27,5.31,0.03,0.565,1.0823,5880833,31277966.51,2901599014.68,2901599014.68
2019-12-24,'300155,°²¾Ó±¦,5.31,5.31,5.16,5.2,5.17,0.14,2.7079,0.7638,4150277,21744419.56,2885297896.62,2885297896.62
2019-12-23,'300155,°²¾Ó±¦,5.17,5.33,5.15,5.24,5.25,-0.08,-1.5238,0.9773,5310527,27838084.12,2809226012.34,2809226012.34
2019-12-20,'300155,°²¾Ó±¦,5.25,5.4,5.25,5.4,5.45,-0.2,-3.6697,1.8844,10239323,54347532.74,2852695660.5,2852695660.5
2019-12-19,'300155,°²¾Ó±¦,5.45,5.48,5.26,5.3,5.27,0.18,3.4156,2.0119,10932223,58993953.58,2961369780.9,2961369780.9
2019-12-18,'300155,°²¾Ó±¦,5.27,5.35,5.22,5.26,5.25,0.02,0.381,1.2474,6778016,35835370.27,2863563072.54,2863563072.54
2019-12-17,'300155,°²¾Ó±¦,5.25,5.27,5.2,5.21,5.21,0.04,0.7678,1.0398,5650020,29579513.56,2852695660.5,2852695660.5
2019-12-16,'300155,°²¾Ó±¦,5.21,5.23,5.08,5.15,5.1,0.11,2.1569,1.1165,6066580,31328806.93,2830960836.42,2830960836.42
2019-12-13,'300155,°²¾Ó±¦,5.1,5.12,5.06,5.07,5.05,0.05,0.9901,0.676,3673160,18670668.15,2771190070.2,2771190070.2
2019-12-12,'300155,°²¾Ó±¦,5.05,5.08,5.04,5.05,5.05,0.0,0.0,0.5531,3005630,15210827.45,2744021540.1,2744021540.1
2019-12-11,'300155,°²¾Ó±¦,5.05,5.13,5.04,5.1,5.1,-0.05,-0.9804,0.6208,3373336,17094597.32,2744021540.1,2744021540.1
2019-12-10,'300155,°²¾Ó±¦,5.1,5.1,4.99,5.0,5.02,0.08,1.5936,0.7506,4078464,20591476.56,2771190070.2,2771190070.2
2019-12-09,'300155,°²¾Ó±¦,5.02,5.07,5.0,5.03,5.03,-0.01,-0.1988,0.6919,3759500,18909930.0,2727720422.04,2727720422.04
2019-12-06,'300155,°²¾Ó±¦,5.03,5.04,4.95,4.95,4.98,0.05,1.004,0.8863,4816100,24033920.0,2733154128.06,2733154128.06
2019-12-05,'300155,°²¾Ó±¦,4.98,4.98,4.9,4.91,4.9,0.08,1.6327,0.8339,4531300,22449324.0,2705985597.96,2705985597.96
2019-12-04,'300155,°²¾Ó±¦,4.9,4.93,4.88,4.9,4.93,-0.03,-0.6085,0.4923,2675206,13106810.34,2662515949.8,2662515949.8
2019-12-03,'300155,°²¾Ó±¦,4.93,4.93,4.81,4.87,4.88,0.05,1.0246,0.5467,2970403,14475478.64,2678817067.86,2678817067.86
2019-12-02,'300155,°²¾Ó±¦,4.88,4.89,4.83,4.84,4.84,0.04,0.8264,0.6634,3604800,17524762.0,2651648537.76,2651648537.76
2019-11-29,'300155,°²¾Ó±¦,4.84,4.85,4.79,4.83,4.83,0.01,0.207,0.4865,2643550,12731696.0,2629913713.68,2629913713.68
2019-11-28,'300155,°²¾Ó±¦,4.83,4.85,4.78,4.8,4.82,0.01,0.2075,0.5811,3157423,15220299.08,2624480007.66,2624480007.66
2019-11-27,'300155,°²¾Ó±¦,4.82,4.84,4.77,4.82,4.82,0.0,0.0,0.5216,2834075,13618901.25,2619046301.64,2619046301.64
2019-11-26,'300155,°²¾Ó±¦,4.82,4.85,4.78,4.78,4.81,0.01,0.2079,0.4906,2665700,12852666.0,2619046301.64,2619046301.64
