»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'603711,œ„∆Æ∆Æ,24.99,25.8,24.93,25.6,25.62,-0.63,-2.459,5.2881,2448255,62097575.0,10479556500.0,1156981022.4
2019-12-26,'603711,œ„∆Æ∆Æ,25.62,25.67,24.85,25.0,25.0,0.62,2.48,5.4888,2541205,64444217.0,10743747000.0,1186148611.2
2019-12-25,'603711,œ„∆Æ∆Æ,25.0,25.13,24.8,25.07,25.02,-0.02,-0.0799,3.7766,1748472,43647769.0,10483750000.0,1157444000.0
2019-12-24,'603711,œ„∆Æ∆Æ,25.02,25.09,24.7,24.95,24.95,0.07,0.2806,3.8893,1800658,44867100.0,10492137000.0,1158369955.2
2019-12-23,'603711,œ„∆Æ∆Æ,24.95,25.6,24.75,25.09,25.32,-0.37,-1.4613,4.6082,2133484,53660890.0,10462782500.0,1155129112.0
2019-12-20,'603711,œ„∆Æ∆Æ,25.32,25.47,25.02,25.2,25.29,0.03,0.1186,6.2831,2908924,73558499.0,10617942000.0,1172259283.2
2019-12-19,'603711,œ„∆Æ∆Æ,25.29,25.87,25.07,25.32,25.51,-0.22,-0.8624,8.4449,3909791,99125737.0,10605361500.0,1170870350.4
2019-12-18,'603711,œ„∆Æ∆Æ,25.51,25.56,24.68,24.7,24.62,0.89,3.6149,12.3866,5734716,144205404.0,10697618500.0,1181055857.6
2019-12-17,'603711,œ„∆Æ∆Æ,24.62,24.8,23.95,24.18,24.18,0.44,1.8197,7.7526,3589284,87403560.0,10324397000.0,1139850851.2
2019-12-16,'603711,œ„∆Æ∆Æ,24.18,24.18,23.75,24.13,23.97,0.21,0.8761,5.706,2641735,63459124.0,10139883000.0,1119479836.8
2019-12-13,'603711,œ„∆Æ∆Æ,23.97,24.1,23.66,23.66,23.95,0.02,0.0835,4.3684,2022480,48332657.0,10051819500.0,1109757307.2
2019-12-12,'603711,œ„∆Æ∆Æ,23.95,24.48,23.5,23.73,23.63,0.32,1.3542,6.3452,2937688,70628332.0,10043432500.0,1108831352.0
2019-12-11,'603711,œ„∆Æ∆Æ,23.63,23.64,23.27,23.51,23.51,0.12,0.5104,3.9521,1829734,43085569.0,9909240500.0,1094016068.8
2019-12-10,'603711,œ„∆Æ∆Æ,23.51,23.71,23.3,23.61,23.71,-0.2,-0.8435,4.7881,2216781,51958156.0,9858918500.0,1088460337.6
2019-12-09,'603711,œ„∆Æ∆Æ,23.71,24.06,23.6,23.91,23.8,-0.09,-0.3782,3.7079,1716660,40802364.0,9942788500.0,1097719889.6
2019-12-06,'603711,œ„∆Æ∆Æ,23.8,24.19,23.7,23.83,23.83,-0.03,-0.1259,4.073,1885702,45044105.0,9980530000.0,1101886688.0
2019-12-05,'603711,œ„∆Æ∆Æ,23.83,23.9,23.51,23.51,23.49,0.34,1.4474,3.6221,1676954,39842232.0,9993110500.0,1103275620.8
2019-12-04,'603711,œ„∆Æ∆Æ,23.49,23.7,23.15,23.35,23.41,0.08,0.3417,2.6908,1245780,29220428.0,9850531500.0,1087534382.4
2019-12-03,'603711,œ„∆Æ∆Æ,23.41,23.98,22.93,23.93,24.11,-0.7,-2.9034,5.2889,2448645,57034927.0,9816983500.0,1083830561.6
2019-12-02,'603711,œ„∆Æ∆Æ,24.11,24.4,24.02,24.3,24.27,-0.16,-0.6593,2.5794,1194200,28841102.0,10110528500.0,1116238993.6
2019-11-29,'603711,œ„∆Æ∆Æ,24.27,24.86,24.25,24.86,24.77,-0.5,-2.0186,3.1479,1457400,35581003.0,10177624500.0,1123646635.2
2019-11-28,'603711,œ„∆Æ∆Æ,24.77,24.98,24.62,24.81,24.82,-0.05,-0.2015,2.5238,1168451,28925081.0,10387299500.0,1146795515.2
2019-11-27,'603711,œ„∆Æ∆Æ,24.82,24.82,24.39,24.63,24.67,0.15,0.608,3.2373,1498800,36910627.0,10408267000.0,1149110403.2
2019-11-26,'603711,œ„∆Æ∆Æ,24.67,25.19,24.62,25.06,24.97,-0.3,-1.2014,3.9953,1849750,45841982.0,10345364500.0,1142165739.2
2019-11-25,'603711,œ„∆Æ∆Æ,24.97,25.66,24.8,25.51,25.65,-0.68,-2.6511,4.2739,1978705,49542641.0,10471169500.0,1156055067.2
2019-11-22,'603711,œ„∆Æ∆Æ,25.65,26.33,25.3,25.95,25.9,-0.25,-0.9653,4.3338,2006454,51783838.0,10756327500.0,1187537544.0
2019-11-21,'603711,œ„∆Æ∆Æ,25.9,26.41,25.63,26.05,26.05,-0.15,-0.5758,3.9714,1838673,47770816.0,10861165000.0,1199111984.0
2019-11-20,'603711,œ„∆Æ∆Æ,26.05,26.8,26.03,26.72,26.72,-0.67,-2.5075,7.1708,3319942,87209856.0,10924067500.0,1206056648.0
2019-11-19,'603711,œ„∆Æ∆Æ,26.72,27.05,26.2,26.55,26.56,0.16,0.6024,7.8248,3622725,96939508.0,11205032000.0,1237076147.2
2019-11-18,'603711,œ„∆Æ∆Æ,26.56,26.67,25.48,26.19,25.88,0.68,2.6275,9.791,4533027,119229574.0,11137936000.0,1229668505.6
2019-11-15,'603711,œ„∆Æ∆Æ,25.88,26.45,24.6,24.89,24.85,1.03,4.1449,11.7198,5425991,141120495.0,10852778000.0,1198186028.8
2019-11-14,'603711,œ„∆Æ∆Æ,24.85,24.9,24.55,24.6,24.55,0.3,1.222,3.2257,1493433,36937115.0,10420847500.0,1150499336.0
2019-11-13,'603711,œ„∆Æ∆Æ,24.55,24.94,24.31,24.4,24.44,0.11,0.4501,2.9317,1357329,33352167.0,10295042500.0,1136610008.0
2019-11-12,'603711,œ„∆Æ∆Æ,24.44,24.98,24.0,24.79,24.76,-0.32,-1.2924,4.4609,2065285,50398348.0,10248914000.0,1131517254.4
2019-11-11,'603711,œ„∆Æ∆Æ,24.76,25.82,24.7,25.8,25.82,-1.06,-4.1053,5.5084,2550282,63926858.0,10383106000.0,1146332537.6
2019-11-08,'603711,œ„∆Æ∆Æ,25.82,26.3,25.72,26.25,26.25,-0.43,-1.6381,7.1796,3324007,86136007.0,10827617000.0,1195408163.2
2019-11-07,'603711,œ„∆Æ∆Æ,26.25,26.26,25.01,25.16,25.0,1.25,5.0,12.0708,5588507,144258759.0,11007937500.0,1215316200.0
2019-11-06,'603711,œ„∆Æ∆Æ,25.0,25.19,24.8,25.14,25.14,-0.14,-0.5569,4.0218,1862002,46511635.0,10483750000.0,1157444000.0
2019-11-05,'603711,œ„∆Æ∆Æ,25.14,25.42,24.94,25.25,25.19,-0.05,-0.1985,4.7521,2200121,55199142.0,10542459000.0,1163925686.4
2019-11-04,'603711,œ„∆Æ∆Æ,25.19,25.47,24.89,25.24,25.19,0.0,0.0,5.2567,2433734,61222588.0,10563426500.0,1166240574.4
2019-11-01,'603711,œ„∆Æ∆Æ,25.19,25.4,24.5,25.0,24.73,0.46,1.8601,6.8747,3182846,79653650.0,10563426500.0,1166240574.4
2019-10-31,'603711,œ„∆Æ∆Æ,24.73,25.94,24.7,25.94,25.68,-0.95,-3.6994,8.083,3742264,94008379.0,10370525500.0,1144943604.8
2019-10-30,'603711,œ„∆Æ∆Æ,25.68,25.85,24.92,25.28,25.45,0.23,0.9037,7.6792,3555314,90690961.0,10768908000.0,1188926476.8
2019-10-29,'603711,œ„∆Æ∆Æ,25.45,26.4,25.33,26.03,26.68,-1.23,-4.6102,14.6015,6760153,174471782.0,10672457500.0,1178277992.0
2019-10-28,'603711,œ„∆Æ∆Æ,26.68,27.62,25.88,27.3,28.4,-1.72,-6.0563,18.3906,8514447,225286412.0,11188258000.0,1235224236.8
2019-10-25,'603711,œ„∆Æ∆Æ,28.4,28.85,27.6,28.0,27.6,0.8,2.8986,7.6174,3526676,100277626.0,11909540000.0,1314856384.0
2019-10-24,'603711,œ„∆Æ∆Æ,27.6,27.93,27.0,27.93,27.93,-0.33,-1.1815,5.7009,2639381,72290663.0,11574060000.0,1277818176.0
2019-10-23,'603711,œ„∆Æ∆Æ,27.93,29.2,27.55,28.85,29.3,-1.37,-4.6758,10.9106,5051381,142768326.0,11712445500.0,1293096436.8
2019-10-22,'603711,œ„∆Æ∆Æ,29.3,29.98,28.81,29.98,30.17,-0.87,-2.8837,11.22,5194594,151937975.0,12286955000.0,1356524368.0
2019-10-21,'603711,œ„∆Æ∆Æ,30.17,30.2,28.1,28.5,28.15,2.02,7.1758,16.9086,7828293,229306194.0,12651789500.0,1396803419.2
2019-10-18,'603711,œ„∆Æ∆Æ,28.15,29.05,26.64,26.87,26.77,1.38,5.155,14.9466,6919937,193905309.0,11804702500.0,1303281944.0
2019-10-17,'603711,œ„∆Æ∆Æ,26.77,27.98,26.55,27.61,27.79,-1.02,-3.6704,7.8032,3612692,97375956.0,11225999500.0,1239391035.2
2019-10-16,'603711,œ„∆Æ∆Æ,27.79,28.21,27.64,28.0,28.09,-0.3,-1.068,4.8308,2236563,62153032.0,11653736500.0,1286614750.4
2019-10-15,'603711,œ„∆Æ∆Æ,28.09,28.85,27.92,28.03,28.51,-0.42,-1.4732,7.4884,3466984,98064502.0,11779541500.0,1300504078.4
2019-10-14,'603711,œ„∆Æ∆Æ,28.51,28.84,27.44,27.82,27.73,0.78,2.8128,9.932,4598297,129268597.0,11955668500.0,1319949137.6
2019-10-11,'603711,œ„∆Æ∆Æ,27.73,28.27,27.68,28.06,28.06,-0.33,-1.1761,6.4273,2975677,82901753.0,11628575500.0,1283836884.8
2019-10-10,'603711,œ„∆Æ∆Æ,28.06,29.1,27.62,28.7,28.7,-0.64,-2.23,11.3203,5241051,147170532.0,11766961000.0,1299115145.6
