хуфз,╧иф╠╢ЗбК,цШЁф,йуел╪ш,вН╦ъ╪ш,вН╣м╪ш,©╙ел╪ш,г╟йуел,уг╣Ь╤Н,уг╣Ь╥Ы,╩╩йжбй,Ёи╫╩а©,Ёи╫╩╫П╤Н,вэйпж╣,аВм╗йпж╣
2019-09-23,'002181,та ╢╚ ц╫,4.43,4.56,4.39,4.56,4.56,-0.13,-2.8509,0.4488,5091300,22617539.63,5143487710.82,5025536316.11
2019-09-20,'002181,та ╢╚ ц╫,4.56,4.6,4.52,4.55,4.55,0.01,0.2198,0.2826,3205997,14624556.32,5294425273.44,5173012551.12
2019-09-19,'002181,та ╢╚ ц╫,4.55,4.56,4.48,4.54,4.54,0.01,0.2203,0.2872,3257679,14724166.08,5282814691.7,5161668225.35
2019-09-18,'002181,та ╢╚ ц╫,4.54,4.61,4.54,4.54,4.54,0.0,0.0,0.2613,2964800,13539481.0,5271204109.96,5150323899.58
2019-09-17,'002181,та ╢╚ ц╫,4.54,4.7,4.5,4.7,4.7,-0.16,-3.4043,0.5129,5818118,26658747.36,5271204109.96,5150323899.58
2019-09-16,'002181,та ╢╚ ц╫,4.7,4.75,4.66,4.7,4.66,0.04,0.8584,0.5524,6266408,29458968.43,5456973417.8,5331833111.9
2019-09-12,'002181,та ╢╚ ц╫,4.66,4.68,4.63,4.65,4.66,0.0,0.0,0.3002,3405003,15848029.47,5410531090.84,5286455808.82
2019-09-11,'002181,та ╢╚ ц╫,4.66,4.77,4.65,4.75,4.75,-0.09,-1.8947,0.6556,7437301,35018856.71,5410531090.84,5286455808.82
2019-09-10,'002181,та ╢╚ ц╫,4.75,4.76,4.61,4.67,4.7,0.05,1.0638,0.9193,10429047,48870443.36,5515026326.5,5388554740.75
2019-09-09,'002181,та ╢╚ ц╫,4.7,4.7,4.6,4.65,4.63,0.07,1.5119,0.8042,9123092,42470586.24,5456973417.8,5331833111.9
2019-09-06,'002181,та ╢╚ ц╫,4.63,4.7,4.53,4.67,4.66,-0.03,-0.6438,0.7398,8392719,38806161.94,5375699345.62,5252422831.51
2019-09-05,'002181,та ╢╚ ц╫,4.66,4.8,4.65,4.71,4.7,-0.04,-0.8511,1.2019,13635056,64443442.96,5410531090.84,5286455808.82
2019-09-04,'002181,та ╢╚ ц╫,4.7,4.71,4.6,4.7,4.77,-0.07,-1.4675,1.0906,12372656,57553319.08,5456973417.8,5331833111.9
2019-09-03,'002181,та ╢╚ ц╫,4.77,4.96,4.58,4.6,4.61,0.16,3.4707,1.7365,19699758,93489972.72,5538247489.98,5411243392.29
2019-09-02,'002181,та ╢╚ ц╫,4.61,4.72,4.41,4.42,4.41,0.2,4.5351,1.053,11945220,54671314.96,5352478182.14,5229734179.97
2019-08-30,'002181,та ╢╚ ц╫,4.41,4.65,4.41,4.65,4.61,-0.2,-4.3384,0.8417,9548660,43002265.4,5120266547.34,5002847664.57
2019-08-29,'002181,та ╢╚ ц╫,4.61,4.76,4.41,4.47,4.43,0.18,4.0632,1.6554,18779443,86567097.21,5352478182.14,5229734179.97
2019-08-28,'002181,та ╢╚ ц╫,4.43,4.47,4.35,4.38,4.39,0.04,0.9112,0.5583,6333642,27973212.8,5143487710.82,5025536316.11
2019-08-27,'002181,та ╢╚ ц╫,4.39,4.42,4.32,4.34,4.31,0.08,1.8561,0.5349,6067607,26576202.24,5097045383.86,4980159013.03
2019-08-26,'002181,та ╢╚ ц╫,4.31,4.33,4.24,4.31,4.39,-0.08,-1.8223,0.4954,5619940,24115799.46,5004160729.94,4889404406.87
2019-08-23,'002181,та ╢╚ ц╫,4.39,4.5,4.33,4.47,4.51,-0.12,-2.6608,0.6545,7424900,32697380.0,5097045383.86,4980159013.03
2019-08-22,'002181,та ╢╚ ц╫,4.51,4.51,4.38,4.45,4.45,0.06,1.3483,0.9143,10372418,46212521.3,5236372364.74,5116290922.27
2019-08-21,'002181,та ╢╚ ц╫,4.45,4.64,4.4,4.63,4.51,-0.06,-1.3304,1.3883,15749826,70645187.28,5166708874.3,5048224967.65
2019-08-20,'002181,та ╢╚ ц╫,4.51,4.51,4.09,4.09,4.1,0.41,10.0,0.954,10822564,47228271.0,5236372364.74,5116290922.27
2019-08-19,'002181,та ╢╚ ц╫,4.1,4.12,4.0,4.0,3.98,0.12,3.0151,0.4635,5258142,21379652.42,4760338513.4,4651173565.7
2019-08-16,'002181,та ╢╚ ц╫,3.98,4.02,3.93,3.94,3.95,0.03,0.7595,0.2882,3269044,13024026.5,4621011532.52,4515041656.46
2019-08-15,'002181,та ╢╚ ц╫,3.95,3.97,3.86,3.93,3.99,-0.04,-1.0025,0.2893,3282440,12802254.0,4586179787.3,4481008679.15
2019-08-14,'002181,та ╢╚ ц╫,3.99,4.05,3.98,4.03,4.0,-0.01,-0.25,0.2962,3359876,13483482.28,4632622114.26,4526385982.23
2019-08-13,'002181,та ╢╚ ц╫,4.0,4.04,3.9,3.95,3.98,0.02,0.5025,0.2804,3180760,12593676.96,4644232696.0,4537730308.0
2019-08-12,'002181,та ╢╚ ц╫,3.98,3.98,3.92,3.96,3.96,0.02,0.5051,0.2021,2292661,9066776.35,4621011532.52,4515041656.46
2019-08-09,'002181,та ╢╚ ц╫,3.96,4.03,3.94,3.99,3.99,-0.03,-0.7519,0.1814,2057902,8188663.9,4597790369.04,4492353004.92
2019-08-08,'002181,та ╢╚ ц╫,3.99,4.04,3.96,3.97,3.98,0.01,0.2513,0.229,2598100,10406923.0,4632622114.26,4526385982.23
2019-08-07,'002181,та ╢╚ ц╫,3.98,4.07,3.96,4.07,4.02,-0.04,-0.995,0.2312,2623100,10472218.0,4621011532.52,4515041656.46
2019-08-06,'002181,та ╢╚ ц╫,4.02,4.17,3.92,4.17,4.24,-0.22,-5.1887,0.5585,6335696,25388822.04,4667453859.48,4560418959.54
2019-08-05,'002181,та ╢╚ ц╫,4.24,4.35,4.23,4.34,4.35,-0.11,-2.5287,0.2939,3334560,14292703.4,4922886657.76,4809994126.48
2019-08-02,'002181,та ╢╚ ц╫,4.35,4.39,4.29,4.38,4.42,-0.07,-1.5837,0.359,4072100,17649827.0,5050603056.9,4934781709.95
2019-08-01,'002181,та ╢╚ ц╫,4.42,4.5,4.41,4.49,4.46,-0.04,-0.8969,0.2535,2875900,12765769.98,5131877129.08,5014191990.34
2019-07-31,'002181,та ╢╚ ц╫,4.46,4.55,4.46,4.5,4.55,-0.09,-1.978,0.2404,2727440,12219519.2,5178319456.04,5059569293.42
2019-07-30,'002181,та ╢╚ ц╫,4.55,4.55,4.47,4.5,4.48,0.07,1.5625,0.3126,3546702,16078227.04,5282814691.7,5161668225.35
2019-07-29,'002181,та ╢╚ ц╫,4.48,4.54,4.46,4.51,4.53,-0.05,-1.1038,0.2101,2383700,10709167.0,5201540619.52,5082257944.96
2019-07-26,'002181,та ╢╚ ц╫,4.53,4.58,4.48,4.48,4.52,0.01,0.2212,0.2533,2873100,13044246.0,5259593528.22,5138979573.81
2019-07-25,'002181,та ╢╚ ц╫,4.52,4.55,4.49,4.49,4.51,0.01,0.2217,0.2112,2396016,10832561.84,5247982946.48,5127635248.04
2019-07-24,'002181,та ╢╚ ц╫,4.52,4.62,4.5,4.53,4.49,0.03,0.6682,0.4264,4837784,22062325.92,5247982946.48,5127635248.04
2019-07-23,'002181,та ╢╚ ц╫,4.49,4.51,4.39,4.45,4.5,-0.01,-0.2222,0.4255,4826490,21432032.4,5213151201.26,5093602270.73
2019-07-22,'002181,та ╢╚ ц╫,4.5,4.59,4.41,4.54,4.55,-0.05,-1.0989,0.2977,3377302,15211511.02,5224761783.0,5104946596.5
2019-07-19,'002181,та ╢╚ ц╫,4.55,4.63,4.54,4.58,4.6,-0.05,-1.087,0.2634,2988339,13708895.23,5282814691.7,5161668225.35
2019-07-18,'002181,та ╢╚ ц╫,4.6,4.63,4.54,4.63,4.61,-0.01,-0.2169,0.2828,3208001,14698723.67,5340867600.4,5218389854.2
2019-07-17,'002181,та ╢╚ ц╫,4.61,4.67,4.59,4.59,4.63,-0.02,-0.432,0.3331,3779300,17509527.0,5352478182.14,5229734179.97
2019-07-16,'002181,та ╢╚ ц╫,4.63,4.71,4.6,4.69,4.61,0.02,0.4338,0.3436,3897413,18107505.75,5375699345.62,5252422831.51
2019-07-15,'002181,та ╢╚ ц╫,4.61,4.68,4.47,4.52,4.5,0.11,2.4444,0.498,5649429,25953630.4,5352478182.14,5229734179.97
2019-07-12,'002181,та ╢╚ ц╫,4.5,4.52,4.45,4.47,4.55,-0.05,-1.0989,0.2674,3033800,13607707.0,5224761783.0,5104946596.5
2019-07-11,'002181,та ╢╚ ц╫,4.55,4.69,4.45,4.49,4.53,0.02,0.4415,0.6798,7711400,35131589.9,5282814691.7,5161668225.35
2019-07-10,'002181,та ╢╚ ц╫,4.53,4.55,4.35,4.47,4.45,0.08,1.7978,0.4881,5537095,24546185.1,5259593528.22,5138979573.81
2019-07-09,'002181,та ╢╚ ц╫,4.45,4.46,4.39,4.46,4.47,-0.02,-0.4474,0.3668,4161044,18411437.79,5166708874.3,5048224967.65
2019-07-08,'002181,та ╢╚ ц╫,4.47,4.74,4.44,4.74,4.73,-0.26,-5.4968,0.6816,7732785,34931759.1,5189930037.78,5070913619.19
2019-07-05,'002181,та ╢╚ ц╫,4.73,4.76,4.71,4.76,4.75,-0.02,-0.4211,0.254,2881202,13616117.42,5491805163.02,5365866089.21
2019-07-04,'002181,та ╢╚ ц╫,4.75,4.84,4.73,4.84,4.8,-0.05,-1.0417,0.3785,4293904,20475806.96,5515026326.5,5388554740.75
2019-07-03,'002181,та ╢╚ ц╫,4.8,4.89,4.77,4.86,4.89,-0.09,-1.8405,0.3946,4476216,21529001.8,5573079235.2,5445276369.6
2019-07-02,'002181,та ╢╚ ц╫,4.89,4.92,4.86,4.91,4.9,-0.01,-0.2041,0.3776,4283555,20952100.4,5677574470.86,5547375301.53
2019-07-01,'002181,та ╢╚ ц╫,4.9,4.95,4.82,4.87,4.77,0.13,2.7254,0.6153,6980352,34189689.95,5689185052.6,5558719627.3
2019-06-28,'002181,та ╢╚ ц╫,4.77,4.9,4.73,4.9,4.86,-0.09,-1.8519,0.4433,5028400,24049590.0,5538247489.98,5411243392.29
2019-06-27,'002181,та ╢╚ ц╫,4.86,4.93,4.82,4.87,4.86,0.0,0.0,0.3965,4497880,21966363.24,5642742725.64,5513342324.22
2019-06-26,'002181,та ╢╚ ц╫,4.86,4.94,4.84,4.84,4.88,-0.02,-0.4098,0.3306,3750402,18337731.68,5642742725.64,5513342324.22
2019-06-25,'002181,та ╢╚ ц╫,4.88,4.96,4.81,4.91,4.94,-0.06,-1.2146,0.4838,5488636,26688419.6,5665963889.12,5536030975.76
2019-06-24,'002181,та ╢╚ ц╫,4.94,5.04,4.87,4.97,4.93,0.01,0.2028,0.5685,6449103,31914355.91,5735627379.56,5604096930.38
2019-06-21,'002181,та ╢╚ ц╫,4.93,5.01,4.87,4.87,4.87,0.06,1.232,0.8271,9382760,46478226.74,5724016797.82,5592752604.61
2019-06-20,'002181,та ╢╚ ц╫,4.87,4.89,4.72,4.74,4.73,0.14,2.9598,0.8825,10011607,48375978.49,5654353307.38,5524686649.99
2019-06-19,'002181,та ╢╚ ц╫,4.73,5.04,4.72,4.82,4.79,-0.06,-1.2526,0.953,10810900,52189360.62,5491805163.02,5365866089.21
2019-06-18,'002181,та ╢╚ ц╫,4.79,4.8,4.61,4.66,4.61,0.18,3.9046,0.7947,9015400,42823446.06,5561468653.46,5433932043.83
2019-06-17,'002181,та ╢╚ ц╫,4.61,4.71,4.21,4.68,4.68,-0.07,-1.4957,0.4781,5423193,25045060.62,5352478182.14,5229734179.97
2019-06-14,'002181,та ╢╚ ц╫,4.68,4.84,4.66,4.79,4.79,-0.11,-2.2965,0.4374,4962000,23568005.0,5433752254.32,5309144460.36
2019-06-13,'002181,та ╢╚ ц╫,4.79,4.92,4.7,4.73,4.73,0.06,1.2685,0.7356,8344960,40145266.26,5561468653.46,5433932043.83
2019-06-12,'002181,та ╢╚ ц╫,4.73,4.87,4.64,4.68,4.7,0.03,0.6383,0.9798,11115081,52862442.89,5491805163.02,5365866089.21
2019-06-11,'002181,та ╢╚ ц╫,4.7,4.73,4.51,4.57,4.55,0.15,3.2967,0.7168,8131544,37691689.04,5456973417.8,5331833111.9
2019-06-10,'002181,та ╢╚ ц╫,4.55,4.63,4.3,4.3,4.48,0.07,1.5625,0.7418,8414747,37685690.39,5282814691.7,5161668225.35
2019-06-06,'002181,та ╢╚ ц╫,4.48,4.69,4.43,4.67,4.67,-0.19,-4.0685,0.5873,6662347,30150969.15,5201540619.52,5082257944.96
2019-06-05,'002181,та ╢╚ ц╫,4.67,4.79,4.59,4.78,4.72,-0.05,-1.0593,0.4979,5648207,26412371.13,5422141672.58,5297800134.59
2019-06-04,'002181,та ╢╚ ц╫,4.72,4.89,4.69,4.87,4.86,-0.14,-2.8807,0.6465,7333845,34890525.83,5480194581.28,5354521763.44
2019-06-03,'002181,та ╢╚ ц╫,4.86,5.02,4.81,4.97,4.99,-0.13,-2.6052,0.6291,7136300,34972463.0,5642742725.64,5513342324.22
2019-05-31,'002181,та ╢╚ ц╫,4.99,5.05,4.94,4.97,4.99,0.0,0.0,0.5132,5821799,29052640.98,5793680288.26,5660818559.23
2019-05-30,'002181,та ╢╚ ц╫,4.99,5.06,4.91,5.05,5.05,-0.06,-1.1881,0.6684,7582569,37626866.17,5793680288.26,5660818559.23
2019-05-29,'002181,та ╢╚ ц╫,5.05,5.13,5.04,5.05,5.13,-0.08,-1.5595,0.6951,7885256,40041129.8,5863343778.7,5728884513.85
2019-05-28,'002181,та ╢╚ ц╫,5.13,5.28,5.08,5.1,5.05,0.08,1.5842,1.3034,14785910,76718704.06,5956228432.62,5819639120.01
2019-05-27,'002181,та ╢╚ ц╫,5.05,5.09,4.86,4.91,4.93,0.12,2.4341,0.7598,8619600,43241322.39,5863343778.7,5728884513.85
2019-05-24,'002181,та ╢╚ ц╫,4.93,4.99,4.88,4.88,4.93,0.0,0.0,0.4183,4744900,23438998.98,5724016797.82,5592752604.61
2019-05-23,'002181,та ╢╚ ц╫,4.93,5.1,4.9,5.07,5.17,-0.24,-4.6422,0.9483,10758200,53655985.0,5724016797.82,5592752604.61
2019-05-22,'002181,та ╢╚ ц╫,5.17,5.37,4.91,5.04,5.05,0.12,2.3762,1.3543,15363710,78584248.06,6002670759.58,5865016423.09
2019-05-21,'002181,та ╢╚ ц╫,5.05,5.07,4.87,4.87,4.9,0.15,3.0612,0.7115,8071202,40387426.64,5863343778.7,5728884513.85
2019-05-20,'002181,та ╢╚ ц╫,4.9,5.02,4.78,5.02,4.99,-0.09,-1.8036,0.708,8032143,39275440.36,5689185052.6,5558719627.3
2019-05-17,'002181,та ╢╚ ц╫,4.99,5.26,4.91,5.23,5.32,-0.33,-6.203,1.4679,16652523,85118988.02,5793680288.26,5660818559.23
2019-05-16,'002181,та ╢╚ ц╫,5.32,5.5,5.06,5.1,5.11,0.21,4.1096,1.7995,20414169,107544861.9,6176829485.68,6035181309.64
2019-05-15,'002181,та ╢╚ ц╫,5.11,5.14,5.01,5.04,5.0,0.11,2.2,0.8976,10183114,51809053.32,5933007269.14,5796950468.47
2019-05-14,'002181,та ╢╚ ц╫,5.0,5.12,4.92,4.92,5.01,-0.01,-0.1996,0.9152,10382031,52323398.18,5805290870.0,5672162885.0
2019-05-13,'002181,та ╢╚ ц╫,5.01,5.07,4.96,5.0,5.04,-0.03,-0.5952,0.8081,9167721,45892732.14,5816901451.74,5683507210.77
2019-05-10,'002181,та ╢╚ ц╫,5.04,5.06,4.81,4.91,4.9,0.14,2.8571,1.2356,14017352,69881957.2,5851733196.96,5717540188.08
2019-05-09,'002181,та ╢╚ ц╫,4.9,5.02,4.81,4.84,4.91,-0.01,-0.2037,0.6711,7613403,37426793.78,5689185052.6,5558719627.3
2019-05-08,'002181,та ╢╚ ц╫,4.91,5.01,4.74,4.75,4.88,0.03,0.6148,0.9003,10213758,50180290.01,5700795634.34,5570063953.07
2019-05-07,'002181,та ╢╚ ц╫,4.88,4.92,4.74,4.82,4.73,0.15,3.1712,0.9725,11032212,53544565.51,5665963889.12,5536030975.76
2019-05-06,'002181,та ╢╚ ц╫,4.73,5.09,4.65,5.09,5.17,-0.44,-8.5106,1.4002,15884422,77024253.28,5491805163.02,5365866089.21
2019-04-30,'002181,та ╢╚ ц╫,5.17,5.24,5.07,5.09,5.0,0.17,3.4,0.8466,9603915,49559727.35,6002670759.58,5865016423.09
2019-04-29,'002181,та ╢╚ ц╫,5.0,5.43,5.0,5.36,5.37,-0.37,-6.8901,1.4934,16941911,87578416.46,5805290870.0,5672162885.0
2019-04-26,'002181,та ╢╚ ц╫,5.37,5.74,5.36,5.68,5.75,-0.38,-6.6087,1.5248,17298193,95281568.57,6234882394.38,6091902938.49
2019-04-25,'002181,та ╢╚ ц╫,5.75,6.13,5.66,6.06,6.06,-0.31,-5.1155,1.6351,18548740,109924781.8,6676084500.5,6522987317.75
