ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'002719,ÂóÈ¤¶û,10.8,10.92,10.69,10.92,10.87,-0.07,-0.644,0.6488,1105986,11977014.8,1880706135.6,1841077911.6
2019-12-26,'002719,ÂóÈ¤¶û,10.87,10.89,10.72,10.81,10.78,0.09,0.8349,0.5316,906180,9802259.8,1892895897.59,1853010823.99
2019-12-25,'002719,ÂóÈ¤¶û,10.78,11.0,10.75,10.96,10.91,-0.13,-1.1916,0.7167,1221801,13231271.14,1877223346.46,1837668508.06
2019-12-24,'002719,ÂóÈ¤¶û,10.91,11.04,10.84,10.88,10.79,0.12,1.1121,0.5253,895471,9825234.73,1899861475.87,1859829631.07
2019-12-23,'002719,ÂóÈ¤¶û,10.79,11.2,10.74,11.2,11.1,-0.31,-2.7928,0.7289,1242608,13610956.96,1878964741.03,1839373209.83
2019-12-20,'002719,ÂóÈ¤¶û,11.1,11.52,11.02,11.35,11.46,-0.36,-3.1414,1.1037,1881551,21083353.71,1932947972.7,1892218964.7
2019-12-19,'002719,ÂóÈ¤¶û,11.46,11.5,10.83,10.93,10.92,0.54,4.9451,1.2574,2143566,24123982.3,1995638177.22,1953588228.42
2019-12-18,'002719,ÂóÈ¤¶û,10.92,11.06,10.88,10.88,10.9,0.02,0.1835,0.5567,949001,10403158.51,1901602870.44,1861534332.84
2019-12-17,'002719,ÂóÈ¤¶û,10.9,10.93,10.81,10.89,10.85,0.05,0.4608,0.5108,870721,9465013.68,1898120081.3,1858124929.3
2019-12-16,'002719,ÂóÈ¤¶û,10.85,10.96,10.78,10.96,10.84,0.01,0.0923,0.4211,717881,7788641.23,1889413108.45,1849601420.45
2019-12-13,'002719,ÂóÈ¤¶û,10.84,10.95,10.72,10.84,10.78,0.06,0.5566,0.7104,1211060,13141172.6,1887671713.88,1847896718.68
2019-12-12,'002719,ÂóÈ¤¶û,10.78,11.11,10.78,11.02,11.05,-0.27,-2.4434,0.7239,1234046,13407411.47,1877223346.46,1837668508.06
2019-12-11,'002719,ÂóÈ¤¶û,11.05,11.07,10.84,10.86,10.86,0.19,1.7495,0.7964,1357684,14931727.28,1924240999.85,1883695455.85
2019-12-10,'002719,ÂóÈ¤¶û,10.86,10.94,10.67,10.7,10.75,0.11,1.0233,0.8035,1369760,14817243.2,1891154503.02,1851306122.22
2019-12-09,'002719,ÂóÈ¤¶û,10.75,10.89,10.38,10.45,10.46,0.29,2.7725,0.9706,1654621,17728618.45,1871999162.75,1832554402.75
2019-12-06,'002719,ÂóÈ¤¶û,10.46,10.51,10.22,10.39,10.34,0.12,1.1605,0.6591,1123647,11706336.07,1821498720.22,1783118051.42
2019-12-05,'002719,ÂóÈ¤¶û,10.34,10.4,10.16,10.27,10.19,0.15,1.472,0.6339,1080642,11097697.34,1800601985.38,1762661630.18
2019-12-04,'002719,ÂóÈ¤¶û,10.19,10.28,10.05,10.05,10.18,0.01,0.0982,0.3745,638466,6505754.4,1774481066.83,1737091103.63
2019-12-03,'002719,ÂóÈ¤¶û,10.18,10.2,9.98,10.0,10.05,0.13,1.2935,0.4908,836662,8472161.74,1772739672.26,1735386401.86
2019-12-02,'002719,ÂóÈ¤¶û,10.05,10.12,9.77,9.81,9.84,0.21,2.1341,0.9331,1590680,15891047.2,1750101542.85,1713225278.85
2019-11-29,'002719,ÂóÈ¤¶û,9.84,9.85,9.56,9.8,9.82,0.02,0.2037,0.7265,1238400,12027244.0,1713532256.88,1677426541.68
2019-11-28,'002719,ÂóÈ¤¶û,9.82,10.02,9.79,9.94,9.95,-0.13,-1.3065,0.5589,952820,9403443.8,1710049467.74,1674017138.14
2019-11-27,'002719,ÂóÈ¤¶û,9.95,10.05,9.93,9.97,10.0,-0.05,-0.5,0.3437,585918,5840981.72,1732687597.15,1696178261.15
2019-11-26,'002719,ÂóÈ¤¶û,10.0,10.19,9.94,10.11,10.11,-0.11,-1.088,0.6179,1053260,10578597.6,1741394570.0,1704701770.0
2019-11-25,'002719,ÂóÈ¤¶û,10.11,10.35,10.06,10.26,10.3,-0.19,-1.8447,0.5232,891940,9073337.0,1760549910.27,1723453489.47
2019-11-22,'002719,ÂóÈ¤¶û,10.3,10.53,10.26,10.49,10.48,-0.18,-1.7176,0.5544,945100,9814769.6,1793636407.1,1755842823.1
2019-11-21,'002719,ÂóÈ¤¶û,10.48,10.51,10.37,10.51,10.51,-0.03,-0.2854,0.3956,674380,7041386.4,1824981509.36,1786527454.96
2019-11-20,'002719,ÂóÈ¤¶û,10.51,10.56,10.35,10.4,10.42,0.09,0.8637,0.7899,1346480,14109162.2,1830205693.07,1791641560.27
2019-11-19,'002719,ÂóÈ¤¶û,10.42,10.46,10.29,10.32,10.37,0.05,0.4822,0.6968,1187780,12325104.8,1814533141.94,1776299244.34
2019-11-18,'002719,ÂóÈ¤¶û,10.37,10.44,10.22,10.37,10.37,0.0,0.0,0.4096,698200,7221044.4,1805826169.09,1767775735.49
2019-11-15,'002719,ÂóÈ¤¶û,10.37,10.47,10.18,10.38,10.4,-0.03,-0.2885,0.9387,1600180,16473749.0,1805826169.09,1767775735.49
2019-11-14,'002719,ÂóÈ¤¶û,10.4,10.54,10.3,10.43,10.53,-0.13,-1.2346,0.6258,1066800,11103014.6,1811050352.8,1772889840.8
2019-11-13,'002719,ÂóÈ¤¶û,10.53,10.58,10.28,10.37,10.38,0.15,1.4451,1.2342,2103997,21956993.69,1833688482.21,1795050963.81
2019-11-12,'002719,ÂóÈ¤¶û,10.38,10.4,10.15,10.37,10.41,-0.03,-0.2882,0.8333,1420479,14589781.51,1807567563.66,1769480437.26
2019-11-11,'002719,ÂóÈ¤¶û,10.41,10.58,10.16,10.58,10.66,-0.25,-2.3452,1.5952,2719339,28130323.62,1812791747.37,1774594542.57
2019-11-08,'002719,ÂóÈ¤¶û,10.66,11.1,10.64,11.01,11.06,-0.4,-3.6166,2.7416,4673608,50430106.09,1856326611.62,1817212086.82
2019-11-07,'002719,ÂóÈ¤¶û,11.06,11.2,11.02,11.02,11.12,-0.06,-0.5396,1.7485,2980640,33075474.46,1925982394.42,1885400157.62
2019-11-06,'002719,ÂóÈ¤¶û,11.12,11.38,11.1,11.36,11.58,-0.46,-3.9724,3.0043,5121380,57444933.0,1936430761.84,1895628368.24
2019-11-05,'002719,ÂóÈ¤¶û,11.58,11.58,11.0,11.4,11.9,-0.32,-2.6891,5.8313,9940654,112144424.27,2016534912.06,1974044649.66
2019-11-04,'002719,ÂóÈ¤¶û,11.9,13.28,11.66,12.6,12.07,-0.17,-1.4085,7.5837,12927871,162638515.47,2072259538.3,2028595106.3
2019-11-01,'002719,ÂóÈ¤¶û,12.07,12.07,10.89,10.99,10.97,1.1,10.0273,2.8943,4933848,58812228.12,2101863245.99,2057575036.39
2019-10-31,'002719,ÂóÈ¤¶û,10.97,11.2,10.87,11.15,11.11,-0.14,-1.2601,0.6433,1096580,12079425.2,1910309843.29,1870057841.69
