»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'000531,ÀÎ∫„‘À£¡,6.79,6.91,6.76,6.91,6.84,-0.05,-0.731,0.656,4494214,30610147.47,4651712347.8,4651712347.8
2019-12-26,'000531,ÀÎ∫„‘À£¡,6.84,6.84,6.67,6.7,6.69,0.15,2.2422,0.5817,3985438,26890175.86,4685966488.8,4685966488.8
2019-12-25,'000531,ÀÎ∫„‘À£¡,6.69,6.71,6.65,6.71,6.71,-0.02,-0.2981,0.35,2397971,16012567.87,4583204065.8,4583204065.8
2019-12-24,'000531,ÀÎ∫„‘À£¡,6.71,6.72,6.63,6.64,6.64,0.07,1.0542,0.3059,2095826,14018789.2,4596905722.2,4596905722.2
2019-12-23,'000531,ÀÎ∫„‘À£¡,6.64,6.84,6.61,6.84,6.82,-0.18,-2.6393,0.4477,3067200,20587405.0,4548949924.8,4548949924.8
2019-12-20,'000531,ÀÎ∫„‘À£¡,6.82,6.93,6.81,6.9,6.93,-0.11,-1.5873,0.4762,3262502,22414987.72,4672264832.4,4672264832.4
2019-12-19,'000531,ÀÎ∫„‘À£¡,6.93,6.93,6.78,6.86,6.78,0.15,2.2124,0.8387,5745611,39407861.78,4747623942.6,4747623942.6
2019-12-18,'000531,ÀÎ∫„‘À£¡,6.78,6.86,6.78,6.84,6.83,-0.05,-0.7321,0.42,2877364,19608755.48,4644861519.6,4644861519.6
2019-12-17,'000531,ÀÎ∫„‘À£¡,6.83,6.87,6.71,6.75,6.76,0.07,1.0355,0.7261,4974726,33875367.46,4679115660.6,4679115660.6
2019-12-16,'000531,ÀÎ∫„‘À£¡,6.76,6.77,6.65,6.68,6.64,0.12,1.8072,0.6497,4450838,29867399.26,4631159863.2,4631159863.2
2019-12-13,'000531,ÀÎ∫„‘À£¡,6.64,6.64,6.5,6.51,6.49,0.15,2.3112,0.5472,3748463,24668470.02,4548949924.8,4548949924.8
2019-12-12,'000531,ÀÎ∫„‘À£¡,6.49,6.54,6.47,6.48,6.5,-0.01,-0.1538,0.1772,1214181,7901616.5,4446187501.8,4446187501.8
2019-12-11,'000531,ÀÎ∫„‘À£¡,6.5,6.53,6.47,6.52,6.53,-0.03,-0.4594,0.3035,2079500,13509811.0,4453038330.0,4453038330.0
2019-12-10,'000531,ÀÎ∫„‘À£¡,6.53,6.59,6.48,6.59,6.59,-0.06,-0.9105,0.3437,2354570,15363183.22,4473590814.6,4473590814.6
2019-12-09,'000531,ÀÎ∫„‘À£¡,6.59,6.59,6.53,6.58,6.58,0.01,0.152,0.2438,1669948,10964309.84,4514695783.8,4514695783.8
2019-12-06,'000531,ÀÎ∫„‘À£¡,6.58,6.59,6.53,6.57,6.58,0.0,0.0,0.1541,1055502,6923181.1,4507844955.6,4507844955.6
2019-12-05,'000531,ÀÎ∫„‘À£¡,6.58,6.6,6.55,6.55,6.55,0.03,0.458,0.2296,1572910,10343584.8,4507844955.6,4507844955.6
2019-12-04,'000531,ÀÎ∫„‘À£¡,6.55,6.6,6.5,6.53,6.55,0.0,0.0,0.2653,1817203,11931705.59,4487292471.0,4487292471.0
2019-12-03,'000531,ÀÎ∫„‘À£¡,6.55,6.55,6.47,6.53,6.51,0.04,0.6144,0.1767,1210842,7898652.24,4487292471.0,4487292471.0
2019-12-02,'000531,ÀÎ∫„‘À£¡,6.51,6.53,6.47,6.47,6.46,0.05,0.774,0.187,1281319,8334805.69,4459889158.2,4459889158.2
2019-11-29,'000531,ÀÎ∫„‘À£¡,6.46,6.51,6.42,6.47,6.47,-0.01,-0.1546,0.1438,985001,6358005.44,4425635017.2,4425635017.2
2019-11-28,'000531,ÀÎ∫„‘À£¡,6.47,6.53,6.47,6.53,6.51,-0.04,-0.6144,0.151,1034200,6706532.0,4432485845.4,4432485845.4
2019-11-27,'000531,ÀÎ∫„‘À£¡,6.51,6.56,6.5,6.55,6.54,-0.03,-0.4587,0.1286,880800,5752009.0,4459889158.2,4459889158.2
2019-11-26,'000531,ÀÎ∫„‘À£¡,6.54,6.61,6.52,6.6,6.57,-0.03,-0.4566,0.1621,1110700,7276305.0,4480441642.8,4480441642.8
2019-11-25,'000531,ÀÎ∫„‘À£¡,6.57,6.58,6.46,6.5,6.48,0.09,1.3889,0.2761,1891514,12332116.86,4500994127.4,4500994127.4
2019-11-22,'000531,ÀÎ∫„‘À£¡,6.48,6.55,6.46,6.5,6.48,0.0,0.0,0.1816,1244410,8077614.8,4439336673.6,4439336673.6
2019-11-21,'000531,ÀÎ∫„‘À£¡,6.48,6.55,6.48,6.5,6.53,-0.05,-0.7657,0.1925,1318483,8574710.04,4439336673.6,4439336673.6
2019-11-20,'000531,ÀÎ∫„‘À£¡,6.53,6.66,6.52,6.63,6.62,-0.09,-1.3595,0.242,1658200,10887476.0,4473590814.6,4473590814.6
2019-11-19,'000531,ÀÎ∫„‘À£¡,6.62,6.62,6.51,6.51,6.54,0.08,1.2232,0.2344,1606038,10583124.94,4535248268.4,4535248268.4
2019-11-18,'000531,ÀÎ∫„‘À£¡,6.54,6.55,6.46,6.49,6.47,0.07,1.0819,0.2059,1410302,9176298.58,4480441642.8,4480441642.8
2019-11-15,'000531,ÀÎ∫„‘À£¡,6.47,6.55,6.46,6.5,6.5,-0.03,-0.4615,0.1748,1197501,7774000.47,4432485845.4,4432485845.4
2019-11-14,'000531,ÀÎ∫„‘À£¡,6.5,6.58,6.45,6.55,6.48,0.02,0.3086,0.2368,1622490,10548014.0,4453038330.0,4453038330.0
2019-11-13,'000531,ÀÎ∫„‘À£¡,6.48,6.53,6.46,6.52,6.52,-0.04,-0.6135,0.2216,1518296,9845000.16,4439336673.6,4439336673.6
2019-11-12,'000531,ÀÎ∫„‘À£¡,6.52,6.58,6.45,6.54,6.54,-0.02,-0.3058,0.3137,2149422,13975049.78,4466739986.4,4466739986.4
2019-11-11,'000531,ÀÎ∫„‘À£¡,6.54,6.76,6.53,6.76,6.77,-0.23,-3.3973,0.4921,3371400,22251599.0,4480441642.8,4480441642.8
2019-11-08,'000531,ÀÎ∫„‘À£¡,6.77,6.88,6.77,6.84,6.82,-0.05,-0.7331,0.3394,2325201,15872449.83,4638010691.4,4638010691.4
2019-11-07,'000531,ÀÎ∫„‘À£¡,6.82,6.92,6.81,6.9,6.9,-0.08,-1.1594,0.585,4007818,27431179.34,4672264832.4,4672264832.4
2019-11-06,'000531,ÀÎ∫„‘À£¡,6.9,6.93,6.84,6.84,6.88,0.02,0.2907,0.3337,2286223,15749156.9,4727071458.0,4727071458.0
2019-11-05,'000531,ÀÎ∫„‘À£¡,6.88,6.94,6.83,6.84,6.83,0.05,0.7321,0.3287,2251702,15516462.77,4713369801.6,4713369801.6
2019-11-04,'000531,ÀÎ∫„‘À£¡,6.83,6.95,6.81,6.91,6.91,-0.08,-1.1577,0.3999,2739780,18855132.8,4679115660.6,4679115660.6
2019-11-01,'000531,ÀÎ∫„‘À£¡,6.91,6.92,6.71,6.9,6.91,0.0,0.0,0.473,3240124,22173420.94,4733922286.2,4733922286.2
2019-10-31,'000531,ÀÎ∫„‘À£¡,6.91,7.04,6.9,7.04,7.11,-0.2,-2.8129,0.8202,5618838,39180204.69,4733922286.2,4733922286.2
2019-10-30,'000531,ÀÎ∫„‘À£¡,7.11,7.16,6.88,6.95,6.88,0.23,3.343,1.3012,8914518,62691549.4,4870938850.2,4870938850.2
2019-10-29,'000531,ÀÎ∫„‘À£¡,6.88,7.0,6.88,7.0,7.05,-0.17,-2.4113,0.5665,3880865,26878494.8,4713369801.6,4713369801.6
2019-10-28,'000531,ÀÎ∫„‘À£¡,7.05,7.05,6.83,6.86,6.86,0.19,2.7697,0.6641,4549822,31609683.84,4829833881.0,4829833881.0
2019-10-25,'000531,ÀÎ∫„‘À£¡,6.86,6.86,6.73,6.76,6.79,0.07,1.0309,0.3366,2306000,15675669.0,4699668145.2,4699668145.2
2019-10-24,'000531,ÀÎ∫„‘À£¡,6.79,6.82,6.72,6.74,6.74,0.05,0.7418,0.3169,2170900,14720916.0,4651712347.8,4651712347.8
2019-10-23,'000531,ÀÎ∫„‘À£¡,6.74,6.84,6.73,6.84,6.84,-0.1,-1.462,0.3771,2583580,17486668.6,4617458206.8,4617458206.8
2019-10-22,'000531,ÀÎ∫„‘À£¡,6.84,6.87,6.76,6.82,6.83,0.01,0.1464,0.3095,2120339,14459415.61,4685966488.8,4685966488.8
2019-10-21,'000531,ÀÎ∫„‘À£¡,6.83,6.88,6.68,6.8,6.83,0.0,0.0,0.437,2993800,20285204.0,4679115660.6,4679115660.6
2019-10-18,'000531,ÀÎ∫„‘À£¡,6.83,7.04,6.83,7.04,7.0,-0.17,-2.4286,0.5412,3707576,25689018.4,4679115660.6,4679115660.6
2019-10-17,'000531,ÀÎ∫„‘À£¡,7.0,7.12,6.99,7.09,7.07,-0.07,-0.9901,0.5332,3652521,25708940.97,4795579740.0,4795579740.0
2019-10-16,'000531,ÀÎ∫„‘À£¡,7.07,7.18,7.04,7.15,7.12,-0.05,-0.7022,0.9718,6657477,47197032.08,4843535537.4,4843535537.4
2019-10-15,'000531,ÀÎ∫„‘À£¡,7.12,7.18,7.04,7.14,7.2,-0.08,-1.1111,1.3836,9478488,67321431.44,4877789678.4,4877789678.4
2019-10-14,'000531,ÀÎ∫„‘À£¡,7.2,7.42,6.97,7.05,6.9,0.3,4.3478,2.443,16736250,119716553.43,4932596304.0,4932596304.0
2019-10-11,'000531,ÀÎ∫„‘À£¡,6.9,6.97,6.8,6.89,6.87,0.03,0.4367,0.624,4274600,29465854.0,4727071458.0,4727071458.0
2019-10-10,'000531,ÀÎ∫„‘À£¡,6.87,6.87,6.73,6.75,6.74,0.13,1.9288,0.4708,3225658,21990962.26,4706518973.4,4706518973.4
2019-10-09,'000531,ÀÎ∫„‘À£¡,6.74,6.75,6.55,6.63,6.63,0.11,1.6591,0.3078,2108764,14077201.18,4617458206.8,4617458206.8
2019-10-08,'000531,ÀÎ∫„‘À£¡,6.63,6.71,6.54,6.6,6.54,0.09,1.3761,0.2951,2021820,13445898.4,4542099096.6,4542099096.6
2019-09-30,'000531,ÀÎ∫„‘À£¡,6.54,6.67,6.54,6.66,6.63,-0.09,-1.3575,0.2581,1768100,11658702.0,4480441642.8,4480441642.8
2019-09-27,'000531,ÀÎ∫„‘À£¡,6.63,6.66,6.53,6.54,6.54,0.09,1.3761,0.3464,2373319,15691251.09,4542099096.6,4542099096.6
2019-09-26,'000531,ÀÎ∫„‘À£¡,6.54,6.76,6.54,6.7,6.7,-0.16,-2.3881,0.5324,3647478,24130758.57,4480441642.8,4480441642.8
2019-09-25,'000531,ÀÎ∫„‘À£¡,6.7,6.83,6.65,6.74,6.8,-0.1,-1.4706,0.4946,3388275,22811228.95,4590054894.0,4590054894.0
2019-09-24,'000531,ÀÎ∫„‘À£¡,6.8,6.86,6.79,6.79,6.78,0.02,0.295,0.436,2986800,20375458.0,4658563176.0,4658563176.0
2019-09-23,'000531,ÀÎ∫„‘À£¡,6.78,6.9,6.74,6.9,6.95,-0.17,-2.446,0.6714,4599701,31245982.16,4644861519.6,4644861519.6
2019-09-20,'000531,ÀÎ∫„‘À£¡,6.95,6.99,6.92,6.95,6.96,-0.01,-0.1437,0.4101,2809608,19535889.34,4761325599.0,4761325599.0
2019-09-19,'000531,ÀÎ∫„‘À£¡,6.96,7.0,6.93,6.97,6.97,-0.01,-0.1435,0.4801,3289077,22880180.92,4768176427.2,4768176427.2
2019-09-18,'000531,ÀÎ∫„‘À£¡,6.97,7.02,6.92,6.95,6.96,0.01,0.1437,0.5211,3570102,24895731.94,4775027255.4,4775027255.4
2019-09-17,'000531,ÀÎ∫„‘À£¡,6.96,7.17,6.9,7.17,7.14,-0.18,-2.521,0.9119,6247592,43808844.02,4768176427.2,4768176427.2
