日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-12-27,'600655,豫园股份,7.75,7.83,7.75,7.81,7.78,-0.03,-0.3856,0.4427,7096835,55289938.0,30099155221.0,12423235616.0
2019-12-26,'600655,豫园股份,7.78,7.79,7.72,7.73,7.75,0.03,0.3871,0.3455,5538559,42943561.0,30215668079.9,12471325560.3
2019-12-25,'600655,豫园股份,7.75,7.79,7.72,7.76,7.76,-0.01,-0.1289,0.2436,3904300,30253442.0,30099155221.0,12423235616.0
2019-12-24,'600655,豫园股份,7.76,7.76,7.7,7.72,7.73,0.03,0.3881,0.277,4440803,34336260.0,30137992840.6,12439265597.4
2019-12-23,'600655,豫园股份,7.73,7.8,7.72,7.78,7.77,-0.04,-0.5148,0.5457,8747239,67945221.0,30021479981.7,12391175653.1
2019-12-20,'600655,豫园股份,7.77,7.86,7.73,7.86,7.85,-0.08,-1.0191,0.5249,8413419,65475599.0,30176830460.3,12455295578.9
2019-12-19,'600655,豫园股份,7.85,7.96,7.82,7.89,7.92,-0.07,-0.8838,0.3592,5757273,45286632.0,30487531417.4,12583535430.4
2019-12-18,'600655,豫园股份,7.92,7.95,7.87,7.9,7.88,0.04,0.5076,0.3578,5734866,45344191.0,30759394754.9,12695745300.5
2019-12-17,'600655,豫园股份,7.88,7.9,7.78,7.8,7.81,0.07,0.8963,0.4336,6944514,54511760.0,30604044276.3,12620599678.7
2019-12-16,'600655,豫园股份,7.81,7.84,7.74,7.8,7.74,0.07,0.9044,0.6817,10917329,85102466.0,30332180938.8,12508487752.6
2019-12-13,'600655,豫园股份,7.74,7.94,7.74,7.88,7.87,-0.13,-1.6518,1.3299,21300313,167473030.0,30060317601.4,12396375826.6
2019-12-12,'600655,豫园股份,7.87,7.9,7.76,7.78,7.8,0.07,0.8974,0.6542,10476897,82187717.0,30565206656.7,12604583689.3
2019-12-11,'600655,豫园股份,7.8,7.8,7.7,7.75,7.73,0.07,0.9056,0.5342,8555500,66327800.0,30293343319.2,12492471763.2
2019-12-10,'600655,豫园股份,7.73,7.76,7.66,7.74,7.73,0.0,0.0,0.3568,5714870,44095739.0,30021479981.7,12380359837.1
