»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'002930,∫Í¥®÷«ª€,15.2,15.61,15.2,15.53,15.52,-0.32,-2.0619,4.5575,6276221,96818355.34,5188026121.6,2093234864.0
2019-12-26,'002930,∫Í¥®÷«ª€,15.52,15.66,15.33,15.56,15.63,-0.11,-0.7038,4.861,6694267,103410100.27,5297247724.16,2137302966.4
2019-12-25,'002930,∫Í¥®÷«ª€,15.63,15.79,15.45,15.73,15.72,-0.09,-0.5725,5.0105,6900053,107625212.44,5334792650.04,2152451376.6
2019-12-24,'002930,∫Í¥®÷«ª€,15.72,15.83,15.4,15.4,15.64,0.08,0.5115,7.9028,10883193,170405059.93,5365511225.76,2164845530.4
2019-12-23,'002930,∫Í¥®÷«ª€,15.64,15.95,14.7,14.88,14.88,0.76,5.1075,10.529,14499826,222669639.98,5338205825.12,2153828504.8
2019-12-20,'002930,∫Í¥®÷«ª€,14.88,15.25,14.88,15.25,15.29,-0.41,-2.6815,4.5517,6268314,94411825.9,5078804519.04,2049166761.6
2019-12-19,'002930,∫Í¥®÷«ª€,15.29,15.39,14.82,15.01,15.0,0.29,1.9333,7.0196,9666868,146603969.26,5218744697.32,2105629017.8
2019-12-18,'002930,∫Í¥®÷«ª€,15.0,15.26,14.92,15.09,15.1,-0.1,-0.6623,5.2291,7201129,108613831.02,5119762620.0,2065692300.0
2019-12-17,'002930,∫Í¥®÷«ª€,15.1,15.16,14.8,14.8,14.95,0.15,1.0033,6.2445,8599474,129089978.19,5153894370.8,2079463582.0
2019-12-16,'002930,∫Í¥®÷«ª€,14.95,15.0,14.57,14.67,14.55,0.4,2.7491,5.015,6906326,102514095.12,5102696744.6,2058806659.0
2019-12-13,'002930,∫Í¥®÷«ª€,14.55,14.67,14.39,14.42,14.4,0.15,1.0417,3.0225,4162312,60438486.97,4966169741.4,2003721531.0
2019-12-12,'002930,∫Í¥®÷«ª€,14.4,14.78,14.4,14.73,14.68,-0.28,-1.9074,3.0525,4203667,61434219.93,4914972115.2,1983064608.0
2019-12-11,'002930,∫Í¥®÷«ª€,14.68,14.75,14.45,14.57,14.52,0.16,1.1019,3.0627,4217687,61506588.71,5010541017.44,2021624197.6
2019-12-10,'002930,∫Í¥®÷«ª€,14.52,14.63,14.3,14.63,14.62,-0.1,-0.684,3.0289,4171237,60282700.86,4955930216.16,1999590146.4
2019-12-09,'002930,∫Í¥®÷«ª€,14.62,14.8,14.56,14.79,14.8,-0.18,-1.2162,3.3854,4662093,68372141.65,4990061966.96,2013361428.4
2019-12-06,'002930,∫Í¥®÷«ª€,14.8,15.18,14.7,14.7,14.47,0.33,2.2806,5.9608,8208838,122699913.47,5051499118.4,2038149736.0
2019-12-05,'002930,∫Í¥®÷«ª€,14.47,14.49,14.32,14.32,14.3,0.17,1.1888,2.6318,3624350,52219486.36,4938864340.76,1992704505.4
2019-12-04,'002930,∫Í¥®÷«ª€,14.3,14.33,14.09,14.11,14.21,0.09,0.6334,1.804,2484313,35433536.0,4880840364.4,1969293326.0
2019-12-03,'002930,∫Í¥®÷«ª€,14.21,14.23,14.0,14.22,14.21,0.0,0.0,1.8866,2598041,36680689.06,4850121788.68,1956899172.2
2019-12-02,'002930,∫Í¥®÷«ª€,14.21,14.37,14.12,14.28,14.26,-0.05,-0.3506,2.0191,2780576,39566640.6,4850121788.68,1956899172.2
2019-11-29,'002930,∫Í¥®÷«ª€,14.26,14.5,14.12,14.41,14.55,-0.29,-1.9931,3.0245,4165148,59313537.66,4867187664.08,1963784813.2
2019-11-28,'002930,∫Í¥®÷«ª€,14.55,14.84,14.01,14.25,14.19,0.36,2.537,4.438,6111667,88544596.93,4966169741.4,2003721531.0
2019-11-27,'002930,∫Í¥®÷«ª€,14.19,14.48,14.0,14.2,14.4,-0.21,-1.4583,2.961,4077615,58193592.16,4843295438.52,1954144915.8
2019-11-26,'002930,∫Í¥®÷«ª€,14.4,14.73,14.31,14.69,14.58,-0.18,-1.2346,2.1701,2988480,43324659.6,4914972115.2,1983064608.0
2019-11-25,'002930,∫Í¥®÷«ª€,14.58,14.78,14.19,14.69,14.65,-0.07,-0.4778,2.8671,3948330,57485347.62,4976409266.64,2007852915.6
2019-11-22,'002930,∫Í¥®÷«ª€,14.65,15.09,14.61,14.94,14.94,-0.29,-1.9411,3.9058,5378795,79773030.96,5000301492.2,2017492813.0
2019-11-21,'002930,∫Í¥®÷«ª€,14.94,15.08,14.48,14.48,14.56,0.38,2.6099,4.8692,6705482,99784810.07,5099283569.52,2057429530.8
2019-11-20,'002930,∫Í¥®÷«ª€,14.56,15.04,14.54,14.92,14.94,-0.38,-2.5435,3.5123,4836934,71368878.81,4969582916.48,2005098659.2
2019-11-19,'002930,∫Í¥®÷«ª€,14.94,14.96,14.68,14.8,14.7,0.24,1.6327,3.4984,4817686,71657105.87,5099283569.52,2057429530.8
2019-11-18,'002930,∫Í¥®÷«ª€,14.7,14.86,14.37,14.54,14.52,0.18,1.2397,3.1581,4349040,63705852.11,5017367367.6,2024378454.0
2019-11-15,'002930,∫Í¥®÷«ª€,14.52,15.02,14.52,14.97,15.0,-0.48,-3.2,4.7851,6589679,96896611.77,4955930216.16,1999590146.4
2019-11-14,'002930,∫Í¥®÷«ª€,15.0,15.15,14.75,15.0,14.94,0.06,0.4016,4.1175,5670361,84885483.39,5119762620.0,2065692300.0
2019-11-13,'002930,∫Í¥®÷«ª€,14.94,15.69,14.68,15.68,15.7,-0.76,-4.8408,7.6618,10551241,159480779.06,5099283569.52,2057429530.8
2019-11-12,'002930,∫Í¥®÷«ª€,15.7,15.93,15.5,15.54,15.57,0.13,0.8349,4.0783,5616365,88220328.69,5358684875.6,2162091274.0
2019-11-11,'002930,∫Í¥®÷«ª€,15.57,16.38,15.45,16.24,16.54,-0.97,-5.8646,6.7285,9265968,147798208.6,5314313599.56,2144188607.4
2019-11-08,'002930,∫Í¥®÷«ª€,16.54,16.74,16.11,16.38,16.26,0.28,1.722,7.5803,10439019,171369373.55,5645391582.32,2277770042.8
2019-11-07,'002930,∫Í¥®÷«ª€,16.26,16.48,15.95,16.3,16.3,-0.04,-0.2454,5.9306,8167184,132994769.13,5549822680.08,2239210453.2
2019-11-06,'002930,∫Í¥®÷«ª€,16.3,17.25,16.26,16.92,17.09,-0.79,-4.6226,9.4823,13058363,217555441.58,5563475380.4,2244718966.0
2019-11-05,'002930,∫Í¥®÷«ª€,17.09,17.68,17.04,17.58,17.63,-0.54,-3.063,9.713,13376006,230909300.79,5833116211.72,2353512093.8
2019-11-04,'002930,∫Í¥®÷«ª€,17.63,17.86,17.19,17.5,17.66,-0.03,-0.1699,11.2279,15462299,271407890.55,6017427666.04,2427877016.6
2019-11-01,'002930,∫Í¥®÷«ª€,17.66,17.7,16.88,17.11,17.37,0.29,1.6695,15.4881,21329095,370224888.47,6027667191.28,2432008401.2
2019-10-31,'002930,∫Í¥®÷«ª€,17.37,18.09,17.0,17.2,16.89,0.48,2.8419,22.4472,30912626,542109020.57,5928685113.96,2392071683.4
2019-10-30,'002930,∫Í¥®÷«ª€,16.89,17.0,15.76,16.15,16.09,0.8,4.972,14.5766,20073801,334824183.68,5764852710.12,2325969529.8
2019-10-29,'002930,∫Í¥®÷«ª€,16.09,16.76,16.09,16.76,16.7,-0.61,-3.6527,7.4384,10243586,167025660.84,5491798703.72,2215799273.8
2019-10-28,'002930,∫Í¥®÷«ª€,16.7,16.94,16.06,16.16,16.4,0.3,1.8293,10.539,14513505,240920448.48,5700002383.6,2299804094.0
2019-10-25,'002930,∫Í¥®÷«ª€,16.4,16.42,15.46,15.9,15.84,0.56,3.5354,9.3531,12880438,205697708.74,5597607131.2,2258490248.0
2019-10-24,'002930,∫Í¥®÷«ª€,15.84,16.25,15.72,16.13,16.33,-0.49,-3.0006,8.0544,11091954,176870524.7,5406469326.72,2181371068.8
2019-10-23,'002930,∫Í¥®÷«ª€,16.33,16.71,16.12,16.7,16.78,-0.45,-2.6818,9.6326,13265268,217485018.3,5573714905.64,2248850350.6
2019-10-22,'002930,∫Í¥®÷«ª€,16.78,17.1,16.01,16.38,16.31,0.47,2.8817,13.9417,19199481,319313873.03,5727307784.24,2310821119.6
2019-10-21,'002930,∫Í¥®÷«ª€,16.31,16.64,15.68,15.68,15.88,0.43,2.7078,9.3908,12932306,210128368.54,5566888555.48,2246096094.2
2019-10-18,'002930,∫Í¥®÷«ª€,15.88,16.39,15.83,16.0,16.49,-0.61,-3.6992,8.2505,11362054,182687576.24,5420122027.04,2186879581.6
