日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-12-27,'600812,华北制药,9.22,9.32,8.87,8.89,8.88,0.34,3.8288,4.7361,77236857,702758047.0,15036019601.4,15036019601.4
2019-12-26,'600812,华北制药,8.88,9.04,8.67,8.8,8.76,0.12,1.3699,3.0842,50296537,445181480.0,14481545993.5,14481545993.5
2019-12-25,'600812,华北制药,8.76,8.95,8.52,8.61,8.6,0.16,1.8605,3.4332,55989322,490567768.0,14285849426.0,14285849426.0
2019-12-24,'600812,华北制药,8.6,8.64,8.41,8.51,8.47,0.13,1.5348,1.8082,29487582,251589112.0,14024920669.4,14024920669.4
2019-12-23,'600812,华北制药,8.47,9.15,8.31,9.15,9.23,-0.76,-8.234,4.2667,69581459,597390157.0,13812916054.6,13812916054.6
2019-12-20,'600812,华北制药,9.23,9.36,9.05,9.14,9.15,0.08,0.8743,3.7047,60416341,559342415.0,15052327648.7,15052327648.7
2019-12-19,'600812,华北制药,9.15,10.1,9.07,9.97,10.08,-0.93,-9.2262,6.2019,101141343,949099301.0,14921863270.4,14921863270.4
2019-12-18,'600812,华北制药,10.08,10.37,9.91,10.3,10.38,-0.3,-2.8902,5.7866,94368265,950729211.0,16438511668.3,16438511668.3
2019-12-17,'600812,华北制药,10.38,10.38,9.37,9.37,9.44,0.94,9.9576,7.7138,125796984,1272905365.0,16927753087.0,16927753087.0
2019-12-16,'600812,华北制药,9.44,9.63,8.72,8.94,9.03,0.41,4.5404,5.1862,84576885,766340012.0,15394796641.8,15394796641.8
2019-12-13,'600812,华北制药,9.03,9.26,8.39,8.48,8.53,0.5,5.8617,5.9741,97425384,868945407.0,14726166702.9,14726166702.9
2019-12-12,'600812,华北制药,8.53,9.1,8.03,8.1,8.34,0.19,2.2782,6.3025,102781287,879004959.0,13910764338.4,13910764338.4
2019-12-11,'600812,华北制药,8.34,8.34,7.61,7.71,7.58,0.76,10.0264,4.8809,79597754,632145379.0,13600911439.9,13600911439.9
2019-12-10,'600812,华北制药,7.58,7.7,7.48,7.7,7.75,-0.17,-2.1935,1.7756,28956147,219733962.0,12361499845.8,12361499845.8
2019-12-09,'600812,华北制药,7.75,7.88,7.59,7.74,7.74,0.01,0.1292,1.8673,30451560,234521671.0,12638736649.8,12638736649.8
2019-12-06,'600812,华北制药,7.74,7.94,7.63,7.73,7.79,-0.05,-0.6418,2.3686,38626444,300497691.0,12622428602.5,12622428602.5
2019-12-05,'600812,华北制药,7.79,7.96,7.65,7.8,7.76,0.03,0.3866,2.7426,44725678,349489251.0,12703968838.9,12703968838.9
2019-12-04,'600812,华北制药,7.76,8.05,7.44,7.53,7.54,0.22,2.9178,3.956,64514188,504659834.0,12655044697.0,12655044697.0
2019-12-03,'600812,华北制药,7.54,7.7,6.91,7.01,7.05,0.49,6.9504,2.7963,45602857,334107195.0,12296267656.7,12296267656.7
2019-12-02,'600812,华北制药,7.05,7.18,6.98,7.06,7.15,-0.1,-1.3986,1.2433,20276064,143305825.0,11497173339.5,11497173339.5
2019-11-29,'600812,华北制药,7.15,7.45,6.95,6.96,6.91,0.24,3.4732,2.1414,34922715,250973345.0,11660253812.4,11660253812.4
2019-11-28,'600812,华北制药,6.91,6.96,6.8,6.86,6.87,0.04,0.5822,0.9418,15359170,105727086.0,11268860677.4,11268860677.4
2019-11-27,'600812,华北制药,6.87,6.96,6.75,6.91,6.91,-0.04,-0.5789,1.0034,16363767,112174820.0,11203628488.2,11203628488.2
2019-11-26,'600812,华北制药,6.91,7.08,6.81,6.97,6.9,0.01,0.1449,1.6191,26404850,183176970.0,11268860677.4,11268860677.4
2019-11-25,'600812,华北制药,6.9,7.45,6.89,7.43,7.47,-0.57,-7.6305,2.4363,39730954,280503130.0,11252552630.1,11252552630.1
2019-11-22,'600812,华北制药,7.47,7.91,7.35,7.77,7.8,-0.33,-4.2308,2.5006,40779660,309867593.0,12182111325.6,12182111325.6
2019-11-21,'600812,华北制药,7.8,8.05,7.67,7.74,7.96,-0.16,-2.0101,2.8232,46041501,358935616.0,12720276886.2,12720276886.2
2019-11-20,'600812,华北制药,7.96,8.1,7.39,7.42,7.49,0.47,6.275,4.9306,80408870,624779494.0,12981205642.8,12981205642.8
2019-11-19,'600812,华北制药,7.49,7.52,7.25,7.32,7.34,0.15,2.0436,2.1955,35804855,264230846.0,12214727420.2,12214727420.2
2019-11-18,'600812,华北制药,7.34,7.48,7.22,7.33,7.24,0.1,1.3812,2.0279,33070625,243180022.0,11970106710.9,11970106710.9
2019-11-15,'600812,华北制药,7.24,7.67,7.2,7.49,7.53,-0.29,-3.8513,3.0811,50247102,371120183.0,11807026238.0,11807026238.0
2019-11-14,'600812,华北制药,7.53,7.73,7.3,7.5,7.63,-0.1,-1.3106,3.317,54093193,406504359.0,12279959609.4,12279959609.4
2019-11-13,'600812,华北制药,7.63,8.26,7.57,8.08,7.72,-0.09,-1.1658,3.8744,63184090,498107317.0,12443040082.3,12443040082.3
2019-11-12,'600812,华北制药,7.72,7.91,7.51,7.82,7.9,-0.18,-2.2785,2.7921,45533200,349276172.0,12589812507.9,12589812507.9
2019-11-11,'600812,华北制药,7.9,8.08,7.38,7.55,7.84,0.06,0.7653,4.3466,70884239,549805624.0,12883357359.1,12883357359.1
2019-11-08,'600812,华北制药,7.84,8.16,7.72,7.83,7.88,-0.04,-0.5076,3.9631,64630808,513868904.0,12785509075.4,12785509075.4
2019-11-07,'600812,华北制药,7.88,8.15,7.73,8.0,8.12,-0.24,-2.9557,5.1879,84605256,667957937.0,12850741264.5,12850741264.5
2019-11-06,'600812,华北制药,8.12,8.57,7.42,7.57,7.81,0.31,3.9693,8.7277,142332023,1138103744.0,13242134399.5,13242134399.5
2019-11-05,'600812,华北制药,7.81,7.81,7.26,7.4,7.1,0.71,10.0,7.9683,129947687,986532982.0,12736584933.5,12736584933.5
2019-11-04,'600812,华北制药,7.1,7.1,6.52,6.52,6.45,0.65,10.0775,1.6929,27608188,191573722.0,11578713575.9,11578713575.9
2019-11-01,'600812,华北制药,6.45,6.55,6.26,6.27,6.27,0.18,2.8708,2.1001,34248260,220952887.0,10518690502.0,10518690502.0
2019-10-31,'600812,华北制药,6.27,6.45,6.24,6.42,6.4,-0.13,-2.0313,1.3885,22644494,143485915.0,10225145650.8,10225145650.8
2019-10-30,'600812,华北制药,6.4,6.6,6.35,6.58,6.58,-0.18,-2.7356,1.6648,27149751,174884228.0,10437150265.6,10437150265.6
2019-10-29,'600812,华北制药,6.58,6.97,6.51,6.97,6.92,-0.34,-4.9133,2.9453,48031767,319803642.0,10730695116.8,10730695116.8
2019-10-28,'600812,华北制药,6.92,6.94,6.75,6.81,6.81,0.11,1.6153,1.7573,28658876,196674475.0,11285168724.7,11285168724.7
2019-10-25,'600812,华北制药,6.81,6.91,6.73,6.73,6.78,0.03,0.4425,1.6709,27249233,186212373.0,11105780204.5,11105780204.5
2019-10-24,'600812,华北制药,6.78,6.89,6.7,6.82,6.82,-0.04,-0.5865,1.5458,25209762,170990010.0,11056856062.6,11056856062.6
2019-10-23,'600812,华北制药,6.82,7.01,6.74,7.01,6.98,-0.16,-2.2923,1.7411,28393753,194866225.0,11122088251.8,11122088251.8
2019-10-22,'600812,华北制药,6.98,7.08,6.89,6.99,6.95,0.03,0.4317,1.6434,26800872,186792044.0,11383017008.4,11383017008.4
2019-10-21,'600812,华北制药,6.95,7.02,6.72,6.97,6.91,0.04,0.5789,1.8224,29720209,204429079.0,11334092866.5,11334092866.5
2019-10-18,'600812,华北制药,6.91,7.25,6.89,7.16,7.2,-0.29,-4.0278,2.3725,38691285,272503584.0,11268860677.4,11268860677.4
2019-10-17,'600812,华北制药,7.2,7.29,7.07,7.23,7.18,0.02,0.2786,1.5787,25744898,184690320.0,11741794048.8,11741794048.8
2019-10-16,'600812,华北制药,7.18,7.31,7.13,7.26,7.28,-0.1,-1.3736,1.3693,22330586,160698262.0,11709177954.2,11709177954.2
2019-10-15,'600812,华北制药,7.28,7.43,7.09,7.41,7.46,-0.18,-2.4129,2.4085,39278665,283259184.0,11872258427.1,11872258427.1
2019-10-14,'600812,华北制药,7.46,7.57,7.35,7.38,7.38,0.08,1.084,2.1904,35720795,266168696.0,12165803278.3,12165803278.3
2019-10-11,'600812,华北制药,7.38,7.74,7.36,7.5,7.51,-0.13,-1.731,3.2382,52808869,397890057.0,12035338900.0,12035338900.0
2019-10-10,'600812,华北制药,7.51,7.53,7.31,7.41,7.4,0.11,1.4865,2.9288,47763803,354630300.0,12247343514.8,12247343514.8
2019-10-09,'600812,华北制药,7.4,7.41,7.07,7.25,7.34,0.06,0.8174,2.164,35289920,255811940.0,12067954994.6,12067954994.6
2019-10-08,'600812,华北制药,7.34,7.47,7.17,7.23,7.13,0.21,2.9453,2.9986,48901984,359272077.0,11970106710.9,11970106710.9
2019-09-30,'600812,华北制药,7.13,7.55,7.05,7.45,7.42,-0.29,-3.9084,2.8844,47038480,339793655.0,11627637717.8,11627637717.8
2019-09-27,'600812,华北制药,7.42,7.6,7.33,7.39,7.46,-0.04,-0.5362,2.8955,47219226,352292385.0,12100571089.2,12100571089.2
2019-09-26,'600812,华北制药,7.46,8.25,7.4,8.15,8.22,-0.76,-9.2457,5.8521,95436072,734361910.0,12165803278.3,12165803278.3
2019-09-25,'600812,华北制药,8.22,8.57,8.02,8.5,8.7,-0.48,-5.5172,5.7284,93419132,771143555.0,13405214872.4,13405214872.4
2019-09-24,'600812,华北制药,8.7,9.07,8.53,8.84,9.1,-0.4,-4.3956,6.6769,108887961,956024493.0,14188001142.3,14188001142.3
2019-09-23,'600812,华北制药,9.1,10.37,9.1,10.33,10.11,-1.01,-9.9901,8.5507,139445896,1319984679.0,14840323033.9,14840323033.9
2019-09-20,'600812,华北制药,10.11,10.11,9.01,9.14,9.19,0.92,10.0109,9.1611,149399318,1428630086.0,16487435810.2,16487435810.2
2019-09-19,'600812,华北制药,9.19,9.5,8.52,8.6,8.65,0.54,6.2428,8.3765,136604472,1253583806.0,14987095459.5,14987095459.5
2019-09-18,'600812,华北制药,8.65,9.08,8.11,8.86,9.01,-0.36,-3.9956,5.7738,94158821,815713437.0,14106460905.9,14106460905.9
2019-09-17,'600812,华北制药,9.01,9.36,8.56,8.65,8.7,0.31,3.5632,8.2123,133926331,1213398958.0,14693550608.3,14693550608.3
2019-09-16,'600812,华北制药,8.7,8.8,8.21,8.4,8.27,0.43,5.1995,5.3446,87159252,741975993.0,14188001142.3,14188001142.3
2019-09-12,'600812,华北制药,8.27,8.41,8.0,8.12,8.31,-0.04,-0.4813,4.4237,72141669,590743626.0,13486755108.8,13486755108.8
2019-09-11,'600812,华北制药,8.31,9.2,8.2,8.62,8.72,-0.41,-4.7018,7.125,116194407,1002965353.0,13551987298.0,13551987298.0
2019-09-10,'600812,华北制药,8.72,9.18,8.2,8.4,8.45,0.27,3.1953,7.6836,125304748,1093653168.0,14220617236.9,14220617236.9
