»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2019-12-27,'600497,≥€∫Í–ø’‡,4.37,4.51,4.22,4.23,4.23,0.14,3.3097,1.9866,85619514,375245148.0,22248944152.2,18834255072.8
2019-12-26,'600497,≥€∫Í–ø’‡,4.23,4.25,4.18,4.19,4.2,0.03,0.7143,0.3725,16053357,67736170.0,21536163332.6,18230869326.8
2019-12-25,'600497,≥€∫Í–ø’‡,4.2,4.24,4.18,4.23,4.24,-0.04,-0.9434,0.3839,16543626,69519850.0,21383424585.6,18101572381.2
2019-12-24,'600497,≥€∫Í–ø’‡,4.24,4.26,4.1,4.11,4.11,0.13,3.163,0.6158,26541437,111435673.0,21587076248.3,18273968308.6
2019-12-23,'600497,≥€∫Í–ø’‡,4.11,4.22,4.11,4.2,4.21,-0.1,-2.3753,0.4319,18616191,77590508.0,20925208344.5,17713681544.5
2019-12-20,'600497,≥€∫Í–ø’‡,4.21,4.27,4.19,4.27,4.28,-0.07,-1.6355,0.5379,23184023,98251714.0,21434337501.3,18144671363.1
2019-12-19,'600497,≥€∫Í–ø’‡,4.28,4.29,4.23,4.27,4.28,0.0,0.0,0.5687,24509336,104340216.0,21790727911.0,18446364236.1
2019-12-18,'600497,≥€∫Í–ø’‡,4.28,4.35,4.26,4.29,4.31,-0.03,-0.6961,0.5726,24678618,106012931.0,21790727911.0,18446364236.1
2019-12-17,'600497,≥€∫Í–ø’‡,4.31,4.34,4.23,4.25,4.25,0.06,1.4118,0.8658,37315149,160231014.0,21943466658.1,18575661181.7
2019-12-16,'600497,≥€∫Í–ø’‡,4.25,4.27,4.19,4.26,4.26,-0.01,-0.2347,0.5061,21812046,92322709.0,21637989164.0,18317067290.5
2019-12-13,'600497,≥€∫Í–ø’‡,4.26,4.28,4.21,4.25,4.22,0.04,0.9479,0.4242,18282831,77470693.0,21688902079.7,18360166272.4
2019-12-12,'600497,≥€∫Í–ø’‡,4.22,4.39,4.15,4.16,4.16,0.06,1.4423,0.5624,24240524,103047934.0,21485250417.0,18187770344.9
2019-12-11,'600497,≥€∫Í–ø’‡,4.16,4.19,4.14,4.18,4.2,-0.04,-0.9524,0.2057,8865959,36911169.0,21179772922.9,17929176453.8
2019-12-10,'600497,≥€∫Í–ø’‡,4.2,4.22,4.13,4.15,4.15,0.05,1.2048,0.359,15471829,64869812.0,21383424585.6,18101572381.2
2019-12-09,'600497,≥€∫Í–ø’‡,4.15,4.18,4.13,4.16,4.15,0.0,0.0,0.2017,8693020,36133725.0,21128860007.2,17886077471.9
2019-12-06,'600497,≥€∫Í–ø’‡,4.15,4.16,4.11,4.16,4.15,0.0,0.0,0.1622,6989960,28878839.0,21128860007.2,17886077471.9
2019-12-05,'600497,≥€∫Í–ø’‡,4.15,4.18,4.14,4.16,4.15,0.0,0.0,0.2194,9455277,39315327.0,21128860007.2,17886077471.9
2019-12-04,'600497,≥€∫Í–ø’‡,4.15,4.15,4.09,4.09,4.12,0.03,0.7282,0.1936,8345383,34488423.0,21128860007.2,17886077471.9
2019-12-03,'600497,≥€∫Í–ø’‡,4.12,4.13,4.07,4.1,4.11,0.01,0.2433,0.155,6678904,27412355.0,20976121260.2,17756780526.3
2019-12-02,'600497,≥€∫Í–ø’‡,4.11,4.14,4.08,4.09,4.1,0.01,0.2439,0.2238,9644103,39605641.0,20925208344.5,17713681544.5
2019-11-29,'600497,≥€∫Í–ø’‡,4.1,4.12,4.06,4.12,4.13,-0.03,-0.7264,0.2191,9441300,38586554.0,20874295428.8,17670582562.6
2019-11-28,'600497,≥€∫Í–ø’‡,4.13,4.17,4.09,4.11,4.09,0.04,0.978,0.3922,16902109,69876666.0,21027034175.8,17799879508.2
2019-11-27,'600497,≥€∫Í–ø’‡,4.09,4.14,4.05,4.08,4.05,0.04,0.9877,0.3625,15624022,63998194.0,20823382513.1,17627483580.7
2019-11-26,'600497,≥€∫Í–ø’‡,4.05,4.19,4.05,4.14,4.14,-0.09,-2.1739,0.5969,25725992,106017959.0,20619730850.4,17455087653.3
2019-11-25,'600497,≥€∫Í–ø’‡,4.14,4.14,3.99,3.99,3.99,0.15,3.7594,0.5138,22144951,90604791.0,21077947091.5,17842978490.0
2019-11-22,'600497,≥€∫Í–ø’‡,3.99,4.06,3.98,4.01,4.0,-0.01,-0.25,0.2673,11518952,46225639.0,20314253356.3,17196493762.1
2019-11-21,'600497,≥€∫Í–ø’‡,4.0,4.02,3.97,4.0,4.02,-0.02,-0.4975,0.1875,8082585,32253138.0,20365166272.0,17239592744.0
2019-11-20,'600497,≥€∫Í–ø’‡,4.02,4.09,3.97,4.08,4.12,-0.1,-2.4272,0.5777,24899647,99991806.0,20466992103.4,17325790707.7
2019-11-19,'600497,≥€∫Í–ø’‡,4.12,4.13,4.08,4.08,4.08,0.04,0.9804,0.2062,8887672,36534459.0,20976121260.2,17756780526.3
2019-11-18,'600497,≥€∫Í–ø’‡,4.08,4.13,4.05,4.08,4.08,0.0,0.0,0.2358,10162844,41649727.0,20772469597.4,17584384598.9
2019-11-15,'600497,≥€∫Í–ø’‡,4.08,4.15,4.08,4.1,4.1,-0.02,-0.4878,0.1898,8178640,33584224.0,20772469597.4,17584384598.9
2019-11-14,'600497,≥€∫Í–ø’‡,4.1,4.13,4.07,4.1,4.1,0.0,0.0,0.1723,7426596,30455287.0,20874295428.8,17670582562.6
2019-11-13,'600497,≥€∫Í–ø’‡,4.1,4.18,4.09,4.18,4.18,-0.08,-1.9139,0.2066,8904064,36759845.0,20874295428.8,17670582562.6
2019-11-12,'600497,≥€∫Í–ø’‡,4.18,4.24,4.15,4.23,4.22,-0.04,-0.9479,0.1954,8423684,35239856.0,21281598754.2,18015374417.5
2019-11-11,'600497,≥€∫Í–ø’‡,4.22,4.37,4.21,4.28,4.3,-0.08,-1.8605,0.2784,12000522,51158606.0,21485250417.0,18187770344.9
2019-11-08,'600497,≥€∫Í–ø’‡,4.3,4.35,4.29,4.34,4.31,-0.01,-0.232,0.1597,6881894,29701218.0,21892553742.4,18532562199.8
2019-11-07,'600497,≥€∫Í–ø’‡,4.31,4.35,4.29,4.31,4.32,-0.01,-0.2315,0.1679,7236735,31238600.0,21943466658.1,18575661181.7
2019-11-06,'600497,≥€∫Í–ø’‡,4.32,4.38,4.3,4.35,4.38,-0.06,-1.3699,0.2048,8827614,38311838.0,21994379573.8,18618760163.5
2019-11-05,'600497,≥€∫Í–ø’‡,4.38,4.43,4.32,4.35,4.35,0.03,0.6897,0.3035,13081932,57123943.0,22299857067.8,18877354054.7
2019-11-04,'600497,≥€∫Í–ø’‡,4.35,4.38,4.34,4.34,4.34,0.01,0.2304,0.178,7673475,33440766.0,22147118320.8,18748057109.1
2019-11-01,'600497,≥€∫Í–ø’‡,4.34,4.35,4.26,4.28,4.28,0.06,1.4019,0.1878,8092708,35003214.0,22096205405.1,18704958127.2
2019-10-31,'600497,≥€∫Í–ø’‡,4.28,4.34,4.28,4.31,4.33,-0.05,-1.1547,0.1981,8536730,36808777.0,21790727911.0,18446364236.1
2019-10-30,'600497,≥€∫Í–ø’‡,4.33,4.38,4.31,4.37,4.39,-0.06,-1.3667,0.2129,9175032,39816730.0,22045292489.4,18661859145.4
2019-10-29,'600497,≥€∫Í–ø’‡,4.39,4.44,4.38,4.44,4.46,-0.07,-1.5695,0.2039,8786039,38705589.0,22350769983.5,18920453036.5
2019-10-28,'600497,≥€∫Í–ø’‡,4.46,4.46,4.37,4.38,4.38,0.08,1.8265,0.3575,15408697,67966882.0,22707160393.3,19222145909.6
2019-10-25,'600497,≥€∫Í–ø’‡,4.38,4.39,4.33,4.36,4.36,0.02,0.4587,0.2464,10618781,46299063.0,22299857067.8,18877354054.7
2019-10-24,'600497,≥€∫Í–ø’‡,4.36,4.37,4.32,4.33,4.34,0.02,0.4608,0.1746,7524367,32713865.0,22198031236.5,18791156091.0
2019-10-23,'600497,≥€∫Í–ø’‡,4.34,4.4,4.33,4.4,4.41,-0.07,-1.5873,0.2153,9277781,40551924.0,22096205405.1,18704958127.2
2019-10-22,'600497,≥€∫Í–ø’‡,4.41,4.42,4.36,4.38,4.36,0.05,1.1468,0.1881,8105577,35549017.0,22452595814.9,19006651000.3
2019-10-21,'600497,≥€∫Í–ø’‡,4.36,4.41,4.33,4.39,4.39,-0.03,-0.6834,0.2339,10079764,43928571.0,22198031236.5,18791156091.0
2019-10-18,'600497,≥€∫Í–ø’‡,4.39,4.46,4.38,4.45,4.45,-0.06,-1.3483,0.2077,8952265,39526922.0,22350769983.5,18920453036.5
2019-10-17,'600497,≥€∫Í–ø’‡,4.45,4.48,4.43,4.44,4.44,0.01,0.2252,0.1826,7869271,35015449.0,22656247477.6,19179046927.7
2019-10-16,'600497,≥€∫Í–ø’‡,4.44,4.51,4.44,4.48,4.48,-0.04,-0.8929,0.1596,6880752,30790798.0,22605334561.9,19135947945.8
2019-10-15,'600497,≥€∫Í–ø’‡,4.48,4.53,4.46,4.53,4.52,-0.04,-0.885,0.1909,8226797,36859770.0,22808986224.6,19308343873.3
2019-10-14,'600497,≥€∫Í–ø’‡,4.52,4.56,4.51,4.53,4.49,0.03,0.6682,0.253,10903338,49413454.0,23012637887.4,19480739800.7
2019-10-11,'600497,≥€∫Í–ø’‡,4.49,4.51,4.45,4.5,4.48,0.01,0.2232,0.175,7540350,33806618.0,22859899140.3,19351442855.1
2019-10-10,'600497,≥€∫Í–ø’‡,4.48,4.49,4.45,4.47,4.47,0.01,0.2237,0.1803,7770695,34762558.0,22808986224.6,19308343873.3
2019-10-09,'600497,≥€∫Í–ø’‡,4.47,4.47,4.41,4.43,4.43,0.04,0.9029,0.2034,8767470,38966092.0,22758073309.0,19265244891.4
2019-10-08,'600497,≥€∫Í–ø’‡,4.43,4.45,4.41,4.42,4.42,0.01,0.2262,0.1873,8073168,35786481.0,22554421646.2,19092848964.0
2019-09-30,'600497,≥€∫Í–ø’‡,4.42,4.49,4.42,4.47,4.46,-0.04,-0.8969,0.2174,9369238,41620212.0,22503508730.6,19049749982.1
2019-09-27,'600497,≥€∫Í–ø’‡,4.46,4.49,4.44,4.45,4.45,0.01,0.2247,0.2538,10936662,48823661.0,22707160393.3,19222145909.6
2019-09-26,'600497,≥€∫Í–ø’‡,4.45,4.52,4.45,4.5,4.48,-0.03,-0.6696,0.315,13577995,60792768.0,22656247477.6,19179046927.7
2019-09-25,'600497,≥€∫Í–ø’‡,4.48,4.54,4.48,4.51,4.55,-0.07,-1.5385,0.3356,14461894,65102337.0,22808986224.6,19308343873.3
2019-09-24,'600497,≥€∫Í–ø’‡,4.55,4.61,4.54,4.56,4.56,-0.01,-0.2193,0.2759,11891186,54318339.0,23165376634.4,19610036746.3
2019-09-23,'600497,≥€∫Í–ø’‡,4.56,4.6,4.52,4.59,4.61,-0.05,-1.0846,0.2871,12375082,56214989.0,23216289550.1,19653135728.2
2019-09-20,'600497,≥€∫Í–ø’‡,4.61,4.65,4.59,4.63,4.63,-0.02,-0.432,0.3104,13376109,61567254.0,23470854128.5,19868630637.5
2019-09-19,'600497,≥€∫Í–ø’‡,4.63,4.68,4.57,4.58,4.58,0.05,1.0917,0.405,17455331,80936411.0,23572679959.8,19954828601.2
2019-09-18,'600497,≥€∫Í–ø’‡,4.58,4.64,4.56,4.61,4.61,-0.03,-0.6508,0.3341,14400156,66229399.0,23318115381.4,19739333691.9
2019-09-17,'600497,≥€∫Í–ø’‡,4.61,4.77,4.59,4.76,4.78,-0.17,-3.5565,0.5801,25000275,116318570.0,23470854128.5,19868630637.5
2019-09-16,'600497,≥€∫Í–ø’‡,4.78,4.8,4.74,4.78,4.75,0.03,0.6316,0.4838,20852943,99538765.0,24336373695.0,20601313329.1
2019-09-12,'600497,≥€∫Í–ø’‡,4.75,4.78,4.71,4.78,4.76,-0.01,-0.2101,0.3599,15512639,73676235.0,24183634948.0,20472016383.5
2019-09-11,'600497,≥€∫Í–ø’‡,4.76,4.8,4.72,4.8,4.77,-0.01,-0.2096,0.4806,20713416,98511230.0,24234547863.7,20515115365.4
2019-09-10,'600497,≥€∫Í–ø’‡,4.77,4.82,4.74,4.79,4.8,-0.03,-0.625,0.5692,24533041,116932995.0,24285460779.4,20558214347.2
2019-09-09,'600497,≥€∫Í–ø’‡,4.8,4.81,4.73,4.79,4.76,0.04,0.8403,0.5254,22642384,108059356.0,24438199526.4,20687511292.8
2019-09-06,'600497,≥€∫Í–ø’‡,4.76,4.8,4.73,4.76,4.75,0.01,0.2105,0.4562,19661090,93565997.0,24234547863.7,20515115365.4
2019-09-05,'600497,≥€∫Í–ø’‡,4.75,4.87,4.74,4.85,4.76,-0.01,-0.2101,0.9822,42330767,203154877.0,24183634948.0,20472016383.5
2019-09-04,'600497,≥€∫Í–ø’‡,4.76,4.87,4.61,4.61,4.59,0.17,3.7037,1.0226,44071839,208303872.0,24234547863.7,20515115365.4
2019-09-03,'600497,≥€∫Í–ø’‡,4.59,4.62,4.56,4.59,4.59,0.0,0.0,0.345,14867229,68130468.0,23369028297.1,19782432673.7
2019-09-02,'600497,≥€∫Í–ø’‡,4.59,4.6,4.49,4.49,4.49,0.1,2.2272,0.4098,17661762,80502184.0,23369028297.1,19782432673.7
2019-08-30,'600497,≥€∫Í–ø’‡,4.49,4.55,4.45,4.55,4.52,-0.03,-0.6637,0.2788,12015120,54101655.0,22859899140.3,19351442855.1
2019-08-29,'600497,≥€∫Í–ø’‡,4.52,4.56,4.5,4.55,4.55,-0.03,-0.6593,0.241,10384998,46964733.0,23012637887.4,19480739800.7
2019-08-28,'600497,≥€∫Í–ø’‡,4.55,4.59,4.55,4.55,4.57,-0.02,-0.4376,0.2225,9589809,43782811.0,23165376634.4,19610036746.3
2019-08-27,'600497,≥€∫Í–ø’‡,4.57,4.62,4.52,4.52,4.52,0.05,1.1062,0.364,15687751,71808075.0,23267202465.8,19696234710.0
2019-08-26,'600497,≥€∫Í–ø’‡,4.52,4.54,4.47,4.52,4.57,-0.05,-1.0941,0.3247,13995007,63032764.0,23012637887.4,19480739800.7
2019-08-23,'600497,≥€∫Í–ø’‡,4.57,4.61,4.54,4.61,4.59,-0.02,-0.4357,0.2481,10691974,48842493.0,23267202465.8,19696234710.0
2019-08-22,'600497,≥€∫Í–ø’‡,4.59,4.65,4.52,4.63,4.61,-0.02,-0.4338,0.3553,15311569,70124357.0,23369028297.1,19782432673.7
2019-08-21,'600497,≥€∫Í–ø’‡,4.61,4.69,4.6,4.67,4.67,-0.06,-1.2848,0.2507,10802890,50048449.0,23470854128.5,19868630637.5
2019-08-20,'600497,≥€∫Í–ø’‡,4.67,4.74,4.62,4.62,4.64,0.03,0.6466,0.4718,20333697,95479095.0,23776331622.6,20127224528.6
2019-08-19,'600497,≥€∫Í–ø’‡,4.64,4.65,4.54,4.54,4.54,0.1,2.2026,0.3293,14191903,65311151.0,23623592875.5,19997927583.0
2019-08-16,'600497,≥€∫Í–ø’‡,4.54,4.57,4.5,4.53,4.51,0.03,0.6652,0.2657,11449946,52060008.0,23114463718.7,19566937764.4
2019-08-15,'600497,≥€∫Í–ø’‡,4.51,4.55,4.42,4.46,4.52,-0.01,-0.2212,0.2709,11673401,52344455.0,22961724971.7,19437640818.9
2019-08-14,'600497,≥€∫Í–ø’‡,4.52,4.59,4.5,4.55,4.55,-0.03,-0.6593,0.3325,14328269,65110564.0,23012637887.4,19480739800.7
2019-08-13,'600497,≥€∫Í–ø’‡,4.55,4.68,4.43,4.44,4.47,0.08,1.7897,0.4864,20964036,95872952.0,23165376634.4,19610036746.3
2019-08-12,'600497,≥€∫Í–ø’‡,4.47,4.48,4.37,4.43,4.45,0.02,0.4494,0.3397,14641703,64804423.0,22758073309.0,19265244891.4
2019-08-09,'600497,≥€∫Í–ø’‡,4.45,4.68,4.38,4.67,4.64,-0.19,-4.0948,0.6739,29042490,130652101.0,22656247477.6,19179046927.7
2019-08-08,'600497,≥€∫Í–ø’‡,4.64,4.72,4.6,4.7,4.67,-0.03,-0.6424,0.3273,14105416,65773813.0,23623592875.5,19997927583.0
2019-08-07,'600497,≥€∫Í–ø’‡,4.67,4.74,4.6,4.6,4.6,0.07,1.5217,0.4337,18691708,87352939.0,23776331622.6,20127224528.6
2019-08-06,'600497,≥€∫Í–ø’‡,4.6,4.68,4.54,4.6,4.71,-0.11,-2.3355,0.4102,17680328,81366329.0,23419941212.8,19825531655.6
2019-08-05,'600497,≥€∫Í–ø’‡,4.71,4.8,4.67,4.69,4.71,0.0,0.0,0.3708,15979477,75728139.0,23979983285.3,20299620456.1
2019-08-02,'600497,≥€∫Í–ø’‡,4.71,4.74,4.64,4.69,4.75,-0.04,-0.8421,0.3653,15743067,73744481.0,23979983285.3,20299620456.1
2019-08-01,'600497,≥€∫Í–ø’‡,4.75,4.8,4.73,4.79,4.8,-0.05,-1.0417,0.2236,9635303,45825019.0,24183634948.0,20472016383.5
2019-07-31,'600497,≥€∫Í–ø’‡,4.8,4.81,4.74,4.76,4.82,-0.02,-0.4149,0.2779,11975415,57099054.0,24438199526.4,20687511292.8
2019-07-30,'600497,≥€∫Í–ø’‡,4.82,4.83,4.77,4.77,4.78,0.04,0.8368,0.3679,15857321,76319866.0,24540025357.8,20773709256.5
2019-07-29,'600497,≥€∫Í–ø’‡,4.78,4.8,4.75,4.79,4.78,0.0,0.0,0.2073,8932728,42660163.0,24336373695.0,20601313329.1
2019-07-26,'600497,≥€∫Í–ø’‡,4.78,4.79,4.74,4.75,4.79,-0.01,-0.2088,0.2048,8826058,42016103.0,24336373695.0,20601313329.1
2019-07-25,'600497,≥€∫Í–ø’‡,4.79,4.84,4.76,4.83,4.81,-0.02,-0.4158,0.2183,9408529,45004662.0,24387286610.7,20644412310.9
2019-07-24,'600497,≥€∫Í–ø’‡,4.81,4.86,4.79,4.81,4.81,0.0,0.0,0.2932,12638108,60970091.0,24489112442.1,20730610274.7
2019-07-23,'600497,≥€∫Í–ø’‡,4.81,4.83,4.78,4.79,4.8,0.01,0.2083,0.2518,10852619,52112400.0,24489112442.1,20730610274.7
2019-07-22,'600497,≥€∫Í–ø’‡,4.8,4.94,4.77,4.92,4.95,-0.15,-3.0303,0.5965,25708845,124219110.0,24438199526.4,20687511292.8
2019-07-19,'600497,≥€∫Í–ø’‡,4.95,4.96,4.86,4.87,4.85,0.1,2.0619,0.5386,23214780,114475894.0,25201893261.6,21333996020.7
2019-07-18,'600497,≥€∫Í–ø’‡,4.85,4.9,4.83,4.86,4.82,0.03,0.6224,0.328,14136488,68758578.0,24692764104.8,20903006202.1
2019-07-17,'600497,≥€∫Í–ø’‡,4.82,4.93,4.81,4.91,4.9,-0.08,-1.6327,0.4271,18407843,89429203.0,24540025357.8,20773709256.5
2019-07-16,'600497,≥€∫Í–ø’‡,4.9,5.0,4.88,4.92,4.89,0.01,0.2045,0.3678,15851574,78268801.0,24947328683.2,21118501111.4
2019-07-15,'600497,≥€∫Í–ø’‡,4.89,4.94,4.77,4.85,4.85,0.04,0.8247,0.3333,14363192,69981170.0,24896415767.5,21075402129.5
2019-07-12,'600497,≥€∫Í–ø’‡,4.85,4.85,4.8,4.8,4.82,0.03,0.6224,0.2249,9693016,46825517.0,24692764104.8,20903006202.1
2019-07-11,'600497,≥€∫Í–ø’‡,4.82,4.89,4.78,4.79,4.73,0.09,1.9027,0.345,14869435,71810474.0,24540025357.8,20773709256.5
2019-07-10,'600497,≥€∫Í–ø’‡,4.73,4.82,4.72,4.8,4.79,-0.06,-1.2526,0.2292,9876415,46886280.0,24081809116.6,20385818419.8
2019-07-09,'600497,≥€∫Í–ø’‡,4.79,4.81,4.77,4.79,4.78,0.01,0.2092,0.2636,11361686,54399243.0,24387286610.7,20644412310.9
2019-07-08,'600497,≥€∫Í–ø’‡,4.78,5.01,4.77,5.0,5.0,-0.22,-4.4,0.5745,24761143,119698758.0,24336373695.0,20601313329.1
2019-07-05,'600497,≥€∫Í–ø’‡,5.0,5.02,4.96,4.99,4.99,0.01,0.2004,0.2492,10741344,53662449.0,25456457840.0,21549490930.0
2019-07-04,'600497,≥€∫Í–ø’‡,4.99,5.05,4.97,5.03,5.02,-0.03,-0.5976,0.3547,15286648,76457116.0,25405544924.3,21506391948.1
2019-07-03,'600497,≥€∫Í–ø’‡,5.02,5.09,4.98,5.08,5.09,-0.07,-1.3752,0.4702,20263657,101763967.0,25558283671.4,21635688893.7
2019-07-02,'600497,≥€∫Í–ø’‡,5.09,5.12,5.06,5.1,5.13,-0.04,-0.7797,0.4634,19971593,101627345.0,25914674081.1,21937381766.7
2019-07-01,'600497,≥€∫Í–ø’‡,5.13,5.16,5.08,5.14,5.08,0.05,0.9843,0.6936,29894425,152946462.0,26118325743.8,22109777694.2
2019-06-28,'600497,≥€∫Í–ø’‡,5.08,5.11,5.02,5.09,5.07,0.01,0.1972,0.4969,21417800,108504921.0,25863761165.4,21894282784.9
2019-06-27,'600497,≥€∫Í–ø’‡,5.07,5.14,5.04,5.08,5.09,-0.02,-0.3929,0.4903,21131027,107490509.0,25812848249.8,21851183803.0
2019-06-26,'600497,≥€∫Í–ø’‡,5.09,5.18,5.08,5.18,5.2,-0.11,-2.1154,0.5397,23260706,119000955.0,25914674081.1,21937381766.7
2019-06-25,'600497,≥€∫Í–ø’‡,5.2,5.22,5.08,5.2,5.18,0.02,0.3861,0.6808,29342322,151084743.0,26474716153.6,22411470567.2
2019-06-24,'600497,≥€∫Í–ø’‡,5.18,5.23,5.11,5.22,5.2,-0.02,-0.3846,0.6651,28666508,148096304.0,26372890322.2,22325272603.5
2019-06-21,'600497,≥€∫Í–ø’‡,5.2,5.29,5.16,5.2,5.21,-0.01,-0.1919,0.9999,43095947,225317185.0,26474716153.6,22411470567.2
2019-06-20,'600497,≥€∫Í–ø’‡,5.21,5.24,5.07,5.18,5.18,0.03,0.5792,1.0156,43771138,225694495.0,26525629069.3,22454569549.1
2019-06-19,'600497,≥€∫Í–ø’‡,5.18,5.32,5.16,5.29,5.17,0.01,0.1934,0.7812,33668054,175875520.0,26372890322.2,22325272603.5
2019-06-18,'600497,≥€∫Í–ø’‡,5.17,5.27,5.11,5.22,5.23,-0.06,-1.1472,1.0816,46617372,241611360.0,26321977406.6,22282173621.6
2019-06-17,'600497,≥€∫Í–ø’‡,5.23,5.35,5.18,5.18,5.11,0.12,2.3483,1.2914,55656252,292967243.0,26627454900.6,22540767512.8
