日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-12-27,'603368,柳药股份,33.07,33.58,32.97,33.58,33.46,-0.39,-1.1656,0.7003,1794865,59702025.0,8567558693.87,8475524883.87
2019-12-26,'603368,柳药股份,33.46,33.64,33.1,33.29,33.23,0.23,0.6921,0.5016,1285631,42922976.0,8668597335.86,8575478155.86
2019-12-25,'603368,柳药股份,33.23,33.55,33.18,33.52,33.64,-0.41,-1.2188,0.405,1038012,34592415.0,8609010444.43,8516531354.43
2019-12-24,'603368,柳药股份,33.64,33.74,33.17,33.49,33.55,0.09,0.2683,0.6234,1597777,53313978.0,8715230555.24,8621610435.24
2019-12-23,'603368,柳药股份,33.55,34.29,33.48,34.28,34.28,-0.73,-2.1295,0.7314,1874513,63173378.0,8691913945.55,8598544295.55
2019-12-20,'603368,柳药股份,34.28,34.39,34.0,34.09,34.01,0.27,0.7939,0.6509,1668173,57008622.0,8881037557.48,8785636317.48
2019-12-19,'603368,柳药股份,34.01,34.38,33.83,34.0,34.05,-0.04,-0.1175,0.6138,1573038,53511852.0,8811087728.41,8716437898.41
2019-12-18,'603368,柳药股份,34.05,34.38,33.83,34.14,34.15,-0.1,-0.2928,0.6382,1635619,55757518.0,8821450666.05,8726689516.05
2019-12-17,'603368,柳药股份,34.15,34.49,33.76,33.96,33.96,0.19,0.5595,0.9844,2522952,86281372.0,8847358010.15,8752318560.15
2019-12-16,'603368,柳药股份,33.96,34.0,33.16,33.38,33.15,0.81,2.4434,0.7769,1991087,67015483.0,8798134056.36,8703623376.36
2019-12-13,'603368,柳药股份,33.15,33.2,32.52,32.69,32.49,0.66,2.0314,0.7382,1891970,62431112.0,8588284569.15,8496028119.15
2019-12-12,'603368,柳药股份,32.49,32.77,32.33,32.7,32.7,-0.21,-0.6422,0.3832,982084,31907262.0,8417296098.09,8326876428.09
2019-12-11,'603368,柳药股份,32.7,33.01,32.41,32.92,32.93,-0.23,-0.6985,0.6625,1698039,55409562.0,8471701520.7,8380697420.7
