ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2019-12-27,'600336,°Ä¿ÂÂê,4.33,4.35,4.31,4.34,4.33,0.0,0.0,0.6111,4475524,19382635.0,3460463554.77,3171019318.25
2019-12-26,'600336,°Ä¿ÂÂê,4.33,4.36,4.28,4.36,4.34,-0.01,-0.2304,0.5636,4127450,17802909.0,3460463554.77,3171019318.25
2019-12-25,'600336,°Ä¿ÂÂê,4.34,4.42,4.3,4.41,4.38,-0.04,-0.9132,0.6316,4625452,20127475.0,3468455387.46,3178342688.5
2019-12-24,'600336,°Ä¿ÂÂê,4.38,4.38,4.28,4.31,4.28,0.1,2.3364,0.2848,2085339,9043003.0,3500422718.22,3207636169.5
2019-12-23,'600336,°Ä¿ÂÂê,4.28,4.39,4.28,4.38,4.38,-0.1,-2.2831,0.3395,2486183,10791011.0,3420504391.32,3134402467.0
2019-12-20,'600336,°Ä¿ÂÂê,4.38,4.49,4.37,4.41,4.41,-0.03,-0.6803,0.68,4980017,22020057.0,3500422718.22,3207636169.5
2019-12-19,'600336,°Ä¿ÂÂê,4.41,4.41,4.36,4.37,4.37,0.04,0.9153,0.3655,2676557,11750058.0,3524398216.29,3229606280.25
2019-12-18,'600336,°Ä¿ÂÂê,4.37,4.41,4.35,4.37,4.36,0.01,0.2294,0.4623,3385384,14818924.0,3492430885.53,3200312799.25
2019-12-17,'600336,°Ä¿ÂÂê,4.36,4.4,4.3,4.32,4.32,0.04,0.9259,0.6938,5080691,22138554.0,3484439052.84,3192989429.0
2019-12-16,'600336,°Ä¿ÂÂê,4.32,4.32,4.25,4.27,4.28,0.04,0.9346,0.6969,5103547,21922904.0,3452471722.08,3163695948.0
2019-12-13,'600336,°Ä¿ÂÂê,4.28,4.28,4.22,4.24,4.19,0.09,2.148,0.4533,3319805,14125126.0,3420504391.32,3134402467.0
