����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ
2019-12-27,'600567,ɽӥֽҵ,3.57,3.67,3.55,3.63,3.65,-0.08,-2.1918,1.5142,69421321,250072698.0,16367447718.9,16367447718.9
2019-12-26,'600567,ɽӥֽҵ,3.65,3.71,3.61,3.68,3.67,-0.02,-0.545,0.9989,45797342,166658424.0,16734225258.9,16734225258.9
2019-12-25,'600567,ɽӥֽҵ,3.67,3.7,3.62,3.68,3.65,0.02,0.5479,0.8875,40688507,148758679.0,16825919643.8,16825919643.8
2019-12-24,'600567,ɽӥֽҵ,3.65,3.71,3.56,3.62,3.56,0.09,2.5281,1.502,68860366,250485431.0,16734225258.9,16734225258.9
2019-12-23,'600567,ɽӥֽҵ,3.56,3.66,3.5,3.54,3.55,0.01,0.2817,1.3403,61447036,220886068.0,16321600526.4,16321600526.4
2019-12-20,'600567,ɽӥֽҵ,3.55,3.64,3.55,3.6,3.6,-0.05,-1.3889,1.1825,54213431,194487718.0,16275753334.0,16275753334.0
2019-12-19,'600567,ɽӥֽҵ,3.6,3.65,3.53,3.55,3.58,0.02,0.5587,1.602,73445306,264944537.0,16504989296.4,16504989296.4
2019-12-18,'600567,ɽӥֽҵ,3.58,3.64,3.46,3.48,3.48,0.1,2.8736,2.8611,131171211,466910946.0,16413294911.4,16413294911.4
2019-12-17,'600567,ɽӥֽҵ,3.48,3.49,3.31,3.34,3.31,0.17,5.136,2.8774,131922101,449644416.0,15954822986.5,15954822986.5
2019-12-16,'600567,ɽӥֽҵ,3.31,3.35,3.27,3.3,3.31,0.0,0.0,1.4657,67195994,221760392.0,15175420714.2,15175420714.2
2019-12-13,'600567,ɽӥֽҵ,3.31,3.33,3.24,3.25,3.27,0.04,1.2232,2.0627,94570981,309863705.0,15175420714.2,15175420714.2
2019-12-12,'600567,ɽӥֽҵ,3.27,3.28,3.25,3.27,3.28,-0.01,-0.3049,0.8201,37600839,122742660.0,14992031944.2,14992031944.2
2019-12-11,'600567,ɽӥֽҵ,3.28,3.33,3.24,3.32,3.31,-0.03,-0.9063,1.2431,56994381,186787864.0,15037879136.7,15037879136.7
2019-12-10,'600567,ɽӥֽҵ,3.31,3.32,3.27,3.3,3.3,0.01,0.303,0.7352,33708193,110977576.0,15175393962.8,15175393962.8
2019-12-09,'600567,ɽӥֽҵ,3.3,3.31,3.25,3.27,3.27,0.03,0.9174,1.1018,50516015,165614630.0,15129546851.1,15129546851.1
2019-12-06,'600567,ɽӥֽҵ,3.27,3.27,3.22,3.26,3.25,0.02,0.6154,0.7337,33639420,109086684.0,14992005516.1,14992005516.1
2019-12-05,'600567,ɽӥֽҵ,3.25,3.27,3.23,3.25,3.24,0.01,0.3086,0.6245,28629961,93274412.0,14900311292.8,14900311292.8
2019-12-04,'600567,ɽӥֽҵ,3.24,3.26,3.2,3.23,3.25,-0.01,-0.3077,0.6292,28847563,93178376.0,14854464181.1,14854464181.1
2019-12-03,'600567,ɽӥֽҵ,3.25,3.27,3.19,3.2,3.21,0.04,1.2461,0.9621,44111581,142026391.0,14900311292.8,14900311292.8
2019-12-02,'600567,ɽӥֽҵ,3.21,3.33,3.21,3.28,3.25,-0.04,-1.2308,1.0714,49119782,160169696.0,14716922846.1,14716922846.1
2019-11-29,'600567,ɽӥֽҵ,3.25,3.31,3.24,3.28,3.28,-0.03,-0.9146,0.6376,29233423,95341173.0,14900311292.8,14900311292.8
2019-11-28,'600567,ɽӥֽҵ,3.28,3.36,3.27,3.29,3.29,-0.01,-0.304,0.7492,34349195,113853077.0,15037852627.8,15037852627.8
2019-11-27,'600567,ɽӥֽҵ,3.29,3.36,3.26,3.3,3.26,0.03,0.9202,1.1692,53602545,177634424.0,15083699739.4,15083699739.4
2019-11-26,'600567,ɽӥֽҵ,3.26,3.42,3.26,3.4,3.38,-0.12,-3.5503,1.3409,61476703,204871771.0,14946158404.4,14946158404.4
2019-11-25,'600567,ɽӥֽҵ,3.38,3.39,3.28,3.3,3.3,0.08,2.4242,1.4233,65256204,218790574.0,15496323744.5,15496323744.5
2019-11-22,'600567,ɽӥֽҵ,3.3,3.37,3.27,3.35,3.33,-0.03,-0.9009,1.3045,59807723,198013160.0,15129546851.1,15129546851.1
2019-11-21,'600567,ɽӥֽҵ,3.33,3.34,3.23,3.23,3.21,0.12,3.7383,2.209,101274276,335323031.0,15267088186.1,15267088186.1
2019-11-20,'600567,ɽӥֽҵ,3.21,3.29,3.18,3.19,3.19,0.02,0.627,0.8737,40055754,129693739.0,14716922846.1,14716922846.1
2019-11-19,'600567,ɽӥֽҵ,3.19,3.21,3.14,3.16,3.16,0.03,0.9494,0.4414,20235930,64395758.0,14625228622.7,14625228622.7
2019-11-18,'600567,ɽӥֽҵ,3.16,3.16,3.11,3.15,3.15,0.01,0.3175,0.4324,19823228,62271540.0,14487687287.7,14487687287.7
2019-11-15,'600567,ɽӥֽҵ,3.15,3.2,3.14,3.2,3.19,-0.04,-1.2539,0.4287,19655000,62105359.0,14441840176.0,14441840176.0
2019-11-14,'600567,ɽӥֽҵ,3.19,3.24,3.16,3.19,3.18,0.01,0.3145,0.7734,35456083,113716229.0,14625228622.7,14625228622.7
2019-11-13,'600567,ɽӥֽҵ,3.18,3.19,3.1,3.11,3.11,0.07,2.2508,1.0844,49715755,157362014.0,14579381511.1,14579381511.1
2019-11-12,'600567,ɽӥֽҵ,3.11,3.12,3.08,3.1,3.1,0.01,0.3226,0.359,16457239,51003446.0,14258451729.4,14258451729.4
2019-11-11,'600567,ɽӥֽҵ,3.1,3.14,3.09,3.14,3.15,-0.05,-1.5873,0.4276,19602066,60930701.0,14212604617.7,14212604617.7
2019-11-08,'600567,ɽӥֽҵ,3.15,3.17,3.14,3.16,3.14,0.01,0.3185,0.381,17466491,55148283.0,14441840176.0,14441840176.0
2019-11-07,'600567,ɽӥֽҵ,3.14,3.18,3.13,3.16,3.17,-0.03,-0.9464,0.3816,17495800,55152275.0,14395993064.4,14395993064.4
2019-11-06,'600567,ɽӥֽҵ,3.17,3.22,3.15,3.19,3.18,-0.01,-0.3145,0.5219,23929563,76130579.0,14533534399.4,14533534399.4
2019-11-05,'600567,ɽӥֽҵ,3.18,3.19,3.15,3.16,3.17,0.01,0.3155,0.5395,24736252,78394813.0,14579381511.1,14579381511.1
2019-11-04,'600567,ɽӥֽҵ,3.17,3.17,3.12,3.13,3.1,0.07,2.2581,0.7918,36301495,114602122.0,14533534399.4,14533534399.4
2019-11-01,'600567,ɽӥֽҵ,3.1,3.11,3.08,3.08,3.09,0.01,0.3236,0.2968,13609666,42160983.0,14212604617.7,14212604617.7
2019-10-31,'600567,ɽӥֽҵ,3.09,3.1,3.08,3.1,3.1,-0.01,-0.3226,0.2892,13257570,40929233.0,14166757506.0,14166757506.0
2019-10-30,'600567,ɽӥֽҵ,3.1,3.13,3.09,3.12,3.13,-0.03,-0.9585,0.2338,10720451,33244551.0,14212604617.7,14212604617.7
2019-10-29,'600567,ɽӥֽҵ,3.13,3.15,3.12,3.14,3.15,-0.02,-0.6349,0.2693,12347789,38676653.0,14350145952.7,14350145952.7
2019-10-28,'600567,ɽӥֽҵ,3.15,3.16,3.12,3.13,3.13,0.02,0.639,0.4426,20293193,63679828.0,14441840176.0,14441840176.0
2019-10-25,'600567,ɽӥֽҵ,3.13,3.14,3.08,3.09,3.1,0.03,0.9677,0.4024,18447758,57432321.0,14350145952.7,14350145952.7
2019-10-24,'600567,ɽӥֽҵ,3.1,3.1,3.08,3.09,3.09,0.01,0.3236,0.2045,9374054,28977501.0,14212604617.7,14212604617.7
2019-10-23,'600567,ɽӥֽҵ,3.09,3.11,3.08,3.11,3.12,-0.03,-0.9615,0.2105,9651728,29886317.0,14166757506.0,14166757506.0
2019-10-22,'600567,ɽӥֽҵ,3.12,3.12,3.08,3.09,3.09,0.03,0.9709,0.2864,13129528,40657212.0,14304298841.0,14304298841.0
2019-10-21,'600567,ɽӥֽҵ,3.09,3.1,3.06,3.1,3.1,-0.01,-0.3226,0.4096,18777793,57777254.0,14166757506.0,14166757506.0
2019-10-18,'600567,ɽӥֽҵ,3.1,3.16,3.09,3.15,3.15,-0.05,-1.5873,0.3549,16273109,50755619.0,14212604617.7,14212604617.7
2019-10-17,'600567,ɽӥֽҵ,3.15,3.16,3.13,3.14,3.14,0.01,0.3185,0.2259,10357597,32615453.0,14441840176.0,14441840176.0
2019-10-16,'600567,ɽӥֽҵ,3.14,3.19,3.13,3.19,3.18,-0.04,-1.2579,0.2931,13437407,42463083.0,14395993064.4,14395993064.4
2019-10-15,'600567,ɽӥֽҵ,3.18,3.19,3.15,3.18,3.18,0.0,0.0,0.3909,17920833,56800826.0,14579381511.1,14579381511.1
2019-10-14,'600567,ɽӥֽҵ,3.18,3.21,3.17,3.18,3.16,0.02,0.6329,0.695,31862166,101584951.0,14579381511.1,14579381511.1
2019-10-11,'600567,ɽӥֽҵ,3.16,3.18,3.12,3.16,3.15,0.01,0.3175,0.4711,21598900,68014702.0,14487687287.7,14487687287.7
2019-10-10,'600567,ɽӥֽҵ,3.15,3.18,3.09,3.1,3.09,0.06,1.9417,0.5871,26916125,84462394.0,14441840176.0,14441840176.0
2019-10-09,'600567,ɽӥֽҵ,3.09,3.1,3.06,3.08,3.08,0.01,0.3247,0.2756,12634800,38987529.0,14166757506.0,14166757506.0
2019-10-08,'600567,ɽӥֽҵ,3.08,3.1,3.07,3.08,3.08,0.0,0.0,0.268,12288939,37931245.0,14120896571.3,14120896571.3
2019-09-30,'600567,ɽӥֽҵ,3.08,3.1,3.07,3.08,3.09,-0.01,-0.3236,0.2211,10134991,31257114.0,14120896571.3,14120896571.3
2019-09-27,'600567,ɽӥֽҵ,3.09,3.1,3.07,3.08,3.08,0.01,0.3247,0.2352,10781491,33335000.0,14166743638.1,14166743638.1
2019-09-26,'600567,ɽӥֽҵ,3.08,3.13,3.07,3.12,3.12,-0.04,-1.2821,0.3928,18010900,55769787.0,14120896571.3,14120896571.3
2019-09-25,'600567,ɽӥֽҵ,3.12,3.16,3.11,3.15,3.16,-0.04,-1.2658,0.3634,16660728,52116687.0,14304284838.5,14304284838.5
2019-09-24,'600567,ɽӥֽҵ,3.16,3.19,3.16,3.17,3.16,0.0,0.0,0.267,12240800,38827627.0,14487673105.6,14487673105.6
2019-09-23,'600567,ɽӥֽҵ,3.16,3.19,3.15,3.19,3.19,-0.03,-0.9404,0.358,16411725,51870117.0,14487673105.6,14487673105.6
2019-09-20,'600567,ɽӥֽҵ,3.19,3.21,3.17,3.2,3.21,-0.02,-0.6231,0.4277,19611045,62388723.0,14625214306.0,14625214306.0
2019-09-19,'600567,ɽӥֽҵ,3.21,3.22,3.15,3.19,3.18,0.03,0.9434,0.4351,19946761,63675891.0,14716908439.6,14716908439.6
2019-09-18,'600567,ɽӥֽҵ,3.18,3.2,3.17,3.18,3.18,0.0,0.0,0.3311,15179400,48355900.0,14579367239.2,14579367239.2
2019-09-17,'600567,ɽӥֽҵ,3.18,3.26,3.17,3.26,3.27,-0.09,-2.7523,0.7023,32200651,103262837.0,14579367239.2,14579367239.2
2019-09-16,'600567,ɽӥֽҵ,3.27,3.3,3.25,3.29,3.29,-0.02,-0.6079,0.664,30444224,99778762.0,14991990840.3,14991990840.3
2019-09-12,'600567,ɽӥֽҵ,3.29,3.3,3.25,3.29,3.28,0.01,0.3049,0.6412,29398885,96261202.0,15083684973.9,15083684973.9
2019-09-11,'600567,ɽӥֽҵ,3.28,3.37,3.23,3.24,3.22,0.06,1.8634,1.8041,82713959,273294561.0,15037837907.1,15037837907.1
2019-09-10,'600567,ɽӥֽҵ,3.22,3.24,3.14,3.16,3.16,0.06,1.8987,1.0276,47110798,150022900.0,14762755506.4,14762755506.4
2019-09-09,'600567,ɽӥֽҵ,3.16,3.17,3.14,3.15,3.14,0.02,0.6369,0.5442,24950233,78696746.0,14487673105.6,14487673105.6
2019-09-06,'600567,ɽӥֽҵ,3.14,3.16,3.12,3.14,3.13,0.01,0.3195,0.4524,20739883,65024716.0,14395978972.1,14395978972.1
2019-09-05,'600567,ɽӥֽҵ,3.13,3.17,3.11,3.12,3.1,0.03,0.9677,1.0207,46795180,146919113.0,14350131905.3,14350131905.3
2019-09-04,'600567,ɽӥֽҵ,3.1,3.1,3.07,3.08,3.08,0.02,0.6494,0.5242,24031639,74226236.0,14212590704.9,14212590704.9
2019-09-03,'600567,ɽӥֽҵ,3.08,3.1,3.07,3.07,3.08,0.0,0.0,0.3886,17815433,54848710.0,14120896571.3,14120896571.3
2019-09-02,'600567,ɽӥֽҵ,3.08,3.09,3.03,3.05,3.06,0.02,0.6536,0.513,23519397,72197436.0,14120896571.3,14120896571.3
2019-08-30,'600567,ɽӥֽҵ,3.06,3.1,3.06,3.08,3.07,-0.01,-0.3257,0.3249,14896382,45812802.0,14029202437.7,14029202437.7
2019-08-29,'600567,ɽӥֽҵ,3.07,3.12,3.07,3.12,3.1,-0.03,-0.9677,0.2887,13236100,40873328.0,14075049504.5,14075049504.5
2019-08-28,'600567,ɽӥֽҵ,3.1,3.11,3.07,3.09,3.09,0.01,0.3236,0.3732,17109603,52963473.0,14212590704.9,14212590704.9
2019-08-27,'600567,ɽӥֽҵ,3.09,3.11,3.04,3.06,3.06,0.03,0.9804,0.4117,18873281,58328035.0,14166743638.1,14166743638.1
2019-08-26,'600567,ɽӥֽҵ,3.06,3.06,3.0,3.03,3.08,-0.02,-0.6494,0.485,22235241,67385259.0,14029202437.7,14029202437.7
2019-08-23,'600567,ɽӥֽҵ,3.08,3.11,3.08,3.11,3.1,-0.02,-0.6452,0.2912,13352500,41269924.0,14120896571.3,14120896571.3
2019-08-22,'600567,ɽӥֽҵ,3.1,3.12,3.08,3.11,3.11,-0.01,-0.3215,0.2838,13011240,40257751.0,14212590704.9,14212590704.9
2019-08-21,'600567,ɽӥֽҵ,3.11,3.12,3.09,3.1,3.1,0.01,0.3226,0.2706,12408431,38501847.0,14258437771.7,14258437771.7
2019-08-20,'600567,ɽӥֽҵ,3.1,3.14,3.09,3.1,3.1,0.0,0.0,0.3921,17978096,55929848.0,14212590704.9,14212590704.9
2019-08-19,'600567,ɽӥֽҵ,3.1,3.11,3.05,3.07,3.06,0.04,1.3072,0.5782,26509790,81766888.0,14212590704.9,14212590704.9
2019-08-16,'600567,ɽӥֽҵ,3.06,3.07,3.05,3.06,3.06,0.0,0.0,0.3213,14730740,45039985.0,14029202437.7,14029202437.7
2019-08-15,'600567,ɽӥֽҵ,3.06,3.06,3.0,3.03,3.06,0.0,0.0,0.3259,14941188,45292449.0,14029202437.7,14029202437.7
2019-08-14,'600567,ɽӥֽҵ,3.06,3.09,3.06,3.08,3.06,0.0,0.0,0.2434,11158636,34310447.0,14029202437.7,14029202437.7
2019-08-13,'600567,ɽӥֽҵ,3.06,3.07,3.03,3.05,3.07,-0.01,-0.3257,0.2431,11146300,33978898.0,14029202437.7,14029202437.7
2019-08-12,'600567,ɽӥֽҵ,3.07,3.08,3.04,3.04,3.06,0.01,0.3268,0.2845,13042248,39837469.0,14075049504.5,14075049504.5
2019-08-09,'600567,ɽӥֽҵ,3.06,3.1,3.04,3.09,3.08,-0.02,-0.6494,0.2804,12853308,39367132.0,14029202437.7,14029202437.7
2019-08-08,'600567,ɽӥֽҵ,3.08,3.1,3.08,3.09,3.09,-0.01,-0.3236,0.2468,11315111,34925655.0,14120896571.3,14120896571.3
2019-08-07,'600567,ɽӥֽҵ,3.09,3.13,3.08,3.12,3.13,-0.04,-1.278,0.2642,12112541,37563918.0,14166743638.1,14166743638.1
2019-08-06,'600567,ɽӥֽҵ,3.13,3.14,3.04,3.11,3.19,-0.06,-1.8809,0.7351,33702757,104346470.0,14350131905.3,14350131905.3
2019-08-05,'600567,ɽӥֽҵ,3.19,3.2,3.13,3.2,3.21,-0.02,-0.6231,0.5718,26214800,82983138.0,14625214306.0,14625214306.0
2019-08-02,'600567,ɽӥֽҵ,3.21,3.23,3.2,3.23,3.27,-0.06,-1.8349,0.4097,18783652,60383574.0,14716908439.6,14716908439.6
2019-08-01,'600567,ɽӥֽҵ,3.27,3.27,3.25,3.26,3.28,-0.01,-0.3049,0.2446,11213601,36570620.0,14991990840.3,14991990840.3
2019-07-31,'600567,ɽӥֽҵ,3.28,3.28,3.26,3.28,3.28,0.0,0.0,0.2336,10711220,35003506.0,15037837907.1,15037837907.1
2019-07-30,'600567,ɽӥֽҵ,3.28,3.3,3.27,3.28,3.28,0.0,0.0,0.3299,15123192,49701658.0,15037837907.1,15037837907.1
2019-07-29,'600567,ɽӥֽҵ,3.28,3.29,3.27,3.27,3.28,0.0,0.0,0.1959,8983056,29417259.0,15037837907.1,15037837907.1
2019-07-26,'600567,ɽӥֽҵ,3.28,3.29,3.26,3.28,3.28,0.0,0.0,0.2781,12751441,41801419.0,15037837907.1,15037837907.1
2019-07-25,'600567,ɽӥֽҵ,3.28,3.28,3.26,3.28,3.28,0.0,0.0,0.2709,12418000,40597071.0,15037837907.1,15037837907.1
2019-07-24,'600567,ɽӥֽҵ,3.28,3.3,3.27,3.28,3.28,0.0,0.0,0.242,11093361,36466791.0,15037837907.1,15037837907.1
2019-07-23,'600567,ɽӥֽҵ,3.28,3.29,3.26,3.27,3.29,-0.01,-0.304,0.1865,8551666,28014632.0,15037837907.1,15037837907.1
2019-07-22,'600567,ɽӥֽҵ,3.29,3.31,3.25,3.31,3.31,-0.02,-0.6042,0.378,17330100,56715815.0,15083684973.9,15083684973.9
2019-07-19,'600567,ɽӥֽҵ,3.31,3.31,3.27,3.28,3.3,0.01,0.303,0.4015,18405960,60673277.0,15175379107.5,15175379107.5
2019-07-18,'600567,ɽӥֽҵ,3.3,3.3,3.25,3.29,3.3,0.0,0.0,0.5319,24385922,79830670.0,15129532040.7,15129532040.7
2019-07-17,'600567,ɽӥֽҵ,3.3,3.32,3.29,3.32,3.32,-0.02,-0.6024,0.4527,20753069,68455852.0,15129532040.7,15129532040.7
2019-07-16,'600567,ɽӥֽҵ,3.32,3.33,3.3,3.32,3.33,-0.01,-0.3003,0.3223,14778511,48933396.0,15221226174.3,15221226174.3
2019-07-15,'600567,ɽӥֽҵ,3.33,3.35,3.26,3.33,3.34,-0.01,-0.2994,0.5547,25432623,84187452.0,15267073241.1,15267073241.1
2019-07-12,'600567,ɽӥֽҵ,3.34,3.35,3.32,3.34,3.34,0.0,0.0,0.3305,15152673,50558137.0,15312920307.9,15312920307.9
2019-07-11,'600567,ɽӥֽҵ,3.34,3.37,3.33,3.35,3.35,-0.01,-0.2985,0.3838,17594725,58928144.0,15312920307.9,15312920307.9
2019-07-10,'600567,ɽӥֽҵ,3.35,3.36,3.33,3.36,3.36,-0.01,-0.2976,0.3682,16883105,56369148.0,15358767374.6,15358767374.6
2019-07-09,'600567,ɽӥֽҵ,3.36,3.37,3.34,3.35,3.35,0.01,0.2985,0.3716,17038680,57047924.0,15404614441.4,15404614441.4
2019-07-08,'600567,ɽӥֽҵ,3.35,3.44,3.35,3.44,3.44,-0.09,-2.6163,0.7606,34872850,117666429.0,15358767374.6,15358767374.6
2019-07-05,'600567,ɽӥֽҵ,3.44,3.45,3.42,3.44,3.45,-0.01,-0.2899,0.3642,16699693,57333908.0,15771390975.8,15771390975.8
2019-07-04,'600567,ɽӥֽҵ,3.45,3.48,3.41,3.41,3.41,0.04,1.173,0.8185,37524800,129348283.0,15817238042.5,15817238042.5
2019-07-03,'600567,ɽӥֽҵ,3.41,3.44,3.4,3.44,3.44,-0.03,-0.8721,0.4849,22231099,75800408.0,15633849775.4,15633849775.4
2019-07-02,'600567,ɽӥֽҵ,3.44,3.45,3.41,3.42,3.43,0.01,0.2915,0.5898,27039308,92828083.0,15771390975.8,15771390975.8
2019-07-01,'600567,ɽӥֽҵ,3.43,3.44,3.4,3.4,3.37,0.06,1.7804,0.8742,40080485,137194525.0,15725125990.9,15725125990.9
2019-06-28,'600567,ɽӥֽҵ,3.37,3.41,3.36,3.4,3.4,-0.03,-0.8824,0.4187,19195229,64699845.0,15450050900.7,15450050900.7
2019-06-27,'600567,ɽӥֽҵ,3.4,3.43,3.39,3.4,3.4,0.0,0.0,0.4303,19729067,67243119.0,15587588445.8,15587588445.8
2019-06-26,'600567,ɽӥֽҵ,3.4,3.42,3.38,3.39,3.4,0.0,0.0,0.3052,13994197,47557271.0,15587588445.8,15587588445.8
2019-06-25,'600567,ɽӥֽҵ,3.4,3.45,3.37,3.45,3.46,-0.06,-1.7341,0.5342,24491397,83349116.0,15587588445.8,15587588445.8
2019-06-24,'600567,ɽӥֽҵ,3.46,3.48,3.43,3.45,3.46,0.0,0.0,0.6056,27765060,95792078.0,15862663536.0,15862663536.0
2019-06-21,'600567,ɽӥֽҵ,3.46,3.48,3.42,3.42,3.41,0.05,1.4663,1.2018,55096937,190199699.0,15862663536.0,15862663536.0
2019-06-20,'600567,ɽӥֽҵ,3.41,3.42,3.36,3.38,3.38,0.03,0.8876,1.0521,48234568,163893842.0,15633434294.2,15633434294.2
2019-06-19,'600567,ɽӥֽҵ,3.38,3.42,3.37,3.4,3.36,0.02,0.5952,0.5868,26901100,91260977.0,15495896749.1,15495896749.1
2019-06-18,'600567,ɽӥֽҵ,3.36,3.36,3.34,3.35,3.36,0.0,0.0,0.2628,12049778,40401500.0,15404205052.3,15404205052.3
2019-06-17,'600567,ɽӥֽҵ,3.36,3.37,3.34,3.36,3.37,-0.01,-0.2967,0.3571,16370535,54922722.0,15404205052.3,15404205052.3
2019-06-14,'600567,ɽӥֽҵ,3.37,3.39,3.33,3.38,3.38,-0.01,-0.2959,0.5611,25722100,86381563.0,15450050900.7,15450050900.7
2019-06-13,'600567,ɽӥֽҵ,3.38,3.39,3.36,3.38,3.39,-0.01,-0.295,0.3662,16786706,56624206.0,15495896749.1,15495896749.1
2019-06-12,'600567,ɽӥֽҵ,3.39,3.43,3.38,3.42,3.44,-0.05,-1.4535,0.5857,26850880,91304866.0,15541742597.4,15541742597.4
2019-06-11,'600567,ɽӥֽҵ,3.44,3.44,3.35,3.36,3.37,0.07,2.0772,1.0364,47513637,161934224.0,15770971839.3,15770971839.3
2019-06-10,'600567,ɽӥֽҵ,3.37,3.37,3.33,3.35,3.37,0.0,0.0,0.3527,16171149,54247826.0,15450050900.7,15450050900.7
2019-06-06,'600567,ɽӥֽҵ,3.37,3.37,3.32,3.36,3.37,0.0,0.0,0.4577,20982835,70187879.0,15450050900.7,15450050900.7
2019-06-05,'600567,ɽӥֽҵ,3.37,3.4,3.36,3.38,3.38,-0.01,-0.2959,0.3156,14468389,48796581.0,15450050900.7,15450050900.7
2019-06-04,'600567,ɽӥֽҵ,3.38,3.38,3.34,3.36,3.38,0.0,0.0,0.4361,19993559,67097110.0,15495896749.1,15495896749.1
2019-06-03,'600567,ɽӥֽҵ,3.38,3.4,3.35,3.36,3.38,0.0,0.0,0.4252,19493359,65622692.0,15495896749.1,15495896749.1
2019-05-31,'600567,ɽӥֽҵ,3.38,3.4,3.36,3.37,3.38,0.0,0.0,0.3201,14675756,49499961.0,15495896749.1,15495896749.1
2019-05-30,'600567,ɽӥֽҵ,3.38,3.38,3.35,3.37,3.39,-0.01,-0.295,0.4023,18441771,61995877.0,15495896749.1,15495896749.1
2019-05-29,'600567,ɽӥֽҵ,3.39,3.4,3.37,3.39,3.4,-0.01,-0.2941,0.3756,17218920,58257809.0,15541742597.4,15541742597.4
2019-05-28,'600567,ɽӥֽҵ,3.4,3.44,3.39,3.43,3.44,-0.04,-1.1628,0.4636,21253136,72651209.0,15587588445.8,15587588445.8
2019-05-27,'600567,ɽӥֽҵ,3.44,3.44,3.38,3.4,3.4,0.04,1.1765,0.4589,21039863,71832498.0,15770971839.3,15770971839.3
2019-05-24,'600567,ɽӥֽҵ,3.4,3.41,3.35,3.39,3.39,0.01,0.295,0.3837,17589493,59471121.0,15587588445.8,15587588445.8
2019-05-23,'600567,ɽӥֽҵ,3.39,3.41,3.34,3.37,3.39,0.0,0.0,0.7104,32569784,109545151.0,15541742597.4,15541742597.4
2019-05-22,'600567,ɽӥֽҵ,3.39,3.43,3.37,3.42,3.42,-0.03,-0.8772,0.4126,18913810,64129695.0,15541742597.4,15541742597.4
2019-05-21,'600567,ɽӥֽҵ,3.42,3.45,3.39,3.41,3.4,0.02,0.5882,0.4698,21537516,73743871.0,15679280142.5,15679280142.5
2019-05-20,'600567,ɽӥֽҵ,3.4,3.44,3.35,3.43,3.44,-0.04,-1.1628,0.5047,23140403,78399935.0,15587588445.8,15587588445.8
2019-05-17,'600567,ɽӥֽҵ,3.44,3.55,3.43,3.55,3.55,-0.11,-3.0986,0.7199,33005500,114728497.0,15770971839.3,15770971839.3
2019-05-16,'600567,ɽӥֽҵ,3.55,3.58,3.53,3.56,3.56,-0.01,-0.2809,0.5622,25774908,91437404.0,16275276171.4,16275276171.4
2019-05-15,'600567,ɽӥֽҵ,3.56,3.66,3.48,3.48,3.47,0.09,2.5937,1.0048,46066591,164521758.0,16321122019.7,16321122019.7
2019-05-14,'600567,ɽӥֽҵ,3.47,3.52,3.46,3.47,3.53,-0.06,-1.6997,0.5683,26052310,90912563.0,15908509384.4,15908509384.4
2019-05-13,'600567,ɽӥֽҵ,3.53,3.57,3.43,3.47,3.51,0.02,0.5698,0.862,39519793,137892755.0,16183584474.6,16183584474.6
2019-05-10,'600567,ɽӥֽҵ,3.51,3.53,3.38,3.48,3.46,0.05,1.4451,1.2681,58138447,203003249.0,16091892777.9,16091892777.9
2019-05-09,'600567,ɽӥֽҵ,3.46,3.54,3.34,3.38,3.37,0.09,2.6706,1.3415,61503137,211724857.0,15862663536.0,15862663536.0
2019-05-08,'600567,ɽӥֽҵ,3.37,3.4,3.27,3.3,3.39,-0.02,-0.59,0.8637,39598047,132472199.0,15450050900.7,15450050900.7
2019-05-07,'600567,ɽӥֽҵ,3.39,3.41,3.33,3.4,3.37,0.02,0.5935,0.909,41672029,140648506.0,15541742597.4,15541742597.4
2019-05-06,'600567,ɽӥֽҵ,3.37,3.5,3.32,3.5,3.59,-0.22,-6.1281,1.5102,69235631,235705391.0,15450050900.7,15450050900.7
2019-04-30,'600567,ɽӥֽҵ,3.59,3.64,3.56,3.56,3.56,0.03,0.8427,0.7715,35371468,127418584.0,16458659564.8,16458659564.8
2019-04-29,'600567,ɽӥֽҵ,3.56,3.72,3.54,3.71,3.7,-0.14,-3.7838,1.1827,54223243,195456984.0,16321122019.7,16321122019.7
2019-04-26,'600567,ɽӥֽҵ,3.7,3.75,3.68,3.7,3.72,-0.02,-0.5376,1.0715,49124931,182065526.0,16962963896.9,16962963896.9
2019-04-25,'600567,ɽӥֽҵ,3.72,3.87,3.71,3.87,3.89,-0.17,-4.3702,1.4455,66271846,251343979.0,17054655593.6,17054655593.6
2019-04-24,'600567,ɽӥֽҵ,3.89,3.9,3.78,3.84,3.83,0.06,1.5666,1.044,47862995,183509289.0,17834035015.9,17834035015.9
2019-04-23,'600567,ɽӥֽҵ,3.83,3.88,3.81,3.88,3.88,-0.05,-1.2887,1.0154,46550631,178834390.0,17558959925.7,17558959925.7
2019-04-22,'600567,ɽӥֽҵ,3.88,3.92,3.87,3.92,3.94,-0.06,-1.5228,1.317,60379929,235172021.0,17788189167.6,17788189167.6
2019-04-19,'600567,ɽӥֽҵ,3.94,3.96,3.9,3.94,3.94,0.0,0.0,1.0435,47842241,187828558.0,18063264257.8,18063264257.8
2019-04-18,'600567,ɽӥֽҵ,3.94,3.99,3.93,3.98,4.0,-0.06,-1.5,1.1219,51432372,203182055.0,18063264257.8,18063264257.8
